,gene,cluster,geneFrequency,geneFrequencyOutsideCluster,geneFrequencySecondBest,geneFrequencyGlobal,secondBestClusterName,tfidf,idf,qval
39,FGFR2,VCT,0.318783068783069,0.10916179337232,0.147637795275591,0.283327838223981,VCT_CCC,0.40203346256438,1.26115061285756,9.67380102626195e-70
40,MYO7A,VCT,0.377513227513228,0.184535412605588,0.244094488188976,0.344873062973953,VCT_CCC,0.401892602537545,1.06457886306371,6.3430470294731e-50
41,HIPK2,VCT,0.373941798941799,0.183235867446394,0.290630975143403,0.341685899549401,VCT_fusing,0.401562406489983,1.07386338629794,5.23425064100146e-49
42,ADD3,VCT,0.431084656084656,0.211825860948668,0.258858267716535,0.393999340586878,VCT_CCC,0.401514853861053,0.93140604332297,5.70357475965363e-60
43,DCBLD1,VCT,0.462433862433862,0.209876543209877,0.25,0.419716452357402,VCT_CCC,0.401473938931559,0.868175909131174,7.45415150112863e-78
44,TMC5,VCT,0.332539682539683,0.134502923976608,0.168307086614173,0.299043850972634,VCT_CCC,0.401430285018471,1.20716505757344,9.70139617252673e-59
45,TTPA,VCT,0.291137566137566,0.0591293047433398,0.0994263862332696,0.251895812726673,VCT_fusing,0.401402925987706,1.37873971852206,1.83463843886339e-99
46,FAM117B,VCT,0.437037037037037,0.215074723846654,0.273622047244095,0.399494449939554,VCT_CCC,0.401005696125594,0.917555406389071,4.76659834721339e-61
47,CMC1,VCT,0.425793650793651,0.215074723846654,0.241141732283465,0.390152764040004,VCT_CCC,0.400764185952777,0.941216913887229,1.55863567877775e-55
48,PPP2R2B,VCT,0.493650793650794,0.200779727095517,0.251968503937008,0.444114737883284,VCT_CCC,0.400682690519882,0.811672331278217,2.48185817479381e-103
49,LINC01376,VCT,0.411904761904762,0.211825860948668,0.317399617590822,0.378063523464117,VCT_fusing,0.400656897514618,0.972693045989247,8.80203145971916e-51
50,NHLRC3,VCT,0.477645502645503,0.209226770630279,0.257874015748031,0.432245301681503,VCT_CCC,0.400630908517559,0.838762023924881,3.82651212503926e-87
51,ZNF462,VCT,0.396164021164021,0.205977907732294,0.273622047244095,0.363996043521266,VCT_CCC,0.400368225019889,1.01061228085154,9.03049749507728e-47
52,LINC00623,VCT,0.432275132275132,0.218973359324237,0.300196850393701,0.396197384327948,VCT_CCC,0.400218795768758,0.925842746637641,1.80535831943354e-56
53,ZNF69,VCT,0.418518518518519,0.218973359324237,0.290354330708661,0.384767556874382,VCT_CCC,0.399733681186773,0.955115875402025,5.49676332023379e-50
54,OLR1,VCT,0.512037037037037,0.194282001299545,0.239005736137667,0.458292120013188,VCT_fusing,0.399516120652598,0.780248481563844,6.03715954911378e-121
55,AASDH,VCT,0.367857142857143,0.189083820662768,0.198818897637795,0.337619518628421,VCT_CCC,0.399432418982786,1.08583570208913,3.52617948319786e-43
56,CD47,VCT,0.401455026455026,0.214424951267057,0.270669291338583,0.369820859435103,VCT_CCC,0.399341989713401,0.994736554277863,9.55704907842771e-45
57,ZSWIM7,VCT,0.351455026455026,0.171539961013645,0.181102362204724,0.321024288383339,VCT_CCC,0.399336729957077,1.13623849396895,2.49286847682373e-45
58,DUBR,VCT,0.393650793650794,0.211176088369071,0.221456692913386,0.362787119463677,VCT_CCC,0.399137917455345,1.0139390645035,5.10437242913316e-43
59,SLC45A4,VCT,0.378306878306878,0.200779727095517,0.213582677165354,0.348280030772612,VCT_CCC,0.399018588474088,1.05474843666577,1.07810772866169e-41
