"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF236_E"	"ZNF236_E"	354	13.4522888793239	2.984876953344e-41	6.77713865636301e-40
"ZNF770_E"	"ZNF770_E"	1343	13.4474469006919	3.18686802704145e-41	7.11905196363292e-40
"ZNF707_E"	"ZNF707_E"	375	13.4196050698109	4.6418026319519e-41	1.02045978496085e-39
"ZNF407_E"	"ZNF407_E"	431	13.3571566997673	1.07596075667968e-40	2.32844632500212e-39
"RBAK_E"	"RBAK_E"	285	13.2946523788546	2.48626019339105e-40	5.297646719764e-39
"ZBED6_E"	"ZBED6_E"	283	-13.2240390175568	6.37467593721251e-40	1.33771608682414e-38
"ZNF800_E"	"ZNF800_E"	773	13.1815304844095	1.1209347318648e-39	2.31715612482499e-38
"ZNF529_E"	"ZNF529_E"	434	13.1429700358472	1.86750242321375e-39	3.80366302375153e-38
"SFPQ_E"	"SFPQ_E"	544	13.0903331563262	3.73963937270017e-39	7.5063775814344e-38
"RCOR3_E"	"RCOR3_E"	567	-13.0586334207691	5.67371340461276e-39	1.12258472362695e-37
"ZNF26_E"	"ZNF26_E"	513	12.9825178541194	1.53742051011091e-38	2.99905268521635e-37
"ZNF841_E"	"ZNF841_E"	430	12.9435596684421	2.5551043663803e-38	4.91502714921767e-37
"ZNF791_E"	"ZNF791_E"	388	12.94162137029	2.62040187728616e-38	4.97158438361826e-37
"ZNF891_E"	"ZNF891_E"	240	12.9250015730001	3.25289972850842e-38	6.08819746484347e-37
"KAT6A_E"	"KAT6A_E"	526	12.8900275745624	5.12254922654378e-38	9.4596409050175e-37
"HMGXB4_E"	"HMGXB4_E"	592	12.8128795635055	1.38883280750101e-37	2.53096505051172e-36
"THAP8_E"	"THAP8_E"	729	-12.8061135852859	1.51536208769392e-37	2.72568375513777e-36
"ZFHX3_E"	"ZFHX3_E"	430	12.7901886021684	1.86021918400907e-37	3.30308149981097e-36
"ZBTB37_E"	"ZBTB37_E"	406	12.7308940506957	3.98252571027751e-37	6.98202292244854e-36
"FOXN2_E"	"FOXN2_E"	376	12.7171973444123	4.74578698277421e-37	8.21614371392785e-36
"E4F1_E"	"E4F1_E"	800	12.6932382538181	6.44642577663343e-37	1.1022592223009e-35
"SMARCA5_E"	"SMARCA5_E"	1741	-12.6422132667235	1.23527119339368e-36	2.08640317420762e-35
"ZBTB34_E"	"ZBTB34_E"	245	12.6144160716459	1.75856241428081e-36	2.93446860696255e-35
"ZNF431_E"	"ZNF431_E"	320	-12.6052009067539	1.97668264449107e-36	3.25917316978587e-35
"ZNF746_E"	"ZNF746_E"	483	-12.5290891891364	5.17536076426394e-36	8.43279371588889e-35
"ZNF333_E"	"ZNF333_E"	436	12.489050327488	8.56701265640174e-36	1.37968750338563e-34
"LRRFIP1_E"	"LRRFIP1_E"	647	-12.4698666839517	1.09008269782001e-35	1.73536153618473e-34
"ZSCAN29_E"	"ZSCAN29_E"	430	12.4549897502789	1.31368363244907e-35	2.06755889879769e-34
"ZBED4_E"	"ZBED4_E"	807	12.4316689955275	1.75922549555438e-35	2.73767113634025e-34
"PURA_E"	"PURA_E"	440	12.4269593597341	1.86597808044703e-35	2.87153293491015e-34
"HIVEP1_E"	"HIVEP1_E"	229	12.3688303278304	3.85392649384467e-35	5.86559142195041e-34
"KLF7_E"	"KLF7_E"	369	12.334630453128	5.89587999666041e-35	8.87586282105942e-34
"ZNF721_E"	"ZNF721_E"	312	12.3282902709483	6.37857745741981e-35	9.49927933174885e-34
"ZNF611_E"	"ZNF611_E"	215	12.2211584605011	2.39645163183547e-34	3.5309420320129e-33
"ZNF778_E"	"ZNF778_E"	437	12.2065098085798	2.86936039220678e-34	4.18322541390147e-33
"ZNF699_E"	"ZNF699_E"	251	12.2030300953691	2.99468679343691e-34	4.32045959261471e-33
"NFXL1_E"	"NFXL1_E"	465	12.1666893359927	4.67668849346016e-34	6.67753975612611e-33
"ZNF512B_E"	"ZNF512B_E"	546	12.1513814210665	5.64044094353381e-34	7.97143949672891e-33
"ZKSCAN8_E"	"ZKSCAN8_E"	400	12.0268776757493	2.56685551350982e-33	3.59100493556677e-32
"ZNF805_E"	"ZNF805_E"	126	12.0107768577121	3.11901192699245e-33	4.31983151888454e-32
"ZNF587_E"	"ZNF587_E"	286	11.9485156926948	6.60951464362755e-33	9.03916067553455e-32
"PHTF2_E"	"PHTF2_E"	468	11.9479206698441	6.6569991978666e-33	9.03916067553455e-32
"ZNF736_E"	"ZNF736_E"	352	11.9224102089246	9.04533175626344e-33	1.21628975557523e-31
"ARID3B_E"	"ARID3B_E"	697	11.9107466724416	1.04041387768874e-32	1.3855511736528e-31
"ZBTB48_E"	"ZBTB48_E"	693	11.8587422848942	1.93865282314661e-32	2.55717539053148e-31
"SP140L_E"	"SP140L_E"	590	11.8269099550314	2.83382936381862e-32	3.70269214046112e-31
"ZFP91_E"	"ZFP91_E"	1031	11.7661201774748	5.8346724587624e-32	7.55235640690273e-31
"DMAP1_E"	"DMAP1_E"	918	11.7062512785813	1.18399613172128e-31	1.51836540966108e-30
"ZXDC_E"	"ZXDC_E"	355	11.6745542412629	1.7196477531215e-31	2.18505700740667e-30
"ZNF91_E"	"ZNF91_E"	442	-11.5865839286926	4.81974061469014e-31	6.06849159213258e-30
"GMEB2_E"	"GMEB2_E"	599	11.5576814202704	6.75069451423817e-31	8.42316387587375e-30
"LYAR_E"	"LYAR_E"	1032	-11.4960649263399	1.38067663334319e-30	1.70735458676814e-29
"MLXIP_E"	"MLXIP_E"	674	11.4839070969503	1.58932540438876e-30	1.9479784823703e-29
"ZNF516_E"	"ZNF516_E"	263	11.4142702893195	3.54869705478426e-30	4.31135563234755e-29
"ZNF16_E"	"ZNF16_E"	298	-11.404104227715	3.98861821578204e-30	4.80368367726794e-29
"ZNF76_E"	"ZNF76_E"	1198	11.3132505765782	1.12830475396253e-29	1.34715696917078e-28
"ZNF33A_E"	"ZNF33A_E"	514	11.3032919997237	1.26389466660765e-29	1.49614881474495e-28
"ZNF8_E"	"ZNF8_E"	493	11.2730393545753	1.78306600820027e-29	2.09283595030286e-28
"ZNF354C_E"	"ZNF354C_E"	352	-11.2533658948377	2.22919540136353e-29	2.5944837234357e-28
"ZBTB17_E"	"ZBTB17_E"	1150	11.221579305792	3.19512797387455e-29	3.68771020318021e-28
"ZNF532_E"	"ZNF532_E"	333	11.2124154164158	3.54388268824193e-29	4.05642770513642e-28
"ZNF141_E"	"ZNF141_E"	302	11.1629567236681	6.18980823800055e-29	7.02695443412357e-28
"IKZF5_E"	"IKZF5_E"	452	11.1089351806693	1.13504902472014e-28	1.27808365791658e-27
"ZNF518A_E"	"ZNF518A_E"	410	11.0956347714384	1.31721554366785e-28	1.47124478062901e-27
"POGZ_E"	"POGZ_E"	760	10.993741753718	4.09586064449841e-28	4.53821359410424e-27
