"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF155_E"	"ZNF155_E"	77	-5.40411989949834	6.51273709289672e-08	5.3373614637053e-07
"ZNF343_E"	"ZNF343_E"	360	-5.37530172278755	7.64545445344027e-08	6.22879671647928e-07
"ZNF440_E"	"ZNF440_E"	409	-5.372876706056	7.74903165097778e-08	6.27626247754633e-07
"ZFP2_E"	"ZFP2_E"	203	5.35519807875216	8.54627412371021e-08	6.88173817519688e-07
"ZNF275_E"	"ZNF275_E"	299	-5.34574750229141	9.00446616548443e-08	7.20877782612482e-07
"ZNF512_E"	"ZNF512_E"	439	5.34031038721983	9.27875803967608e-08	7.38567809479964e-07
"ZFP42_E"	"ZFP42_E"	336	-5.32578806183984	1.00516278763917e-07	7.95514549074427e-07
"FOXP1_B"	"FOXP1_B"	165	5.3229474622113	1.02099240381985e-07	8.03451408687779e-07
"ZNF746_E"	"ZNF746_E"	485	5.29505953228862	1.18977643621808e-07	9.30983256588723e-07
"ZNF414_E"	"ZNF414_E"	725	5.26244892899603	1.42149156837498e-07	1.10604821471874e-06
"ZNF585A_E"	"ZNF585A_E"	239	5.24358867732862	1.57483066187128e-07	1.21851422720208e-06
"GZF1_E"	"GZF1_E"	204	5.23316528760171	1.66631607847568e-07	1.28213764927156e-06
"ZNF431_E"	"ZNF431_E"	320	5.22982810340417	1.69667726681661e-07	1.29828619587901e-06
"ZNF444_E"	"ZNF444_E"	544	5.20945161295125	1.89399592265105e-07	1.44131008399544e-06
"ZKSCAN8_E"	"ZKSCAN8_E"	398	-5.20478895037372	1.94217205858491e-07	1.46989524652465e-06
"ZNF460_E"	"ZNF460_E"	181	-5.18279386509335	2.18586579876648e-07	1.6453392017889e-06
"ZNF624_E"	"ZNF624_E"	277	5.18002233031235	2.21859340250055e-07	1.66094695268285e-06
"HIVEP2_E"	"HIVEP2_E"	417	-5.17458465490444	2.28418528966587e-07	1.70085840117593e-06
"E2F4_AA"	"E2F4_AA"	100	-5.14379321259732	2.69245892438979e-07	1.9941473851764e-06
"ZNF430_E"	"ZNF430_E"	282	-5.13525231827351	2.81765738203552e-07	2.07577418836128e-06
"ZNF580_E"	"ZNF580_E"	465	5.12853034769511	2.92012829927939e-07	2.13988237804336e-06
"ZNF619_E"	"ZNF619_E"	276	5.08451930306308	3.68558286567498e-07	2.6865959310315e-06
"ATF5_E"	"ATF5_E"	328	-5.08322477228278	3.71080134123763e-07	2.69081667937912e-06
"ZNF548_E"	"ZNF548_E"	204	-5.06851842775878	4.00924172769262e-07	2.89208322544493e-06
"SP110_E"	"SP110_E"	389	5.05779807470551	4.24125176035323e-07	3.04359258450219e-06
"THAP3_E"	"THAP3_E"	482	5.03460604164604	4.78832555812752e-07	3.41846953505495e-06
"CREBZF_E"	"CREBZF_E"	485	-5.02798922536225	4.95649718470915e-07	3.52038389785753e-06
"ZNF763_E"	"ZNF763_E"	132	5.00707043169708	5.52647089111062e-07	3.90518478785113e-06
"TADA2A_E"	"TADA2A_E"	330	-4.99874417672301	5.77049004762431e-07	4.05691812992876e-06
"ZNF837_E"	"ZNF837_E"	359	4.99592786726152	5.8553545495007e-07	4.09579093487801e-06
"ZNF835_E"	"ZNF835_E"	165	4.98097418304104	6.32649804746552e-07	4.40311547524611e-06
"ZNF594_E"	"ZNF594_E"	201	4.97983685720794	6.36378956001621e-07	4.40692427031122e-06
"ZNF141_E"	"ZNF141_E"	303	-4.9750172605853	6.52418262868392e-07	4.4955188759837e-06
"ZBTB42_E"	"ZBTB42_E"	598	-4.96331769450785	6.92990879476755e-07	4.75144736670944e-06
"LRRFIP1_E"	"LRRFIP1_E"	647	4.95605903288767	7.19373675736581e-07	4.9080420733752e-06
"MESP1_E"	"MESP1_E"	491	4.94995619110375	7.42301886203197e-07	5.0396476097619e-06
"ZNF714_E"	"ZNF714_E"	163	-4.94863425025797	7.47360337253068e-07	5.04923935168536e-06
"ZNF280D_E"	"ZNF280D_E"	632	4.93829585271433	7.88082199514044e-07	5.29851381712112e-06
"ZNF334_E"	"ZNF334_E"	214	4.93637649565533	7.95873975448364e-07	5.3250505120579e-06
"TBX19_E"	"TBX19_E"	707	-4.93477860951504	8.02417267398339e-07	5.34301882378221e-06
"ZNF415_E"	"ZNF415_E"	102	4.91086422202487	9.06758613211232e-07	6.00890277175864e-06
"NFKBIZ_E"	"NFKBIZ_E"	275	-4.89997187957192	9.58503731871805e-07	6.32156032686881e-06
"ZNF607_E"	"ZNF607_E"	165	4.88843320968315	1.01641669539901e-06	6.67173992003613e-06
"SSRP1_C"	"SSRP1_C"	27	-4.85379886425862	1.21118583115051e-06	7.91269988746911e-06
"ZNF174_E"	"ZNF174_E"	347	-4.84999415097987	1.23465115088998e-06	8.02813072292314e-06
