"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF605_E"	"ZNF605_E"	195	-5.48924260926776	4.03660867190995e-08	6.35307160294918e-07
"BHLHA15_E"	"BHLHA15_E"	875	5.4843764625358	4.14930322222305e-08	6.45706175593137e-07
"ZNF335_E"	"ZNF335_E"	897	-5.43916783211398	5.35300110307503e-08	8.23767391973213e-07
"ZNF107_E"	"ZNF107_E"	126	-5.378075047963	7.52864355633459e-08	1.14584300280477e-06
"ZBED2_E"	"ZBED2_E"	192	-5.34554388726014	9.01459515257646e-08	1.35708850938243e-06
"MESP1_E"	"MESP1_E"	491	-5.33218153043568	9.70398577252425e-08	1.44516347257485e-06
"SP100_E"	"SP100_E"	579	5.31569220847419	1.06252623348625e-07	1.55116915973066e-06
"LHX4_E"	"LHX4_E"	337	-5.31544345924075	1.06397884602464e-07	1.55116915973066e-06
"FOXF1_E"	"FOXF1_E"	169	5.31219338293806	1.08313572091818e-07	1.56264893069966e-06
"ZKSCAN2_E"	"ZKSCAN2_E"	197	-5.29247729355264	1.20670456310614e-07	1.72297507206392e-06
"ATF6_A"	"ATF6_A"	11	5.24232411508387	1.58566516946101e-07	2.23979635476262e-06
"ZNF518A_E"	"ZNF518A_E"	413	-5.24054738677846	1.60100966874729e-07	2.23979635476262e-06
"EPAS1_B"	"EPAS1_B"	41	5.21679751106465	1.82043077458439e-07	2.52129662279938e-06
"ZNF530_E"	"ZNF530_E"	181	-5.21116038810317	1.87663121243328e-07	2.57340022695059e-06
"NFE2L3_E"	"NFE2L3_E"	239	-5.19103582851934	2.09127375224679e-07	2.83962171260961e-06
"ZNF414_E"	"ZNF414_E"	726	-5.13740534778171	2.78557688796243e-07	3.74565435905627e-06
"NFKBIZ_E"	"NFKBIZ_E"	276	5.07384659215757	3.89853392755524e-07	5.19179758621539e-06
"ZNF711_E"	"ZNF711_E"	401	-5.07033077514892	3.97124888889265e-07	5.23826639153936e-06
"ZNF696_E"	"ZNF696_E"	261	-5.02856458685578	4.94165069343191e-07	6.45677944377661e-06
"ZNF544_E"	"ZNF544_E"	142	-4.97876611108679	6.39909155632079e-07	8.22289810046968e-06
"IRF6_E"	"IRF6_E"	498	-4.97837360877299	6.41207938520379e-07	8.22289810046968e-06
"FOXO3_AA"	"FOXO3_AA"	17	4.96498242538981	6.87072915277672e-07	8.73023841889519e-06
"ZNF33B_E"	"ZNF33B_E"	475	-4.93604812477953	7.97214433967731e-07	1.00376544640483e-05
"ZFAT_E"	"ZFAT_E"	255	-4.93320044547508	8.08930640545039e-07	1.00934138482421e-05
"ZNF30_E"	"ZNF30_E"	199	-4.92725024209121	8.339492022782e-07	1.03126754031724e-05
"ZNF41_E"	"ZNF41_E"	747	-4.9093967686898	9.13569749835373e-07	1.11972929515221e-05
"TGIF1_E"	"TGIF1_E"	942	4.86011743270904	1.17316142475147e-06	1.42528822217613e-05
"ZNF786_E"	"ZNF786_E"	263	-4.84007769390502	1.29788377999204e-06	1.56019623615252e-05
"ZNF124_E"	"ZNF124_E"	224	-4.83872687122708	1.30673475374507e-06	1.56019623615252e-05
"HMG20A_E"	"HMG20A_E"	539	-4.83447538243419	1.3349722307e-06	1.58028764061496e-05
"ZNF615_E"	"ZNF615_E"	192	4.80544607279519	1.54406854115686e-06	1.81231773686631e-05
"ZNF7_E"	"ZNF7_E"	376	-4.77344963708091	1.81096851642507e-06	2.10772386155355e-05
"ZNF599_E"	"ZNF599_E"	282	-4.76460749730736	1.8922161912178e-06	2.18393285403054e-05
"CSRNP3_E"	"CSRNP3_E"	382	-4.74583207096332	2.07650938430366e-06	2.37683098947155e-05
"BARX2_E"	"BARX2_E"	422	-4.72854157716456	2.26138322064007e-06	2.56722603326762e-05
"ZNF317_E"	"ZNF317_E"	710	-4.7252743835103	2.29804851235807e-06	2.58763999155766e-05
"ZNF529_E"	"ZNF529_E"	436	-4.70239518505211	2.57127222665214e-06	2.87194518863969e-05
"ZNF268_E"	"ZNF268_E"	299	4.68429916197779	2.80919459595871e-06	3.11258761232225e-05
"GRHL3_E"	"GRHL3_E"	329	-4.6802461354284	2.86530710955734e-06	3.14956376725152e-05
"EBF2_E"	"EBF2_E"	407	4.65216154695171	3.28473584002018e-06	3.58217254994326e-05
"ZNF362_E"	"ZNF362_E"	671	-4.61693864450224	3.89442348554208e-06	4.21388791209045e-05
"ZNF655_E"	"ZNF655_E"	639	-4.60236567048323	4.17718973646196e-06	4.48481223643396e-05
"SALL2_E"	"SALL2_E"	604	-4.59659842910213	4.29444149952085e-06	4.57523190525875e-05
"ZNF606_E"	"ZNF606_E"	254	4.58705309892559	4.49546374548423e-06	4.75283762404248e-05
"THAP7_E"	"THAP7_E"	759	-4.58093359085958	4.62904830089886e-06	4.85699386117039e-05
"GATAD2A_E"	"GATAD2A_E"	956	4.57066725182645	4.86173723218172e-06	5.06278651621931e-05
"ZNF587_E"	"ZNF587_E"	288	-4.53228850681597	5.83480835578272e-06	6.03075341250676e-05
"ZNF519_E"	"ZNF519_E"	375	-4.52594932231309	6.01249879644945e-06	6.16837839487591e-05
"ZNF90_E"	"ZNF90_E"	237	-4.51873532245931	6.22101044449487e-06	6.33536725413632e-05
"ZFP3_E"	"ZFP3_E"	302	-4.51286722376336	6.39570641284151e-06	6.46573239546386e-05
"TSC22D2_E"	"TSC22D2_E"	292	4.50696427518868	6.57617003786814e-06	6.59999674090389e-05
"ZNF552_E"	"ZNF552_E"	267	-4.50233136236924	6.72120810817956e-06	6.69703110059618e-05
"ZNF491_E"	"ZNF491_E"	148	-4.49991967574345	6.7979144778268e-06	6.72507967985008e-05
