"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZBTB8B_E"	"ZBTB8B_E"	291	-6.46201192262569	1.03319956206819e-10	1.44543575097418e-09
"ZNF480_E"	"ZNF480_E"	217	6.45224946390501	1.10201974536976e-10	1.52629734733712e-09
"ZNF562_E"	"ZNF562_E"	435	6.44920333657613	1.12439623390888e-10	1.54187008313247e-09
"ZNF485_E"	"ZNF485_E"	386	6.39746387854196	1.57978835906636e-10	2.14510478167345e-09
"FOXN2_E"	"FOXN2_E"	375	6.38129593705542	1.75595596483084e-10	2.36116408863176e-09
"ZNF438_E"	"ZNF438_E"	498	-6.3466309981526	2.20081153458181e-10	2.92935074418156e-09
"ZNF569_E"	"ZNF569_E"	297	6.34523876546882	2.22080742338674e-10	2.92935074418156e-09
"SMARCC1_D"	"SMARCC1_D"	447	-6.33286436882309	2.40651100017008e-10	3.14435635399582e-09
"TADA2A_E"	"TADA2A_E"	330	6.30885126941779	2.81114096353447e-10	3.63871984532265e-09
"SMARCA1_E"	"SMARCA1_E"	1131	6.29006242708922	3.17338329410552e-10	4.06957024290383e-09
"ZNF407_E"	"ZNF407_E"	431	6.25355727857498	4.0120732050734e-10	5.09790953121712e-09
"ZNF281_E"	"ZNF281_E"	724	-6.24063410968913	4.35800568298363e-10	5.48712533721121e-09
"CREBL2_E"	"CREBL2_E"	1029	6.2366327119912	4.47090034420064e-10	5.57855583488098e-09
"ZFP69_E"	"ZFP69_E"	166	6.2106550460293	5.27641864778473e-10	6.52485698855522e-09
"GRHL1_E"	"GRHL1_E"	556	-6.19717577460977	5.74852921449379e-10	7.04576368325124e-09
"ZBTB38_E"	"ZBTB38_E"	542	6.19158929081227	5.95605814703135e-10	7.23608818740213e-09
"ETV2_E"	"ETV2_E"	955	6.18210916667785	6.32507594844047e-10	7.61759146833917e-09
"FOXN3_E"	"FOXN3_E"	719	-6.1747479484445	6.62691056037483e-10	7.9123026949303e-09
"ETV5_E"	"ETV5_E"	849	6.15067400942036	7.71543566814046e-10	9.13322940202952e-09
"NPAS1_E"	"NPAS1_E"	187	-5.95974581110641	2.52630585774323e-09	2.96519797709692e-08
"NFX1_E"	"NFX1_E"	618	5.93910647992242	2.8657969469012e-09	3.33540232895644e-08
"ZNF580_E"	"ZNF580_E"	465	5.90125236491242	3.60752590726455e-09	4.16368615130117e-08
"ZNF202_E"	"ZNF202_E"	595	-5.89905654869082	3.65585935411556e-09	4.18459934334715e-08
"ZNF341_E"	"ZNF341_E"	792	5.8899182697617	3.8638666290864e-09	4.38643875515136e-08
"ZNF85_E"	"ZNF85_E"	510	-5.87522284697526	4.22274901723084e-09	4.75488405598757e-08
"KLF16_E"	"KLF16_E"	765	5.84208224715639	5.15523413532226e-09	5.7580639334043e-08
"E2F2_A"	"E2F2_A"	15	5.82054193457095	5.8657123474431e-09	6.49920928096695e-08
"BCL11B_E"	"BCL11B_E"	351	-5.78814131597903	7.11695266808429e-09	7.82299955975932e-08
"ZBTB5_E"	"ZBTB5_E"	293	-5.77928911928501	7.50169168262272e-09	8.18097872474998e-08
"TFDP1_B"	"TFDP1_B"	14	5.77244760204803	7.81282436749054e-09	8.45372011638625e-08
"ZNF25_E"	"ZNF25_E"	777	5.76847915354188	7.99901053888383e-09	8.58808495841404e-08
"ZNF296_E"	"ZNF296_E"	611	-5.71312747142876	1.10918529056804e-08	1.1817089441821e-07
"RC3H2_E"	"RC3H2_E"	886	5.68376099792191	1.31764385610354e-08	1.39308148145298e-07
"ZNF277_E"	"ZNF277_E"	776	5.65728092202006	1.53789931386616e-08	1.61362920432169e-07
"NHLH2_E"	"NHLH2_E"	91	-5.60300606298341	2.10665853031537e-08	2.19377598833593e-07
"POU2F3_E"	"POU2F3_E"	541	-5.59885301331958	2.15774646178844e-08	2.23020809669924e-07
"ZNF749_E"	"ZNF749_E"	200	5.53087496952069	3.18637388509198e-08	3.26898357840918e-07
"IRX3_E"	"IRX3_E"	98	-5.51379661076779	3.5117440905986e-08	3.57629820991108e-07
"ZNF506_E"	"ZNF506_E"	330	-5.501650959529	3.76251259703008e-08	3.80370799042822e-07
"ZNF526_E"	"ZNF526_E"	279	5.43162944649042	5.58417860971724e-08	5.60441114091187e-07
"ZNF175_D"	"ZNF175_D"	459	-5.41839023646367	6.01380415699921e-08	5.99217176794526e-07
"HMG20B_E"	"HMG20B_E"	809	5.35880217751876	8.37755236843112e-08	8.28779287876936e-07
"ZNFX1_E"	"ZNFX1_E"	633	5.35727483461844	8.44865563844388e-08	8.29885677960622e-07
"ZNF518B_E"	"ZNF518B_E"	253	5.35376195792232	8.6144171787659e-08	8.40208999478223e-07
"IKZF2_E"	"IKZF2_E"	186	-5.34266293223917	9.15909813381976e-08	8.87087476597228e-07
"ZNF468_E"	"ZNF468_E"	394	5.30842005355744	1.10579568000144e-07	1.06077664555459e-06
"ZNF561_E"	"ZNF561_E"	412	5.3076361644688	1.11056038704272e-07	1.06077664555459e-06
"ELF4_E"	"ELF4_E"	946	5.29820447620483	1.16946962798468e-07	1.10939413339643e-06
"NFKBIE_E"	"NFKBIE_E"	649	5.29076471643523	1.21805981648897e-07	1.14439632428372e-06
"ID4_E"	"ID4_E"	584	-5.29004049368912	1.22289282306131e-07	1.14439632428372e-06
"TFAP2E_E"	"TFAP2E_E"	292	-5.27692309913529	1.31370982252162e-07	1.22113295583385e-06
"ZNF784_E"	"ZNF784_E"	392	5.25228648002701	1.5022256485814e-07	1.38705501552349e-06
"HDX_E"	"HDX_E"	263	5.22332080739294	1.75742528581677e-07	1.61194306016969e-06
"ZNF300_E"	"ZNF300_E"	284	-5.20296659338608	1.9613213686342e-07	1.78712506286735e-06
"SOX15_E"	"SOX15_E"	676	-5.1842077189508	2.16935052838419e-07	1.96375848484451e-06
"CASZ1_E"	"CASZ1_E"	263	-5.18207064366437	2.19436067330938e-07	1.97349969645032e-06
"GRHL2_C"	"GRHL2_C"	76	-5.16817252445045	2.36394047189363e-07	2.11229519585334e-06
"ZNF778_E"	"ZNF778_E"	439	5.1049851570548	3.30820480786562e-07	2.93709208903454e-06
"TCFL5_E"	"TCFL5_E"	399	5.10137561791819	3.37193592641458e-07	2.97460589686891e-06
"ZNF224_E"	"ZNF224_E"	489	5.00379200310985	5.62134097835023e-07	4.92756788292093e-06
"ZNF431_E"	"ZNF431_E"	320	4.99992378941192	5.73529794475446e-07	4.99584129149996e-06
"ZBTB14_E"	"ZBTB14_E"	867	4.99732854480465	5.8129983150955e-07	5.03187666650455e-06
"PBX4_E"	"PBX4_E"	422	-4.965101558993	6.86651278677341e-07	5.90690696253489e-06
"ZNF48_E"	"ZNF48_E"	477	4.95181875134209	7.35230678819689e-07	6.2857684578103e-06
"ZNF358_E"	"ZNF358_E"	633	4.92621282432303	8.38386799923725e-07	7.12371606070159e-06
"ZNF280C_E"	"ZNF280C_E"	353	4.91991709322699	8.65808785532283e-07	7.31186078025739e-06
"ZNF726_E"	"ZNF726_E"	173	4.85177844169435	1.22359270752528e-06	1.02707630298334e-05
