"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF700_E"	"ZNF700_E"	499	13.7549958940096	4.7530769966142e-43	1.0791822361165e-41
"ZNF407_E"	"ZNF407_E"	431	13.7240226102878	7.29056439775813e-43	1.62861801466048e-41
"ZNF707_E"	"ZNF707_E"	375	13.647474770711	2.08996107402641e-42	4.59459696432791e-41
"RCOR3_E"	"RCOR3_E"	567	-13.579372777217	5.30790237466486e-42	1.14866324826732e-40
"ZBED6_E"	"ZBED6_E"	284	-13.5700843841624	6.02526310821815e-42	1.28384452382802e-40
"ZNF529_E"	"ZNF529_E"	434	13.5177564432534	1.22865992139004e-41	2.57832422897759e-40
"RBAK_E"	"RBAK_E"	285	13.5007849900638	1.54718772742618e-41	3.19829104848545e-40
"ZNF770_E"	"ZNF770_E"	1343	13.4554020826997	2.86178357280698e-41	5.82877977696716e-40
"SFPQ_E"	"SFPQ_E"	544	13.31585777204	1.87209896376755e-40	3.75776386205515e-39
"ZNF791_E"	"ZNF791_E"	388	13.3106605108904	2.00699549074981e-40	3.97098393526927e-39
"ZNF891_E"	"ZNF891_E"	241	13.289542092392	2.66202284643075e-40	5.19281921451633e-39
"ZNF26_E"	"ZNF26_E"	514	13.2263004981136	6.18579599706926e-40	1.18990659110291e-38
"KAT6A_E"	"KAT6A_E"	526	13.2196746371231	6.75555335044378e-40	1.28170430004995e-38
"THAP8_E"	"THAP8_E"	729	-13.2029527210448	8.43622544213511e-40	1.57894219423745e-38
"ZBTB37_E"	"ZBTB37_E"	407	13.1911884063566	9.86182217441885e-40	1.82114982820935e-38
"ZNF841_E"	"ZNF841_E"	432	13.1570252837056	1.55071891240889e-39	2.82598117590305e-38
"ZNF800_E"	"ZNF800_E"	773	13.1520423201437	1.65639200456092e-39	2.97935444976218e-38
"ZFHX3_E"	"ZFHX3_E"	431	13.065955821945	5.15332570470986e-39	9.15045653977328e-38
"HMGXB4_E"	"HMGXB4_E"	592	13.0434021785781	6.92945228031832e-39	1.21484701370138e-37
"ZNF333_E"	"ZNF333_E"	436	12.9569270284474	2.14676542181982e-38	3.71658763652557e-37
"ZNF431_E"	"ZNF431_E"	320	-12.9482710131247	2.40305464025256e-38	4.1089267614195e-37
"ZBTB34_E"	"ZBTB34_E"	245	12.9393159262767	2.70023096247827e-38	4.56075595491757e-37
"FOXN2_E"	"FOXN2_E"	376	12.8881372255222	5.24965323292855e-38	8.7599635272362e-37
"PURA_E"	"PURA_E"	440	12.8017165411661	1.60366741145518e-37	2.64414210103027e-36
"ZSCAN29_E"	"ZSCAN29_E"	430	12.7997619071077	1.64454670502281e-37	2.67964374877246e-36
"SMARCA5_E"	"SMARCA5_E"	1742	-12.7564609337219	2.86944274348302e-37	4.62113744153952e-36
"ZNF746_E"	"ZNF746_E"	483	-12.7021447224685	5.75311393036516e-37	9.15869286615604e-36
"E4F1_E"	"E4F1_E"	800	12.6659856728434	9.12667429914146e-37	1.43641408003533e-35
"ZNF721_E"	"ZNF721_E"	313	12.6253990780431	1.52964005320601e-36	2.3803949142588e-35
"KLF7_E"	"KLF7_E"	370	12.5610023269645	3.45922555868145e-36	5.32336377641535e-35
"ZNF699_E"	"ZNF699_E"	251	12.5460006555185	4.18099206569758e-36	6.36337803405621e-35
"HIVEP1_E"	"HIVEP1_E"	229	12.5279917195142	5.24746581191225e-36	7.89971755380269e-35
"ZNF611_E"	"ZNF611_E"	216	12.5216316563653	5.68542209191238e-36	8.4669995669878e-35
"LRRFIP1_E"	"LRRFIP1_E"	647	-12.453189724311	1.34365771837492e-35	1.97975099994603e-34
"NFXL1_E"	"NFXL1_E"	465	12.404705594055	2.46416798318454e-35	3.59249753337956e-34
"ZKSCAN8_E"	"ZKSCAN8_E"	400	12.3610267760311	4.24697074686206e-35	6.12714008792078e-34
"ZNF512B_E"	"ZNF512B_E"	546	12.3392477093721	5.56736289271334e-35	7.94927588289481e-34
"ZNF736_E"	"ZNF736_E"	352	12.3380505328201	5.65075309120159e-35	7.9860132972594e-34
"ZNF778_E"	"ZNF778_E"	437	12.3175525237842	7.28724650210535e-35	1.01947842478949e-33
"ZNF805_E"	"ZNF805_E"	126	12.2385555572268	1.93444614576478e-34	2.67920791188423e-33
"LYAR_E"	"LYAR_E"	1032	-12.2324139805704	2.08644503877387e-34	2.86111522643744e-33
"ZBED4_E"	"ZBED4_E"	807	12.1907401164739	3.48244150645167e-34	4.72860930042703e-33
"ZNF587_E"	"ZNF587_E"	287	12.1372184094506	6.70674024766812e-34	9.01828664370907e-33
"ARID3B_E"	"ARID3B_E"	699	12.1202724925577	8.24844361663468e-34	1.09847061625375e-32
