"","pval.Factor1","pval.Factor2","pval.Factor3","pval.Factor4","pval.Factor5","pval.Factor6","pval.Factor7","pval.Factor8","pval.Factor9","pval.Factor10","adj.pval.Factor1","adj.pval.Factor2","adj.pval.Factor3","adj.pval.Factor4","adj.pval.Factor5","adj.pval.Factor6","adj.pval.Factor7","adj.pval.Factor8","adj.pval.Factor9","adj.pval.Factor10","setstats.Factor1","setstats.Factor2","setstats.Factor3","setstats.Factor4","setstats.Factor5","setstats.Factor6","setstats.Factor7","setstats.Factor8","setstats.Factor9","setstats.Factor10"
"NR2F1",0.867386342464638,1,0.395014115862199,0.976103836192789,0.18130859715344,0.22839124876205,0.00274208696383031,0.207652403691745,0.68739874886857,1,0.879896722404031,1,0.492212471143251,0.983875363551011,0.415827326080172,0.742330601949801,0.00645256895206165,0.420962011738648,0.801332243156178,1,0.16698332594669,0,0.850593913602712,0.0299545831774302,1.33682425519235,1.20458266927951,2.9959646171714,1.26012364364703,0.402398649542325,0
"NR3C1",1,1,0.0317136786706027,1,0.0460010880037574,1,0.00294359377218977,1,1,0.0357074706071424,1,1,0.059392776918614,1,0.166948621646992,1,0.0068756267815355,1,1,0.129901315484604,0,0,2.14828438979543,0,1.99561695273496,0,2.9742557106559,0,0,2.1005101046468
"NR3C2",0.738216384886952,1,0.00540652808165527,1,0.00668813580093956,0.877366186644557,0.0327063409896863,1,1,0.13841357367046,0.75735975953556,1,0.0126285323826117,1,0.0427635349696439,0.984647984110097,0.0586490477237151,1,1,0.326924597512692,0.334224978775369,0,2.78232969637646,0,2.71251887734565,0.15431260455959,2.13594890334862,0,0,1.48183593738591
"RARA",2.73746566887599e-10,1,1.12341144737983e-05,0.184942665820742,1,1,0.703975788507915,1,1,1,6.90364847967529e-10,1,5.11596723878731e-05,0.33834886550442,1,1,0.754004524747057,1,1,1,6.3190269237719,0,4.39403995264615,1.32577511408207,0,0,0.379969301436428,0,0,0
"RARA(var.2)",1,1,1,0.546833616529023,0.0820551106928497,1,0.000303334332647716,1,0.328383542701235,0.156860353907244,1,1,1,0.689130710299849,0.24733754794559,1,0.000853380589182242,1,0.474549105952941,0.349621845152413,0,0,0,0.602530941406134,1.73904877667614,0,3.61362880101404,0,0.977419896974108,1.41581021595061
"BCL6B",1.32626553601483e-05,1,0.100806162508528,0.106724805813107,0.478645109113923,1,0.331616176908991,1,1,1,2.43340893999243e-05,1,0.160731236443068,0.236212594684253,0.721386557307413,1,0.415829572038107,1,1,1,4.35777133337436,0,1.641100280107,1.61322725298831,0.708508421016126,0,0.970907982976085,0,0,0
"EGR2",1,1,1,1,0.000960688307002282,0.330918451521169,7.55447591677634e-14,0.00300542942313955,4.55129831876224e-06,0.000184970876191028,1,1,1,1,0.0135136821851654,0.80890815303033,7.2454291747264e-13,0.019612750771622,6.26796921097422e-05,0.00191945187916263,0,0,0,0,3.30271706719705,0.972310012189617,7.48787016479088,2.96786585291046,4.58684759525634,3.74002106352611
"EGR3",1,1,1,1,1.85555018124679e-05,0.604682457926696,5.56242720210864e-28,2.27843475080039e-07,6.82399226067128e-10,8.43426727098761e-08,1,1,1,1,0.000489401360303842,0.907698472247535,1.40840656757391e-26,5.1508899902023e-06,1.96344868227496e-08,2.96605065696397e-06,0,0,0,0,4.28354512555736,0.51769413209247,10.9974169068039,5.17843589604774,6.17578570517112,5.36132505407175
"EGR4",1,1,1,1,1.26360195964945e-06,0.732298465003021,1.1897176546411e-29,1.34713832882072e-07,5.94949375378856e-10,7.32755323864174e-08,1,1,1,1,6.66550033715087e-05,0.950947305136128,3.27430989299049e-28,3.15829097090192e-06,1.79334740292769e-08,2.72843600003542e-06,0,0,0,0,4.84818342337366,0.342078645621787,11.3429403507636,5.27588484899679,6.19749169400299,5.38674281910202
"GLIS1",1,1,1,1,0.913930171740695,0.225220887471414,0.00018598889964111,0.0222494135706915,0.0252825352002929,0.116857023115577,1,1,1,1,0.965760745015166,0.742330601949801,0.000547585923129408,0.0897062343327881,0.0681014671565335,0.298268127549033,0,0,0,0,0.108085168125441,1.21283226732578,3.73863940734249,2.28641736969591,2.23737392897365,1.56823079241323
"GLIS2",1,1,1,1,0.107214447322563,1,1.71514575423152e-05,0.0176477686674283,0.44699526730005,0.000285655454500779,1,1,1,1,0.293795433572217,1,5.9004742523291e-05,0.0753061546144506,0.591941431382702,0.00278184465690759,0,0,0,0,1.61097679746296,0,4.30104131047858,2.37329646212388,0.760462103682809,3.62918052732965
"GLIS3",1,1,1,1,0.0751524609973157,1,0.00657518516093783,0.234305278717301,0.00404822182573919,0.00120884295603169,1,1,1,1,0.23448552688214,1,0.0138736406895788,0.446732654903769,0.0157210086852326,0.0087953746111271,0,0,0,0,1.77970701805693,0,2.71816297122011,1.18940907282167,2.87500530031108,3.2376585784675
"HIC2",1,1,1,1,0.223559828458022,0.316247827910769,0.000905683228572545,0.000436763244469048,0.118708986394948,0.496552600404764,1,1,1,1,0.481337998006557,0.80890815303033,0.00234957985117386,0.0040657519668957,0.221660142737468,0.713323012803435,0,0,0,0,1.21718765056412,1.00224551216965,3.31923328917363,3.51791700010183,1.56034133661565,0.679947340782583
"KLF14",1,1,1,1,1.92380423153333e-08,0.55440345118234,4.10397842078047e-51,5.54069739970767e-15,1.03108538273392e-15,4.86313899234532e-12,1,1,1,1,3.0425371900966e-06,0.900789819524972,1.85558452882431e-49,5.01037350573565e-13,8.15846309088211e-14,1.02612232738486e-09,0,0,0,0,5.62302071548447,0.591193331696888,15.1191986547627,7.82539677629394,8.03544245722393,6.91743714763942
"KLF16",1,1,1,1,3.09971026454557e-09,0.172998550136167,3.02232089140711e-72,2.36985764571493e-12,1.7715989421273e-16,8.23761807494245e-10,1,1,1,1,9.81058298728671e-07,0.669556235753374,3.8262582485214e-70,1.50011988973755e-10,1.8690368839443e-14,4.74037476494416e-08,0,0,0,0,5.93126273227528,1.36272338729737,18.113461915947,7.01905546132568,8.24995295092683,6.14586917345915
"SP8",1,1,1,1,3.36457509173399e-08,0.959674403522763,1.58744485772547e-59,1.85440189130899e-08,2.65171372603119e-17,1.07343830951491e-06,1,1,1,1,3.0425371900966e-06,0.994210758064472,9.13502359036567e-58,5.33561998726633e-07,3.35706957715549e-15,2.51661648119606e-05,0,0,0,0,5.52541048155524,0.0505633671816141,16.3730711752152,5.62938089087678,8.4754202846482,4.8805178563389
"ZBED1",1,1,1,0.104554034228521,0.505807687709444,0.34054145980149,0.0263845889831844,0.0117020583147912,1,0.191675328843586,1,1,1,0.233861143698423,0.734349234679078,0.809714873136681,0.0489778440655593,0.0548696512093541,1,0.402030772859017,0,0,0,1.62330414155559,0.665402225820377,0.953138693159628,2.22081330760089,2.5214396628696,0,1.30572205993259
"ZIC4",1,1,1,1,0.0641102922023574,0.326819155950999,2.8864862170892e-07,0.0328450446882472,1.3311165938302e-05,0.00914120192819002,1,1,1,1,0.20857370673035,0.80890815303033,1.27772431847375e-06,0.120877402835235,0.000147824000683248,0.0425469177981197,0,0,0,0,1.85160474987745,0.980586171583802,5.13400822034372,2.13425090363247,4.35697053313792,2.60720531831091
"ZNF143",1,1,1,0.141813460848599,0.0138664943988293,0.130422462103185,0.000634496252657692,0.40765324138704,0.00229058899867947,0.11934023651417,1,1,1,0.282289058859003,0.0718807212624571,0.590165402454507,0.00169466720646548,0.640308937464011,0.0103567345440293,0.298463957933768,0,0,0,1.46918030585291,2.46111145347127,1.51255490342595,3.41744059299106,0.828063277277967,3.0504530517235,1.5576742429032
"ZNF410",8.15614538868322e-07,1,0.00241997924442686,0.650190120850192,1,1,0.208295249365811,1,1,0.670888048724954,1.67624676332353e-06,1,0.00617680186178308,0.767855124063753,1,1,0.284775146541162,1,1,0.81825074150847,4.93452970835457,0,3.0338988685424,0.453510936177819,0,0,1.2583432863321,0,0,0.424941317130822
"CUX1",1,1,0.861154546562333,0.245240440535119,1,1,0.318211299804522,0.208402379152624,1,0.499302287357271,1,1,0.889773272755258,0.41396586362328,1,1,0.402437681077773,0.420962011738648,1,0.713449995253166,0,0,0.174908898728652,1.16205193295975,0,0,0.998187192517691,1.25804697849061,0,0.675611084756135
"CUX2",1,1,0.527465192729733,1,1,0.747303266755311,0.845111261739654,0.13750239357356,1,0.765026059586731,1,1,0.624084985042843,1,1,0.950947305136128,0.874110177583662,0.327214342601743,1,0.869410225706285,0,0,0.631900932807775,0,0,0.322205609255169,0.195364596303906,1.48526831300049,0,0.298894922794655
"ONECUT2",0.0785712885353333,1,0.0058351922320014,0.489259981972225,1,1,0.159879280264715,0.088928688186624,1,0.195289079142251,0.0952789763273295,1,0.0134647435589559,0.647911231356525,1,1,0.231058411889417,0.24734944040191,1,0.406638115450806,1.75920588642942,0,2.75745884511181,0.69151032973185,0,0,1.40557596780502,1.70123182195581,0,1.2951717933965
"ONECUT3",0.00019723917845053,0.328517149866335,0.00116750652533631,0.769974074118843,1,1,0.476963872833832,1,1,0.0801448220574044,0.000328314409552183,0.756186748601419,0.00319927112786963,0.859600685921037,1,1,0.550945495444919,1,1,0.232714093405216,3.72382666906637,0.977149933923619,3.24758258212709,0.29241626806507,0,0,0.711219415448409,0,0,1.75001345197222
"E2F7",1,1,1,1,0.00206061992016805,1,0.000119528312781578,0.145421627894904,0.0320063639293956,0.00133524952261622,1,1,1,1,0.019600176964532,1,0.00036201637316143,0.332352194183101,0.0830329031447024,0.00911549687201128,0,0,0,0,3.08211343062124,0,3.84852050136885,1.45600181757496,2.1446132782837,3.2091456194611
"ELK3",1,1,1,1,0.837628677425316,1,1.56081293119665e-13,0.000150291152452624,1.27097087325562e-05,0.212374323954192,1,1,1,1,0.93184350230268,1,1.41142083635354e-12,0.00169882677683055,0.000143665100494787,0.428130404659248,0,0,0,0,0.204932635784564,0,7.39150760512436,3.79195736054929,4.3671021281714,1.24713809122881
"ERF",1,1,1,1,1,0.97233604979294,1.91815385892685e-09,2.17500725449454e-05,2.32738592999866e-06,0.247305762317565,1,1,1,1,1,0.996064556627891,1.12425128953768e-08,0.000335799900510986,3.59325681387598e-05,0.467219882957486,0,0,0,0,0,0.0346793853533613,6.00982334169091,4.24802319892064,4.72528366618015,1.15698183095573
"ERG",1,1,1,1,0.701313115265764,0.334173441737492,8.61251344166683e-11,0.000162110961429459,3.13817876485134e-06,0.824099384956356,1,1,1,1,0.879071687055899,0.808912147361776,6.12552922311809e-10,0.0017692454928422,4.51469808670658e-05,0.907225931612823,0,0,0,0,0.383558841802067,0.965785576549557,6.49607484022625,3.77309337981237,4.66405365668489,0.222281030956939
"ETS1",1,1,1,1,0.992338942423289,0.898529487214577,4.11711380435795e-11,0.000124220821863125,2.90211414733881e-06,0.288261932752853,1,1,1,1,0.995697801965337,0.992616344514533,3.06603886842186e-10,0.00151214961998765,4.27218198898945e-05,0.51255562761954,0,0,0,0,0.00960208498080187,0.127522233696944,6.60671754270814,3.83906203632108,4.68014505290788,1.06199528738495
"ETV2",1,0.950392364640379,1,1,0.226774920257339,1,1.42317605420022e-07,0.0163520043668162,0.010389184658586,0.695865556121013,1,0.998939879253599,1,1,0.486605167874223,1,6.48108231876792e-07,0.071880685862463,0.034612388888868,0.828955562630879,0,0.0622155293541621,0,0,1.20877823930295,0,5.26578143157812,2.40134442007414,2.56305516835572,0.390918163479696
"ETV3",1,1,1,1,0.834870848779378,0.326004862249423,1.42043053022897e-10,2.31737114792276e-05,0.000232403349863257,0.248002971048523,1,1,1,1,0.930410646615046,0.80890815303033,9.88057720477951e-10,0.000349260937294074,0.0016909347179706,0.467219882957486,0,0,0,0,0.208463783812523,0.982238175568977,6.42004181462459,4.23376993694752,3.68216858985442,1.15527697128446
"FEV",1,1,1,1,0.725982065680078,0.518164071114619,6.17207073742638e-11,1.85271072981063e-06,2.73312868262032e-06,0.323074360948238,1,1,1,1,0.887155690300172,0.892276959214112,4.43968270089875e-10,3.7831157805488e-05,4.11921537166348e-05,0.548936254128164,0,0,0,0,0.350484492523827,0.646199549094595,6.54624189741758,4.77152240295595,4.69245492100162,0.988205764862985
"GCM2",1,1,1,1,0.00298949773889435,0.00164312064602692,0.11157757979585,0.0890926894338632,0.0331110936961672,0.421373198487589,1,1,1,1,0.0242609239579503,0.0371462631762514,0.16846832302898,0.24734944040191,0.084290371562139,0.653355509569118,0,0,0,0,2.96950061679934,3.14894903030895,1.59127426147389,1.70035878272999,2.13101106425674,0.804072282434441
"LEF1",0.0018694505421832,1,0.000753727562263725,0.101323635062876,0.15812977595911,0.4360750764682,1,1,0.424379448000465,1,0.00283101003158365,1,0.00216867975869517,0.229884806432977,0.375233573326582,0.892276959214112,1,1,0.565541453861672,1,3.11100505679017,0,3.37022927758308,1.63861213801837,1.41148882057346,0.778867531515563,0,0,0.798877213321566,0
"HSF2",0.00194939490366162,0.580483152489362,0.0617868612716613,0.172876898708559,0.614043009730299,0.547582716128304,0.178511084813179,0.953090220324664,0.910024922709596,1,0.00293801660480429,0.852703128830981,0.105705630229626,0.322805536526601,0.81657400243546,0.897978910127503,0.250548817487234,0.980985543846361,0.934027469850481,1,3.09860729076058,0.552696077524392,1.86801923141577,1.36310935411069,0.504325637093312,0.601405552815567,1.34544240802439,0.0588279886243081,0.113009794205168,0
"HSF4",0.500652119690876,1,0.599378157077507,0.376651725876422,0.896963075346327,0.372788280149608,0.508922076676677,0.736993399084538,0.544324537836359,0.883829140445564,0.530842197260175,1,0.68982976987284,0.546836106604989,0.95908382887538,0.836790713952844,0.580446260425832,0.86981709022306,0.686369387351424,0.951469125683745,0.673487044441138,0,0.525310716426766,0.884119430707753,0.129501766819799,0.891300236379867,0.660539351768359,0.335846297129968,0.606305961582475,0.146120362718944
"IRF7",1,1,1,1,1,0.23576948361537,0.024720919051268,0.345818011411195,1,0.787296605436416,1,1,1,1,1,0.753747894588532,0.0461603001753766,0.566953571249705,1,0.886759343845643,0,0,0,0,0,1.18569441673898,2.24605504700368,0.942773826512212,0,0.269829571412919
"MEF2D",5.11146853039926e-35,0.46941978451906,6.18843057132416e-11,0.254221218118656,1,0.311603861071473,1,1,1,1,3.33562843272446e-34,0.820836253040235,8.16099281593374e-10,0.417904211631561,1,0.80890815303033,1,1,1,1,12.3907756897058,0.723449323005535,6.54584476145014,1.14021786166469,0,1.01191050405372,0,0,0,0
"MEIS1",1,0.955538769037074,0.592582616795413,0.0765882892924188,0.494064128939684,0.271525974743602,0.113677265644474,0.112117440205307,0.0818456995493062,0.154636949621102,1,0.998939879253599,0.687005121669407,0.189376512195708,0.72984269712476,0.795721953762501,0.170920924353805,0.285021444377347,0.16712363811197,0.34588406045992,0,0.0557540735499623,0.535113418424027,1.77100625910353,0.683882709879623,1.09961227521733,1.58200890515036,1.58887895726137,1.74024058028295,1.4234435244876
"MEIS2",1,1,0.699915102852025,0.48749264064403,1,1,0.00337552760016199,0.979633730322534,1,0.299512254640909,1,1,0.765995505612331,0.646924196074782,1,1,0.00772245942926286,0.985863515571008,1,0.523732754662141,0,0,0.385445475055286,0.694326495999428,0,0,2.9319553036622,0.0255287064760463,0,1.03753053542501
"MEIS3",1,1,0.313028849309822,0.904535907371714,0.88883047509001,1,1.53339453622907e-05,1,0.597537161710415,1,1,1,0.405209123953205,0.954285382277159,0.954255648507171,1,5.33317989798351e-05,1,0.724599661614354,1,0,0,1.00893480536261,0.119936257427354,0.139787577353712,0,4.32583792667543,0,0.527961367873679,0
"MYBL1",1,1,1,1,0.321901147498802,0.310344337755057,0.000355993991096344,0.551183238000367,1,0.66708320846849,1,1,1,1,0.583849359217025,0.80890815303033,0.000988351738438535,0.732981070702168,1,0.817930325476033,0,0,0,0,0.990604751112316,1.01454815438455,3.5718795411714,0.596006989534183,0,0.430166546941854
"MYBL2",1,1,1,1,0.867750658065583,0.419131976578209,0.331743971373213,0.0898584425217981,0.145270493354047,0.398666646513748,1,1,1,1,0.94966318825914,0.881430369348859,0.415829572038107,0.248386000507852,0.261239267878158,0.632471145972938,0,0,0,0,0.166520320062185,0.807959476980619,0.970651395895303,1.69629944830311,1.45654876250739,0.844038902619528
"NFKB1",1,1,1,1,0.0122502173765027,1,3.17332354255419e-06,0.828922161684973,0.0535575210151129,0.0493489743384406,1,1,1,1,0.0651840472828316,1,1.22482548929073e-05,0.916273447927653,0.122389569684355,0.167691324416925,0,0,0,0,2.50528162597033,0,4.66175793507352,0.216089455874939,1.9306126152722,1.96578886509481
"NFKB2",1,1,1,1,0.0755687953932964,0.617316259454342,1.45377720464093e-08,0.523156979740804,0.0141187914962513,0.236411338836367,1,1,1,1,0.23448552688214,0.910816016844408,7.54295877489926e-08,0.713703379689502,0.0451373485713487,0.457640298114435,0,0,0,0,1.77717026899514,0.499672178983301,5.67134413917651,0.638507713774426,2.45463190240306,1.18407119063585
"PAX1",1,1,1,1,0.915753329365821,0.210909273086204,0.177356900541397,0.00742554785046644,0.0130028390762872,1,1,1,1,1,0.965760745015166,0.725573749258516,0.249482040094898,0.03949892259954,0.0419993055375474,1,0,0,0,0,0.105787020941534,1.25114450916007,1.34902733118717,2.67764544439504,2.48411001894794,0
"PAX3",0.486262773562205,1,0.0881363544721617,0.796993059137424,0.267765544843639,0.0267412797075351,1,0.0354206052528911,1,0.945146747161754,0.51645022762563,1,0.144534488033364,0.878425780621052,0.537115855814346,0.273019839594673,1,0.127752884559983,1,0.975461001316511,0.696289478232864,0,1.70546807809917,0.257247025841583,1.10828097581277,2.21558134580524,0,2.10378515157176,0,0.0688042262532884
"PAX9",1,1,1,1,1,1,0.38823934610289,0.120811035169897,0.0400919791793062,0.898200049783592,1,1,1,1,1,1,0.468105725872627,0.302266344911244,0.0983495916650245,0.962031525402731,0,0,0,0,0,0,0.862850090310465,1.55150258768494,2.05305155758517,0.127938514312852
"PKNOX2",7.05029234820219e-08,0.975043008401117,2.22807672520468e-05,5.03416839308118e-05,1,0.0812442753570103,0.189352101696643,1,1,0.0872553794259529,1.53362029429965e-07,0.998939879253599,9.40248378036374e-05,0.00070813968729342,1,0.509184418821658,0.26342830851423,1,1,0.244392279542603,5.39369339059561,0.0312847884791081,4.24260888496298,4.05569667724879,0,1.74367722538565,1.31258215864792,0,0,1.71021447208183
"POU1F1",5.12858354374503e-21,1,6.54534064515261e-08,2.84613084410122e-05,1,0.736808843346848,1,1,1,0.661442892336282,2.06776648610866e-20,1,4.98222617011816e-07,0.000474105480083176,1,0.950947305136128,1,1,1,0.817930325476033,9.42633137466341,0,5.40706110610746,4.18726305891528,0,0.336091040172375,0,0,0,0.437934175308465
"POU2F1",7.40646165556725e-20,0.479719529837462,8.84655397815635e-05,0.00201319970506514,1,0.729269939961876,1,1,1,0.641431678199692,2.84138801695398e-19,0.823786498046949,0.000314599363380504,0.0119535559389995,1,0.950947305136128,1,1,1,0.805271783352041,9.13961956611753,0.706778641597483,3.92173564722081,3.08904305805049,0,0.346105945533899,0,0,0,0.465711326326789
"POU3F1",2.37236105089099e-26,0.898309574770869,7.61498548201801e-08,0.00397841005015533,1,0.320872227780828,1,1,1,0.166860856587742,1.2013636361712e-25,0.994035506739845,5.67092448249106e-07,0.0194520111431439,1,0.80890815303033,1,1,1,0.366746257708475,10.6497715889195,0.127800114925761,5.37980120807927,2.8804976607531,0,0.992713387842355,0,0,0,1.38245566345419
"POU3F2",2.24386845918208e-21,1,2.93927795493312e-05,0.0351349974989551,1,0.181109416321261,1,1,1,0.278871902518276,9.16366925588552e-21,1,0.000121605421272723,0.104907799136031,1,0.675535998443673,1,1,1,0.504359755125911,9.51340731236803,0,4.17993353388923,2.1070684056265,0,1.33743458190673,0,0,0,1.08291228597484
"POU3F3",9.71349051064585e-33,1,3.31523599516729e-09,0.000773117455442021,1,0.755435353191909,1,1,1,0.691188373757175,5.91215335888348e-32,1,3.44023669662442e-08,0.00596005839812838,1,0.950947305136128,1,1,1,0.828955562630879,11.9566327799938,0,5.92018118741255,3.36321661549825,0,0.31148854565136,0,0,0,0.397253676068998
"POU3F4",8.20001637713783e-14,0.844366741473165,3.2287669271726e-05,0.00131556724211006,1,0.428340402778668,1,1,1,0.593675217113193,2.56960909243972e-13,0.970025675775886,0.000129059635811253,0.00905167461147465,1,0.892276959214112,1,1,1,0.777845908736634,7.47704109232025,0.196315804938677,4.15848677187265,3.21341693516897,0,0.792065060744554,0,0,0,0.533533871928729
"POU4F1",2.03026337156043e-32,1,1.37155952646755e-10,4.06371783268692e-09,1,0.188967704009933,1,1,1,1,1.21241199452618e-31,1,1.73639436050792e-09,2.57233338809082e-07,1,0.679639526353905,1,1,1,1,11.8944178371627,0,6.42539016827461,5.88650187887466,0,1.31372319090159,0,0,0,0
"POU4F3",3.38862776340661e-25,1,2.93394485622225e-09,5.67461281593701e-08,1,0.125564193505105,1,1,1,1,1.58888990684177e-24,1,3.14777473557404e-08,2.39468660832542e-06,1,0.588756551768379,1,1,1,1,10.3966954850939,0,5.94030876786298,5.43265247031076,0,1.53195128034009,0,0,0,0
"POU5F1B",6.39496494590505e-18,0.510253978925907,1.92872304537215e-07,0.00197402740509315,1,0.509306392894364,1,1,1,0.223402977728165,2.26145967081447e-17,0.831294128522143,1.32704531273975e-06,0.0119535559389995,1,0.892276959214112,1,1,1,0.441919015318527,8.64056108318939,0.658464456840246,5.20951954628392,3.09488133037567,0,0.659940355772164,0,0,0,1.21760011558765
"POU6F2",3.39446408610455e-07,1,0.00394425259923396,0.00203946925973451,0.692847098825457,0.715403467916475,1,1,1,0.706305804134488,7.11488664405358e-07,1,0.0094572420277087,0.0119535559389995,0.875393639833362,0.950947305136128,1,1,1,0.831025230515113,5.10335466699023,0,2.88321691829342,3.08518595089027,0.395005025397035,0.364618477101651,0,0,0,0.37683222907324
"PROX1",1,1,1,0.932400380653972,1,0.204864657296606,0.00495498432582541,0.754025512863402,0.0665733615287812,0.47968557905323,1,1,1,0.964002325999317,1,0.708630208025966,0.0107783679664862,0.882525829896146,0.141888679621948,0.699633574978559,0,0,0,0.0848271806239638,0,1.26789091700477,2.81053335544987,0.313343940920915,1.83473169912606,0.706833268787856
"RFX2",1,1,1,0.334264631546305,0.257135646150733,1,7.23497837081036e-06,0.00179945993581159,0.0589773352427016,0.00170295780051265,1,1,1,0.503160525048561,0.531917856252988,1,2.65822078081227e-05,0.0127984060603229,0.130078931040523,0.010936333117446,0,0,0,0.965603383961012,1.13324803581185,0,4.48888480841788,3.12226580691944,1.88856489898235,3.13847108494679
"SMAD3",1,1,1,0.262616893041456,0.012139291562592,1,0.660221013512291,1,0.356232810037122,1,1,1,1,0.421920033744269,0.0651840472828316,1,0.716843741943877,1,0.49450738761732,1,0,0,0,1.12028671338533,2.50849890452884,0,0.439620372091223,0,0.922607307721101,0
"TGIF1",0.0169505562186848,1,0.000630321975833112,0.00495819136209144,1,0.0701289036695497,0.493843684116112,1,1,0.501956018717351,0.0229267138598877,1,0.00188204627689792,0.0235980085128111,1,0.472251021519414,0.56528580840054,1,1,0.715626486144331,2.38815456658547,0,3.41923893495183,2.81032498368138,0,1.81125937269724,0.68423184056601,0,0,0.67143816423838
"TGIF2",0.0137961767912872,1,0.00820206439181022,0.000406372601544595,0.866691309454401,0.0171645543706573,0.0454166127572703,0.869824637320489,1,0.123853706342365,0.018780601954591,1,0.0181866614326319,0.00378285083496659,0.94966318825914,0.232680894041386,0.0775454576124593,0.942806499013475,1,0.302135344045071,2.4629359117051,0,2.6441330873162,3.5370326728121,0.167866737427944,2.38353795846213,2.00101054862607,0.16388519278681,0,1.53891944170861
"RFX4",1,1,1,0.933544116647048,0.046154832208884,0.473607732361687,2.12855298043234e-06,0.00246197260114375,0.00745120167630112,0.0064873358552296,1,1,1,0.964002325999317,0.166948621646992,0.892276959214112,8.42108772883545e-06,0.016939441918739,0.0264978127028012,0.0318617766373604,0,0,0,0.0833886065016748,1.99420778097426,0.716646897014517,4.74343640184642,3.02870021917249,2.67648914256064,2.72261337285948
"RFX5",1,1,1,0.777810630980956,0.0478818788435801,1,4.04173934951766e-05,0.000753991022599978,0.0402409861630985,0.00634351013839819,1,1,1,0.863779174405167,0.17027656914599,1,0.000133948743887156,0.00644967996359171,0.0983495916650245,0.0316176528945359,0,0,0,0.282180458486608,1.9786437705095,0,4.10680342956333,3.37013287561512,2.05151772479335,2.73001794153364
"RUNX2",1,1,1,1,0.642873308556085,1,0.00441370648072242,0.178451531821319,0.173435089540223,0.119762788807547,1,1,1,1,0.842523404380956,1,0.00970095903575448,0.380336093073721,0.293919518247447,0.298463957933768,0,0,0,0,0.463698431261321,0,2.84758260956875,1.34562695817495,1.36134003513213,1.55589508933427
"EOMES",0.0725582105969319,0.838849868927308,0.146190927367517,0.146287909276655,0.328895766262977,0.354239598914446,0.807432344177928,0.777000356103386,1,1,0.0881561368672896,0.968086659680166,0.219807261338808,0.290282904614805,0.585100380753571,0.820105414796428,0.843407052581895,0.889576242408567,1,1,1.79577792483219,0.203369830047846,1.45322450570529,1.45287517791616,0.976385298355178,0.926437656345554,0.243745871861288,0.283237420682689,0,0
"MGA",3.67659898756757e-06,0.361098851292867,0.00647605721340504,0.0170939081219897,1,1,0.230501447334585,1,1,0.694743834973854,7.09538768027521e-06,0.761918576227949,0.0147458425039043,0.0621864588575834,1,1,0.307821553086059,1,1,0.828955562630879,4.63131441769863,0.913312608122101,2.72318866483556,2.38505640616994,0,0,1.19913684757739,0,0,0.392436159922674
"TBR1",2.34171089050627e-10,0.480216773743008,3.43579709714147e-07,0.00728927921739431,1,0.252157699829179,1,1,1,1,5.92921197476189e-10,0.823786498046949,2.13221525734368e-06,0.0309672063396684,1,0.773223154694134,1,1,1,1,6.34320760849965,0.705978812096017,5.10105915777943,2.68384826561132,0,1.14518643316311,0,0,0,0
"TBX15",3.67659898756757e-06,0.361098851292867,0.00647605721340504,0.0170939081219897,1,1,0.230501447334585,1,1,0.694743834973854,7.09538768027521e-06,0.761918576227949,0.0147458425039043,0.0621864588575834,1,1,0.307821553086059,1,1,0.828955562630879,4.63131441769863,0.913312608122101,2.72318866483556,2.38505640616994,0,0,1.19913684757739,0,0,0.392436159922674
"TBX19",0.0389669977482197,1,0.0789372691407056,0.172142727987966,0.543322374412813,0.855445613481141,1,0.449450472802425,1,1,0.0497300596262561,1,0.131147746367629,0.322805536526601,0.765566199823276,0.977431540313289,1,0.669416821844553,1,1,2.06479057092944,0,1.75705458871549,1.36544299995403,0.607816176091825,0.182179140876612,0,0.756359432284014,0,0
"TBX1",2.23718402206408e-08,0.600798729002555,0.000378602175410405,0.0262416444480857,1,1,0.343035175939549,1,1,0.747513796853589,5.13093292016871e-08,0.852703128830981,0.0011805673745556,0.0855043183757509,1,1,0.425618165075161,1,1,0.861075420873403,5.59682616984117,0.523267908452317,3.55570622131582,2.22292719507237,0,0,0.948227526890581,0,0,0.321927695294869
"TBX4",4.10326968736984e-13,0.355624033108173,4.58157301878019e-06,0.0699424925457403,1,0.417455732332363,1,1,1,0.697133641592166,1.23098090621095e-12,0.760643703971611,2.24816722549447e-05,0.176835954678626,1,0.881430369348859,1,1,1,0.828955562630879,7.26125411990642,0.923775755030622,4.58545992908848,1.81246540722957,0,0.810874767395424,0,0,0,0.389203179930791
"TBX5",4.10326968736984e-13,0.355624033108173,4.58157301878019e-06,0.0699424925457403,1,0.417455732332363,1,1,1,0.697133641592166,1.23098090621095e-12,0.760643703971611,2.24816722549447e-05,0.176835954678626,1,0.881430369348859,1,1,1,0.828955562630879,7.26125411990642,0.923775755030622,4.58545992908848,1.81246540722957,0,0.810874767395424,0,0,0,0.389203179930791
"TEAD3",3.92102187729647e-44,0.377000248763514,6.34611391789888e-07,6.79632205249959e-06,1,1,1,1,1,1,3.18206006195983e-43,0.768989042790738,3.65190010002726e-06,0.000153645423544009,1,1,1,1,1,1,13.9984418545726,0.883473889271778,4.98339689461811,4.50221766836056,0,0,0,0,0,0
