"","pval.Factor1","pval.Factor2","pval.Factor3","pval.Factor4","pval.Factor5","pval.Factor6","pval.Factor7","pval.Factor8","pval.Factor9","pval.Factor10","adj.pval.Factor1","adj.pval.Factor2","adj.pval.Factor3","adj.pval.Factor4","adj.pval.Factor5","adj.pval.Factor6","adj.pval.Factor7","adj.pval.Factor8","adj.pval.Factor9","adj.pval.Factor10","setstats.Factor1","setstats.Factor2","setstats.Factor3","setstats.Factor4","setstats.Factor5","setstats.Factor6","setstats.Factor7","setstats.Factor8","setstats.Factor9","setstats.Factor10"
"FOXH1",1,0.332324452751727,0.0462985791821035,1.22934340478421e-05,0.544570732172033,0.177808067274771,0.696779462209104,1,0.21691361655216,1,1,0.660618570953406,0.444045463973811,4.52426962342097e-05,0.764330983292454,0.487240288246452,0.95765296114789,1,0.34761093487979,1,0,0.969486702702717,1.99289381234999,4.3743858521612,0.605935169593498,1.34762393484168,0.389682063617988,0,1.23484997810765,0
"JUN",1,0.253428327364456,1,0.00131149249151282,0.251774764557713,0.0637296131713817,0.238587201861557,0.86806172359237,1,0.051438707240007,1,0.574558914668282,1,0.00327656177005932,0.623919270998003,0.28678238181007,0.872580097840145,0.936486238135897,1,0.0818108082485538,0,1.14212366131496,0,3.21430857354747,1.14611158497412,1.85426010689283,1.17859159400885,0.16612501754266,0,1.94802106499395
"JUN(var.2)",1,1,1,4.94001292627742e-08,0.98656379790355,0.0166586689226664,1.73931150869824e-16,1,0.0143108366538409,1,1,1,1,3.00675786762847e-07,0.991659849092283,0.127047438892143,5.24278183336184e-15,1,0.0492323891406592,1,0,0,0,5.45739827720529,0.0168409738992218,2.39453467026296,8.25216481059495,0,2.44976790573474,0
"JUND(var.2)",1,0.160495333466932,0.620965142579623,0.0225242810389649,0.71901533106942,0.915277424044267,0.251893011747329,0.398416406020672,1,0.000961691573144469,1,0.462945657922455,0.928125745307799,0.0418119351837678,0.868409375977768,0.982002876120401,0.872580097840145,0.611452971862926,1,0.00216637283203007,0,1.40350552738039,0.494497415431591,2.28174129176799,0.359784641883041,0.106386860096214,1.14582580121727,0.844486837892447,0,3.30242403562316
"MEF2C",1,0.121383277532289,0.495982282903508,1.10370666913936e-09,0.125955290274922,1,0.648633446791621,1,0.0232490416080778,1,1,0.410885639988979,0.911655300885495,8.62526322920015e-09,0.56008703452198,1,0.957467661116243,1,0.0707530929707367,1,0,1.54911727668131,0.680848331925074,6.09910647511771,1.5303684402729,0,0.455674382547898,0,2.26964524525012,0
"MAF::NFE2",1,1,1,0.000108915148139731,1,0.0996967970337304,2.48176588210186e-09,1,0.188897333679059,1,1,1,1,0.000331458119098315,1,0.366907398385764,6.04214539757876e-08,1,0.315493435933626,1,0,0,0,3.87127467241329,0,1.64646889713434,5.96777786208643,0,1.31393226094812,0
"NR2C2",1.79749111083293e-08,1,1,1,1,1,1,7.30935358625224e-05,1,4.89878177598856e-34,1.67325275464301e-07,1,1,1,1,1,1,0.000608792213170746,1,1.29205369341698e-32,5.63477125059578,0,0,0,0,0,0,3.96754449548395,0,12.205597390807
"NRF1",0.00527110495234663,0.132868959463637,1,1,1,1,1,1.95412073346193e-06,1,1.39812688851144e-33,0.0181337469284534,0.431313083797344,1,1,1,1,1,3.01697176654001e-05,1,3.48749754137409e-32,2.79055756923826,1.50299910146274,0,0,0,0,0,4.76075663463076,0,12.1187487448567
"POU2F2",1,0.446157883063467,0.0309077904467254,3.85352656429968e-09,1,1,1,1,0.0147909029731568,1,1,0.749583494231907,0.387338917690844,2.77191172182011e-08,1,1,1,1,0.0500676020428248,1,0,0.761864309658963,2.15854485992062,5.89530601699866,0,0,0,0,2.43785638461289,0
"SMAD2::SMAD3::SMAD4",0.918236989556769,0.348843127407848,1,1,1,0.516204700904557,1,1,1,0.244510594685543,0.954423668948169,0.672264203847658,1,1,1,0.81485679718849,1,1,1,0.321777975958313,0.102657186078201,0.936876945808001,0,0,0,0.649228512620377,0,0,0,1.16385077181899
"STAT1::STAT2",1,0.256845754204752,1,1,1,0.826372076241297,0.334557343231637,0.0103266083784746,1,0.00237068771974694,1,0.577111592896376,1,1,1,0.937443591865127,0.92183769338697,0.0427238111344732,1,0.00496902426026427,0,1.13393884367941,0,0,0,0.219362258187011,0.965018777384815,2.56515331337729,0,3.0401074214756
"TCF7L2",0.417715137096682,0.788676288041793,0.0230746778775226,0.0347614549860754,0.351544004562436,1,1,0.261082580882349,1,1,0.597772581785363,0.929250776850937,0.349990368370927,0.0609529113744757,0.652320538730324,1,1,0.481822955389291,1,1,0.810423165465522,0.268036671732191,2.272525080089,2.11139709215122,0.931639500073297,0,0,1.12389583066767,0,0
"ZBTB33",0.000424011158003136,0.0608755538625046,1,1,1,1,0.878075620300264,0.000322915957978635,1,6.79601120293908e-28,0.00208049896875223,0.291925951477011,1,1,1,1,0.987718532583423,0.00229669439775815,1,1.38770164240659e-26,3.52578187687592,1.87459708775529,0,0,0,0,0.15341285195743,3.59736462324072,0,10.9791303828571
"ELK4",1.13455533117105e-08,0.00119175168738097,1,1,1,1,1,1.34945522216697e-08,1,2.85921223254445e-24,1.07190078303176e-07,0.0228599641852167,1,1,1,1,1,4.27102577815846e-07,1,4.64072139282215e-23,5.71379004890531,3.24172321906956,0,0,0,0,0,5.68412408684971,0,10.1893540087589
"ESR2",0.373142848732186,1,1,1,1,1,0.00397525128644718,0.621712980569361,1,0.00911212850944175,0.553410550898583,1,1,1,1,1,0.0718952589806019,0.776412993553397,1,0.0173212532927226,0.890639303220967,0,0,0,0,0,2.88074823677867,0.493438486230011,0,2.60829654149525
"IRF1",1,0.0202136428719813,0.887326361236954,0.0686980528318476,1,0.921587767504485,0.282117496014684,0.0675768681142696,1,0.203987516557194,1,0.134686694083833,0.978423398957209,0.109260973473768,1,0.982096055269932,0.877937603808683,0.18202620219716,1,0.273568004196407,0,2.3227074261209,0.141691513988597,1.82058495975468,0,0.0984362225637996,1.07562924659225,1.8280045009165,0,1.27035070565636
"STAT1",0.672961406146108,0.254149282949635,0.0674036648352236,1,0.601132954169415,1,0.382754844812344,1,1,1,0.803123016339299,0.574558914668282,0.507934760008292,1,0.796288294028759,1,0.945500225905108,1,1,1,0.422098837820407,1.14039059489509,1.82915970389432,0,0.522787604136582,0,0.872867791940601,0,0,0
"STAT3",1,0.166720705192391,0.321021309625443,0.708875692201713,1,0.665540579939581,0.798803168335413,0.281182257950832,1,0.3059828834657,1,0.463996596144513,0.817876063957935,0.759252644947012,1,0.887910703400643,0.972278955590709,0.499435767897596,1,0.385831006441809,0,1.3829125566779,0.992407590697011,0.373376493228979,0,0.43228839895541,0.2549027128503,1.07772203800566,0,1.02373680812991
"GATA1::TAL1",1,1,0.454939172952584,0.0198827224837299,0.154294899781265,1,1,0.475527930211796,0.63421181508701,0.679506529647001,1,1,0.885496320339864,0.0374576289648841,0.571108036791002,1,1,0.680263461781966,0.760333482859994,0.741599367700951,0,0,0.747233447426328,2.32890516524154,1.42462522155038,0,0,0.713539019145873,0.475820808054007,0.413147974256156
"YY1",0.591391840739686,0.168592760052509,1,1,1,1,1,0.000101647962408514,1,7.5554016608589e-15,0.736911486590987,0.463996596144513,1,1,1,1,1,0.00082491231031525,1,6.55146472784067e-14,0.536836417295397,1.37683332023532,0,0,0,0,0,3.88809569840855,0,7.78606237720892
"FOXP2",1,0.574835413834655,0.199065354952093,0.00276803977413221,0.254495575981869,0.0389763656804458,0.548230377848319,1,0.0569242174261047,0.736948444211268,1,0.804499844713727,0.717003982188998,0.00628017626174082,0.623919270998003,0.2263489860158,0.957467661116243,1,0.138057584792047,0.792000620009733,0,0.560961770590284,1.28429891278394,2.99308843452852,1.13955937610077,2.06469163638231,0.600433170215212,0,1.90409920806769,0.335905910829505
"SREBF1",0.00295116912659201,0.0144019155856698,0.26426211516491,0.00701906853306974,1,0.886943438028756,1,0.332288760407647,0.836717559428068,0.00215393406114269,0.0111195836734092,0.108957296168179,0.804220763939364,0.0144164512077257,1,0.978110098035196,1,0.560114420169953,0.899222776091625,0.00456000087191746,2.97346635423896,2.44748122034032,1.11643284883062,2.69646214227118,0,0.142176307420208,0,0.969558278816566,0.206098954459526,3.06889417359112
"SREBF2",0.493850082135321,0.303256704436906,0.582126379606054,0.00517596716387875,1,0.551730469335854,1,0.558592190041313,0.695063619075767,0.0422475921859623,0.661087140006119,0.636827728552624,0.928125745307799,0.0109212907157842,1,0.832156011308356,1,0.738181328384449,0.804342359917661,0.0691026507847911,0.684221706493225,1.02952444713707,0.550298248477728,2.79645282455203,0,0.59518800237479,0,0.584952310139022,0.392003312288703,2.03131764288965
"THAP1",0.00059190695187964,1,1,1,1,0.630828493059447,1,0.00319076057180853,1,9.52934612652624e-08,0.00271505145318705,1,1,1,1,0.875859489419945,1,0.0166921606773124,1,3.84208668668224e-07,3.4363297346621,0,0,0,0,0.480574966910255,0,2.949408328355,0,5.33917451230122
"KLF5",1.46456951997067e-18,0.625056802638808,1,1,1,1,1,6.99940628702418e-14,1,1.03877885152007e-94,9.27072506141431e-17,0.838264737437215,1,1,1,1,1,2.21531208984315e-11,1,2.19182337670734e-92,8.8085603257226,0.488710416297507,0,0,0,0,0,7.49793550817552,0,20.8560812005666
"DMRT3",1,0.0376730695836951,0.469618921059219,5.73750168320424e-10,0.992308264289761,1,1,1,0.387318449875583,1,1,0.209184675846307,0.898092981965213,4.59726400692188e-09,0.992308264289761,1,1,1,0.534145051789203,1,0,2.07865403255893,0.723125111553699,6.20322234579175,0.00964053700272656,0,0,0,0.864526086117403,0
"FOXG1",1,0.611359602119206,0.0307464615364137,0.00228618999524449,0.0594993992490589,0.685636795693735,1,1,0.0287081565512777,0.339558126038918,1,0.833603619007508,0.387338917690844,0.00539984427981255,0.487354871223921,0.887910703400643,1,1,0.0822021370157673,0.418171777787228,0,0.508148697770949,2.16062641931921,3.05103078290561,1.88468660201044,0.404794384636413,0,0,2.18776845017638,0.955081618201549
"LBX1",1,0.903584720693097,0.641138527303828,0.0561095959231942,1,1,0.289184727399783,1,1,1,1,0.977725005467915,0.933855501801174,0.0915396242767576,1,1,0.888611322543993,1,1,1,0,0.121137114102722,0.466120872781559,1.91039217044774,0,0,1.05996469274448,0,0,0
"NFATC3",1,0.00864607445020141,1,0.0823061908571652,1,0.303368025457631,0.485194608291176,0.188559008711815,1,0.076701952510267,1,0.0770840158729225,1,0.127072728811184,1,0.630874458629536,0.945500225905108,0.386271367361096,1,0.115326213631827,0,2.62622757374577,0,1.73762307368052,0,1.02928743895285,0.697996548957113,1.31493822614858,0,1.77032318877907
"POU6F1",1,0.962303265529287,0.227654942190388,0.0656750090684242,1,0.409534449046884,1,1,1,1,1,0.986054275432471,0.762463377812252,0.105781884835401,1,0.726149317217584,1,1,1,1,0,0.0472645540022007,1.20649129688957,1.84082520691139,0,0.824745741453621,0,0,0,0
"SHOX",0.776054424245617,1,0.857624612002924,1,1,1,0.464607066743911,0.686228538398387,1,0.0602025519571253,0.858815472985097,1,0.978423398957209,1,1,1,0.945500225905108,0.82739555201177,1,0.0929468668020984,0.28447174105552,0,0.179403102776105,0,0,0,0.73130814100958,0.403989531129959,0,1.87950742040089
"ALX3",1,0.953470719959936,0.147262906959069,1,1,1,0.410524624639429,1,1,0.0754250832239403,1,0.986054275432471,0.631592533006434,1,1,1,0.945500225905108,1,1,0.113676375430367,0,0.0583502725421178,1.44937305450413,0,0,0,0.823003194946264,0,0,1.77804462294233
"BARHL2",0.30275982020963,0.56778049924749,1,1,1,1,0.522849031537135,0.885890479188342,0.855666057269152,3.12919515890029e-05,0.473202385660977,0.798840929688359,1,1,1,1,0.957467661116243,0.944538125966588,0.91802815974809,9.21293272364598e-05,1.03058304514616,0.57134112586408,0,0,0,0,0.63898102772303,0.143509560754631,0.181898232610007,4.16564962382301
"BHLHE41",0.49424520639171,0.312102352962501,1,1,1,1,1,0.00552192559859982,1,0.000162473098217224,0.661087140006119,0.647740293197584,1,1,1,1,1,0.0257013154699536,1,0.000424981285832655,0.683595989832987,1.01086852196182,0,0,0,0,0,2.77546408381558,0,3.77253610511565
"CENPB",4.00490033645343e-05,0.213775316499075,1,1,1,1,0.488735283749521,0.24649364344193,1,2.82368325074422e-06,0.000241438277426192,0.522470175073028,1,1,1,1,0.946083897900448,0.460266891736701,1,9.60963170817791e-06,4.10892216620024,1.24332548522704,0,0,0,0,0.692345835710028,1.15897192568529,0,4.68577040951385
"CREB3",1,0.702353364727691,1,1,1,1,0.00172079982081991,0.00401000581013819,1,2.59942293536151e-08,1,0.889179359745257,1,1,1,1,0.033343561328479,0.0200015992611635,1,1.20987846917929e-07,0,0.382155899406119,0,0,0,0,3.13541234755333,2.87800114908439,0,5.57066312898643
"DBP",1,1,0.693373902656961,0.000254702662226682,1,1,0.720077927304658,0.64004603449713,1,1,1,1,0.952073059396651,0.000734565075447196,1,1,0.966889017152519,0.791306913743522,1,1,0,0,0.394291282044805,3.65872063582807,0,0,0.358364150297169,0.467647829406287,0,0
"ELF4",0.000309370748245726,0.000305863338028368,1,1,1,1,1,4.21982569657045e-05,1,4.30621321414051e-17,0.00161844366644252,0.0139870151824891,1,1,1,1,1,0.000404719646352893,1,4.39650478153377e-16,3.60851269995996,3.61147386581385,0,0,0,0,0,4.09681275778594,0,8.41841318726765
"ELF5",0.00279919265895475,0.0192907546972964,1,1,1,1,1,0.000854843586523761,1,1.79282589508334e-14,0.0106101134917267,0.132728779602051,1,1,1,1,1,0.00519863694632699,1,1.53359296160508e-13,2.98966831825239,2.3402202623959,0,0,0,0,0,3.33534746847175,0,7.67545126368416
"EN1",1,0.520538294876174,0.921180106104487,1,1,1,0.598767043930466,0.5652163612548,1,0.989773309879522,1,0.785163167435965,0.986066662864983,1,1,1,0.957467661116243,0.74169671254451,1,0.989773309879522,0,0.642537193704618,0.0989496570281553,0,0,0,0.526190182480042,0.575128790647474,0,0.0128179075421266
"EN2",0.00913274422593917,1,1,1,1,1,1,0.103137235336866,1,3.64592976085694e-10,0.0282001321708268,1,1,1,1,1,1,0.250137432828492,1,2.11731517304811e-09,2.60752244435769,0,0,0,0,0,0,1.62997098537665,0,6.27441912965518
"ESX1",0.161976613650433,1,0.427612991543917,1,1,1,1,0.85789272926317,1,0.000237214716637774,0.281399538423615,1,0.87225003767479,1,1,1,1,0.936486238135897,1,0.000600627662526845,1.39855168820882,0,0.793313319901802,0,0,0,0,0.179061618072508,0,3.67693597691176
"ETV6",0.000362581261140014,0.00391562177382159,1,1,1,1,1,4.37834411756934e-05,1,1.13974218965811e-18,0.00182153919287007,0.0436737961820634,1,1,1,1,1,0.000413655496480805,1,1.38741693471843e-17,3.56707025187435,2.88551273183462,0,0,0,0,0,4.08825086251766,0,8.83683595074899
"FLI1",0.0106231126110958,0.00222709785323795,1,1,1,1,1,0.000296623217846742,1,2.8717015388133e-13,0.0315234116265794,0.032039839570446,1,1,1,1,1,0.0021832848476394,1,2.16403223103431e-12,2.55531001901411,3.05889185632576,0,0,0,0,0,3.61942990057111,0,7.30960457985687
"FOXI1",1,0.363643939662144,0.627547897301324,0.104625224448488,0.142448882252111,0.994878003251515,1,1,0.0444276342745446,0.251505897029348,1,0.672264203847658,0.928125745307799,0.1551001570864,0.56008703452198,0.997964250790597,1,1,0.112490769983147,0.324904556774648,0,0.908482492609302,0.485195172721212,1.62297104951696,1.46684096901924,0.00641966589825932,0,0,2.01027169989562,1.14676174162575
"FOXL1",1,0.363643939662144,0.627547897301324,0.104625224448488,0.142448882252111,0.994878003251515,1,1,0.0444276342745446,0.251505897029348,1,0.672264203847658,0.928125745307799,0.1551001570864,0.56008703452198,0.997964250790597,1,1,0.112490769983147,0.324904556774648,0,0.908482492609302,0.485195172721212,1.62297104951696,1.46684096901924,0.00641966589825932,0,0,2.01027169989562,1.14676174162575
"FOXO3",1,0.136422026871023,0.716643594282772,0.115400673766552,0.115296227102047,0.62982095945711,0.374722142117792,0.350550001408681,0.20275374708121,0.126602783806781,1,0.434438763171003,0.959709840002526,0.169486372376398,0.53647791845917,0.875859489419945,0.945500225905108,0.567867743100337,0.331957906149017,0.178484548217578,0,1.48936081211125,0.362957833971078,1.57450417671999,1.57495647923933,0.481992824516549,0.887700135902655,0.933564057655795,1.27382366150578,1.52775631203308
"GCM1",0.887802619905066,1,1,0.991422206638154,1,0.541532463138871,1,0.300640842195342,1,0.0363059510281694,0.938195423038242,1,1,0.996143264765002,1,0.827492811137645,1,0.521385350985347,1,0.0606376438016655,0.141088601234655,0,0,0.0107511294687785,0,0.610516946990696,0,1.0351104926647,0,2.09374907349265
