"","pval.Factor1","pval.Factor2","pval.Factor3","pval.Factor4","pval.Factor5","pval.Factor6","pval.Factor7","pval.Factor8","pval.Factor9","pval.Factor10","adj.pval.Factor1","adj.pval.Factor2","adj.pval.Factor3","adj.pval.Factor4","adj.pval.Factor5","adj.pval.Factor6","adj.pval.Factor7","adj.pval.Factor8","adj.pval.Factor9","adj.pval.Factor10","setstats.Factor1","setstats.Factor2","setstats.Factor3","setstats.Factor4","setstats.Factor5","setstats.Factor6","setstats.Factor7","setstats.Factor8","setstats.Factor9","setstats.Factor10"
"FOXF2",0.200992833370346,1.21267634152289e-06,0.475730411451376,0.618670842058977,0.811769651117161,0.126294755116734,0.0223913470873958,0.0502355875978055,1,0.134270932437052,0.246089871418624,1.97596853468852e-06,0.556141578372318,0.790279186013419,0.909469361340111,0.220233002724223,0.0402662576884134,0.166709258177661,1,0.3024679723582,1.27880725796392,4.85635751310493,0.713211701161245,0.497749585892132,0.23814960203914,1.52899766525372,2.28399654701954,1.95817492491194,0,1.49758439734271
"FOXD1",6.90739295750573e-05,1.84629441385118e-80,2.53583615907806e-05,0.750367119670997,0.479063333335512,0.00225406883522069,1,0.33205545613011,1,0.00976292763753218,0.000147715531827741,2.76021014870752e-79,8.18971575865515e-05,0.864948093255793,0.678183488262384,0.00783970094887196,1,0.545950918780154,1,0.0528199418338279,3.98102834593128,19.1585202452732,4.21344158315878,0.318163557730427,0.707834843046203,3.05528046850437,0,0.970026261038443,0,2.58458118614295
"IRF2",1,1,1,1,0.135696769838778,0.0139855567835921,0.0137276967197919,1,1,1,1,1,1,1,0.287245911835705,0.0368869060167242,0.0261735904326153,1,1,1,0,0,0,0,1.49212218729224,2.4580408101239,2.46472060411218,0,0,0
"MZF1(var.2)",1,3.98275052638958e-84,1,1,1.96169158195598e-05,0.000174119462013333,3.30815448283847e-18,0.0712612099262931,9.79819796623031e-09,0.498075248091964,1,6.10688414046403e-83,1,1,0.000689861539654521,0.00091781908266317,4.36262872424323e-17,0.208834934645109,1.10754630582568e-07,0.679486275953046,0,19.6082177022521,0,0,4.27113670393989,3.75521002962206,8.71607162344591,1.80398962048355,5.73875444685139,0.677544551179965
"MAX::MYC",1,8.24661103401391e-272,0.511232476411335,1,1,0.00675126285359766,0.0824206440986475,0.238851073599147,0.183766495568243,1,1,4.93147339834032e-270,0.590529484613823,1,1,0.0201582518222987,0.126631717753505,0.456474143530221,0.264975379714573,1,0,36.2785889956975,0.656941916036633,0,0,2.70940167539575,1.73697434641572,1.17792947395559,1.32933343250017,0
"PPARG",0.294520913691346,1,0.474210225703624,0.114912197455536,0.00132587501914533,0.1632140986005,0.0184306502057188,2.09493670157471e-05,0.997762508055031,0.0769185089384817,0.346609486237848,1,0.555879764574804,0.252567433990813,0.0133373047519955,0.264231520240707,0.0340134156857726,0.000340024341563281,0.997762508055031,0.209868173095081,1.04830719048175,0,0.715671005689407,1.57662228185688,3.21117271214564,1.39443932697175,2.35721390699397,4.25643510649042,0.00280434986605129,1.76902405246817
"PAX6",0.134234202922528,1,0.329106408700881,1,0.76477024064768,0.497794117672144,1,1,0.0636913134061142,0.355755296463985,0.174886952532186,1,0.414163731029141,1,0.878583597695066,0.61304217215266,1,1,0.108087403179813,0.561188155240906,1.49772569490131,0,0.975960142006631,0,0.299230216878362,0.677987889731618,0,0,1.85452798472141,0.923523709961875
"PBX1",8.07750877787393e-06,1,0.00723669608901309,1,1,0.119075217462363,1,0.734392566382577,0.794707771854824,0.61182733064978,1.92615815101539e-05,1,0.0142584023854908,1,1,0.209957138311075,1,0.84368510802209,0.85118446630136,0.762375394293919,4.46531430667121,0,2.68626965614358,0,0,1.55879262436214,0,0.339297177390325,0.260208775043591,0.507481790074382
"RORA",0.00390905104734711,1,0.00339246276980688,1,0.000507998980717117,0.0344965002886994,1,1,1,1,0.00651165608676505,1,0.00718203656617978,1,0.00618391066911414,0.0779867310098097,1,1,1,1,2.88604176792781,0,2.93039945442879,0,3.47757220012277,2.11449158940192,0,0,0,0
"RORA(var.2)",0.751186984458445,1,0.156190826108986,1,0.245513315839441,1,1,1,0.813375234964235,0.127227312159219,0.792502268603659,1,0.216997958719504,1,0.423460296802088,1,1,1,0.856683067774311,0.291793074626036,0.317082817939094,0,1.41810012626907,0,1.16138034661014,0,0,0,0.236079874970387,1.52524666711337
"RREB1",1,1,1,1,0.00109757243843974,3.1273146684004e-09,6.0988022760958e-26,6.07410790738183e-06,7.85463626627059e-09,0.00029675649427814,1,1,1,1,0.0115793892255393,3.47296523701307e-08,1.48482378491102e-24,0.000116512433496142,9.03997228463506e-08,0.00399674172080984,0,0,0,0,3.26513665655184,5.92980224119196,10.5605770383804,4.52607615656074,5.77620544146956,3.61931350476391
"RXRA::VDR",1,NA,0.676968632369109,1,0.703546913751655,0.521073252851917,0.000927056793106755,0.487090766715294,0.133462893532505,0.0144376005837307,1,NA,0.735027691748964,1,0.848496722398762,0.629464444761953,0.00226992545625166,0.660232238395677,0.202534670927329,0.0667322354528106,0,NA,0.416614739062552,0,0.380547134066253,0.641713185219491,3.31270787554572,0.694967629541971,1.50069983535529,2.44658876699466
"SOX9",0.000304034460689522,2.29052287147457e-127,0.591304719554147,0.817048697633308,0.227149169533076,0.114754665746323,0.970564218698332,0.266492055562519,1,0.42978881786145,0.000603303490960714,6.22605762337179e-126,0.663645190563431,0.881076363887366,0.402760292197303,0.205196902309103,0.977407284666215,0.481153804556639,1,0.619789063335462,3.6130305509321,24.3375525921106,0.536962540224772,0.231348271759507,1.20780489321923,1.57730687299974,0.0369015218652558,1.11123562329729,0,0.789583205237367
"SRY",3.96111156263356e-16,7.05445891116929e-154,6.18918463008407e-10,0.000305452077939698,0.716719776336685,0.827642739061324,1,1,1,1,1.84366442584341e-15,2.48150966404661e-152,4.45199303504911e-09,0.00276215950479756,0.851980796598596,0.86806851645786,1,1,1,1,8.15262754663573,26.8653765260197,6.19124754425576,3.61182315677073,0.362855851877319,0.217731186696557,0,0,0,0
"TAL1::TCF3",4.46184410567864e-07,1,8.81118872927075e-05,1,1,1,0.183667603979632,1,1,0.169476058422166,1.14810866621731e-06,1,0.000250111321328627,1,1,1,0.251648470387677,1,1,0.349440863131046,5.05126117505312,0,3.92270191408707,0,0,0,1.32963338128965,0,0,1.37398251752696
"REL",1,2.38346743762546e-45,1,0.865873749397093,0.236010412875132,7.93236022868209e-07,0.00553452606595644,1,0.00020700215141934,5.59641969214833e-09,1,1.71724521409641e-44,1,0.904452282786072,0.414984975972107,6.60682108520495e-06,0.0114864098352473,1,0.000784624921248157,7.08506733025978e-07,0,14.199772004134,0,0.168906052888612,1.18508475024001,4.9399698000811,2.77472227731886,0,3.71160218419904,5.83318468961726
"RELA",1,4.24007972648235e-70,1,1,0.0293596861590056,0.000327666728735783,1.06488008908636e-05,0.206444104291714,0.00333138106512282,0.00589745895644416,1,5.51210364442706e-69,1,1,0.0973019965374374,0.00157131090371023,3.56650315551145e-05,0.407416769496223,0.0088977393005179,0.0365989364649917,0,17.8309020230603,0,0,2.17891724829463,3.59355811022955,4.40567276156548,1.26348087362428,2.93604475452974,2.75398422136215
"NR1H2::RXRA",0.0801705272345602,5.10724882741323e-44,0.922859871490119,1,0.000330606662320862,0.0787785309427323,0.00303242135960256,0.0122357759001802,0.0233459247170062,0.0677779017282144,0.108435777221104,3.51049976872771e-43,0.939180544458594,1,0.00435987535935636,0.149301826607035,0.00657370794735761,0.0673499664766438,0.0470635998275953,0.192391981138833,1.74986450742678,13.9792969268046,0.0968342208239666,0,3.59122830710098,1.75798668063859,2.96511414637588,2.50569901942031,2.26805319591779,1.82666673071726
"NFIC::TLX1",0.000417876254147965,9.41078299877281e-99,1,0.0420025686648072,1,1,0.0527728602756814,0.474054590506122,1,7.92640407903872e-05,0.000806822539023714,1.70534794947459e-97,1,0.123090860948254,1,1,0.0858746029678826,0.645325926430914,1,0.00143354679486615,3.52964461025951,21.3150001974653,0,2.0337401258068,0,0,1.93699121417587,0.715923031182056,0,3.94815235269258
"ZNF354C",0.927168390752777,1,1,0.991190353630227,0.793962862478224,0.00207102372525616,2.88631571139357e-11,0.435104350712726,0.000393999618250713,6.68115810360147e-08,0.945084688158628,1,1,0.992758692797364,0.898219152923494,0.00724286197838204,2.05285151158666e-10,0.620436091537107,0.00136285113853935,5.07893614814764e-06,0.0914101844106606,0,0,0.011041738204852,0.261174675355235,3.08061269070559,6.65933815293423,0.780516390091438,3.54520041722103,5.40336989298309
"CTCF",1,1,1,1,0.706106651318262,0.000170859622971973,2.76353096043934e-08,0.141209727856489,1.01140118152494e-06,0.000595499519730014,1,1,1,1,0.848911275822131,0.000908858330598813,1.33535503660924e-07,0.319234849046991,6.66892654068004e-06,0.00635451870192418,0,0,0,0,0.377100217897175,3.75994703745617,5.55995709041434,1.47141045263541,4.89227044245006,3.43468830138494
"EWSR1-FLI1",1,1,1,1,0.00299075294115682,2.51542887905462e-05,7.82459687666722e-28,0.000109425235875798,5.69235624731678e-07,0.00416132359508365,1,1,1,1,0.0239638811614211,0.000160834998024401,2.06373742622098e-26,0.00133204181364192,3.95601035172352e-06,0.0286317156053038,0,0,0,0,2.9693715312977,4.21526844931008,10.9662460106544,3.87013413905727,5.00443181544829,2.86628702430697
"REST",1,1,1,1,0.501306397381481,0.00403692694045512,0.000462604442786315,0.0065055471198288,2.01293728534692e-06,0.487047547759346,1,1,1,1,0.69285360162113,0.0126503700658816,0.00119521882564791,0.0411801132685163,1.26157356596495e-05,0.670219777677535,0,0,0,0,0.672458593081464,2.87588805215707,3.50261599844899,2.72168636386857,4.75475605469367,0.695036596342394
"NFATC2",6.52519804175898e-09,1,0.064748477917183,1,0.801317453397112,1,1,0.197265380130686,1,0.000594217868226585,1.94832564171389e-08,1,0.102464466303942,1,0.90065064960036,1,1,0.3979187326135,1,0.00635451870192418,5.80744037747912,0,1.84718226829012,0,0.251648725982665,0,0,1.28946249807554,0,3.43527282364879
"INSM1",1,0.0402525626601504,1,1,0.166490794042122,9.14016550449504e-08,1.11826374272843e-14,0.0209872617159741,0.157304610426333,0.0118082662572,1,0.0494271713978849,1,1,0.322289518742089,9.33181413604091e-07,1.02588543354651e-13,0.0928441917525445,0.232106802796897,0.0579428879132374,0,2.05139876163077,0,0,1.38366269227151,5.34675030646176,7.73605941062706,2.30855685343021,1.4142948630406,2.51825729471438
"RARA::RXRA",1,1.34234596848717e-05,1,1,0.000389118817521467,0.00327747103991921,5.82535948092774e-06,0.45493227857303,0.0338554180287038,0.460992100269045,1,2.11800234605627e-05,1,1,0.00502677982634875,0.0105848937156574,2.03726660299849e-05,0.629005284421671,0.0639715809318493,0.647024389069414,0,4.35512744798948,0,0,3.54848845529309,2.94110611318483,4.53492671270313,0.747244871507065,2.12206389161127,0.737240940378336
"NR4A2",1,1,1,1,0.470671243918437,0.475692649295398,3.32046188988877e-08,0.147578215389838,0.0104079059175963,0.737740907840617,1,1,1,1,0.671024543694528,0.59274300591336,1.56854654947731e-07,0.327778983655324,0.0231979029783045,0.849370631138211,0,0,0,0,0.721413099474829,0.713272739205761,5.52773366459688,1.44824428374263,2.56242964158015,0.334855216431655
"PLAG1",1,1,1,1,0.0252384056907298,6.91219668431428e-07,1.12696729595543e-10,9.24780884540718e-05,5.06080958488506e-10,0.00433632572654686,1,1,1,1,0.0868256021860433,5.91273040698776e-06,7.589045727019e-10,0.00114781627434171,7.62736301721962e-09,0.0292010019670655,0,0,0,0,2.23804997902714,4.96680698342321,6.45531694875742,3.91102086651353,6.2230056779876,2.85321200399543
"ARNT::HIF1A",1,NA,1,0.641153077117533,0.075203216292229,0.0909864728241689,0.386119348705034,0.442062642835788,0.0372930647743522,0.000392064352118898,1,NA,1,0.803663163990888,0.185951702785082,0.169895095273448,0.468225187222772,0.623616437085496,0.0694309117710733,0.00496353469782525,0,NA,0,0.466100544120981,1.77939714993657,1.69037007803886,0.86671205108475,0.768743531637146,2.08280241772484,3.54649956461317
"DUX4",1.27479601293876e-12,1,6.17300323580804e-08,0.303311672787329,1,1,1,1,1,1,4.80324926303713e-12,1,3.20287790841516e-07,0.512777940812798,1,1,1,1,1,1,7.10559182707528,0,5.41757442500057,1.02940740946217,0,0,0,0,0,0
"FOS",1.85277881507768e-36,1,5.36467810318998e-06,0.00505723419701637,1,1,1,1,1,0.0627307870307047,2.05755963148101e-35,1,1.93074931561408e-05,0.0266769103892614,1,1,1,1,1,0.184859950460103,12.6578755955675,0,4.55231824302083,2.80394910920701,0,0,0,0,0,1.86129007183366
"FOSL2",1.00453253376626e-35,0.249250155728074,2.48615305905001e-07,0.478511297791175,1,1,1,1,1,0.114389823976908,1.0597818231234e-34,0.281229420991299,1.18325931306666e-06,0.693129637303921,1,1,1,1,1,0.272460878760647,12.522453455145,1.15223562218526,5.16209094937992,0.708724000950358,0,0,0,0,0,1.57889522330788
"FOXH1",2.33784658797153e-07,1,2.31258713681361e-07,0.811392471445603,1,1,1,0.417557928429001,1,1,6.16607037577492e-07,1,1.11745622717788e-06,0.877968263974473,1,1,1,0.609119888594076,1,1,5.17361849568113,0,5.17565203025103,0.238635964754635,0,0,0,0.810696832827716,0,0
"JUN",2.1921443432985e-11,1,6.7062755441253e-06,0.0246408612235755,0.0981108230884024,1,0.0152051140593644,0.424914468127682,1,0.628757423037939,7.83970265145733e-11,1,2.34534387813885e-05,0.0825273288599115,0.226657485456054,1,0.0288168778430469,0.611996605728745,1,0.777350485904327,6.69982563969304,0,4.50505621947557,2.24730641118981,1.65422738469659,0,2.42784966480687,0.797954910371645,0,0.48349054454164
"JUN(var.2)",3.59574965002388e-34,1,1.77813772577703e-06,0.0233787380313727,1,1,1,1,1,0.212422780740018,3.67114440075018e-33,1,7.03475737760536e-06,0.0795631245906393,1,1,1,1,1,0.403605709286072,12.2310930249235,0,4.77980677693594,2.26751528544432,0,0,0,0,0,1.24700592006336
"JUND(var.2)",6.95197783165969e-09,1,0.0248245870828029,0.0713509188796292,0.000667517587959451,0.844872445203476,1.29780561344196e-05,0.379297381493506,1,0.328112051712073,2.05635605955168e-08,1,0.0443897277497577,0.175739811870838,0.00782478950330245,0.878459923143783,4.23459254282867e-05,0.578542752976842,1,0.535296208076655,5.79678647475962,0,2.24443984372297,1.80341772110252,3.40359030996982,0.195669692072387,4.36252648207615,0.879228264800318,0,0.977968683937061
"MEF2C",6.30312626266253e-16,1.95910195899945e-07,2.58434400922623e-11,0.0398762075077462,1,1,1,0.808687553030939,1,1,2.91232038267546e-15,3.39577672893239e-07,2.12453215303923e-10,0.120198282630492,1,1,1,0.893366877955645,1,1,8.09593049092647,5.20661160537875,6.6756302216373,2.05528124063692,0,0,0,0.242125544015239,0,0
"MAF::NFE2",5.247360357316e-14,1,0.00130527967947826,0.0640850959380988,1,1,1,1,1,0.107675151459686,2.1852494119612e-13,1,0.00297209365866812,0.167627544333953,1,1,1,1,1,0.261143183425215,7.53581773200656,0,3.21567299681067,1.85178009881425,0,0,0,0,0,1.60886676493584
"NR2C2",1,1,1,1,0.000217093094693242,3.21451690115876e-13,2.10089314372306e-16,6.04598167085286e-05,3.71441114294675e-08,0.0100735226962446,1,1,1,1,0.00327190307001957,7.26710428011962e-12,2.37475957138695e-15,0.000797313832843721,3.40756848331202e-07,0.053282247760962,0,0,0,0,3.69952356815491,7.2943591399765,8.22942479270085,4.01262028549418,5.5079687968809,2.57375626766819
"NRF1",1,1,1,1,0.000932900676482088,9.03512111884743e-14,2.07724123443253e-27,2.94512907684344e-07,7.37035643270379e-13,1,1,1,1,1,0.0101814849691924,2.19970448778093e-12,5.25957480558316e-26,6.9046915023774e-06,1.66622700782196e-11,1,0,0,0,0,3.31094799489346,7.46421327806662,10.8765850164138,5.13021424958706,7.181231558943,0
"POU2F2",1.37735825245098e-21,1,1.14527405212948e-06,2.97900343445459e-05,1,1,1,0.279104288032442,1,1,8.70383008732566e-21,1,4.86549312079168e-06,0.000448978374764227,1,1,1,0.492125388090629,1,1,9.56445800778226,0,4.86769959600832,4.17687458812728,0,0,0,1.08238890925791,0,0
"SMAD2::SMAD3::SMAD4",0.230191265186751,1,1,1,0.593462668846518,1,0.000117105805846916,1,1,0.0510798832734731,0.277544896882311,1,1,1,0.768224681758376,1,0.0003265549563925,1,1,0.156959058796643,1.19993510952273,0,0,0,0.533841043540582,0,3.85354135618611,0,0,1.95102839607213
"STAT1::STAT2",1,1,1,1,5.82561265951478e-05,0.0570776047935354,0.137546197012526,1,1,1,1,1,1,1,0.00141831262056648,0.115304413989834,0.196538922593519,1,1,1,0,0,0,0,4.02138687915487,1.9029226835964,1.48510290673421,0,0,0
"TCF7L2",0.155002949464967,3.50918781525222e-08,0.0102462271623019,1,0.0740560113964889,1,1,1,1,1,0.194676323435167,6.28291710634979e-08,0.0196541266476881,1,0.183833157701873,1,1,1,1,1,1.42218128334692,5.51799657299779,2.56786511556509,0,1.78644309902662,0,0,0,0,0
"ZBTB33",1,NA,1,0.587207608904057,0.127758796614323,0.00481699473669837,5.18397966174365e-15,1.00394580619791e-08,1.8966809394459e-08,0.796010341476477,1,NA,1,0.774672761239852,0.273213913029955,0.0148739398455125,5.12727988419333e-14,3.0261795015394e-07,1.93645005591815e-07,0.88866762990231,0,NA,0,0.542903516305382,1.52311845577405,2.81961663097259,7.83381210649069,5.73462006854019,5.62547940888963,0.258520357114027
"ELK4",1,1,1,1,0.062207692756456,3.30647280336636e-12,5.01658023325388e-22,0.00429478802608453,1.88073654209384e-08,0.00052407264331737,1,1,1,1,0.166149660400155,5.97999224151687e-11,9.07284367899916e-21,0.0296117276828958,1.93645005591815e-07,0.00603159969490719,0,0,0,0,1.86500872929721,6.97215028236101,9.66928527051598,2.85627151897709,5.62694073384678,3.46920291264116
"ESR2",1,1,0.279643313234767,1,0.0310598720811304,0.494138060359512,0.0195255789516646,0.000526568348180345,0.0759380137623229,1,1,1,0.358292480837911,1,0.101051042820907,0.610406668134861,0.0358251926852281,0.00529075816505013,0.126164731526379,1,0,0,1.08117606117332,0,2.15659113862149,0.683765639258933,2.33569592059577,3.4679249539255,1.77493012760376,0
"IRF1",0.0201733542639064,1,0.315203467195439,0.747648278174726,0.183183803307964,0.117813437854301,1,1,1,1,0.0296281513899135,1,0.397457758435683,0.864948093255793,0.34793975407058,0.20889609569124,1,1,1,1,2.32345722771098,0,1.004410851348,0.321750183876562,1.33110252763026,1.56414426406722,0,0,0,0
"STAT1",0.937889479538289,1,1,0.505159048765801,1,0.755696893883064,1,1,0.113387112524657,0.0893531163186295,0.95447594943366,1,1,0.71833342828151,1,0.813530839843502,1,1,0.177658520366604,0.229920823697937,0.0779246213037628,0,0,0.666417003812034,0,0.311144467762086,0,0,1.58328119872124,1.698975091002
"STAT3",0.467278991551332,1,0.103179336485475,0.287794535964466,1,1,1,1,1,0.214172654252286,0.519133054312367,1,0.150837228626572,0.497743008922151,1,1,1,1,1,0.404690418333424,0.7269395371676,0,1.62977182920393,1.06302545896953,0,0,0,0,0,1.24224746969796
"GATA1::TAL1",0.00256258356411734,1,1.12568806340832e-06,0.070112061383742,0.00333569461016611,0.671308497091955,1,1,1,0.369889147101646,0.00436052525829644,1,4.81459827119908e-06,0.173363026780893,0.0257499352223798,0.752727426366175,1,1,1,0.56968328495217,3.01656760089312,0,4.87111601960217,1.81136822998123,2.93564300672067,0.424364624552514,0,0,0,0.896719045186273
"YY1",1,1,1,1,0.196676722202661,0.0161018729333294,2.21833602004606e-20,0.110413515033725,5.92534402428171e-05,0.221307102759861,1,1,1,1,0.364024459515451,0.0416019819052959,3.51051675172289e-19,0.276251996112046,0.000262289704011911,0.410813478143671,0,0,0,0,1.29115866092043,2.40698240873709,9.27013068161571,1.59647038745589,4.01738119321998,1.22313156348384
"FOXP2",4.22448603688938e-08,1.71412561258267e-17,0.00362816515332455,0.730252256719433,1,0.0640661111399611,1,0.489104346129171,1,0.00572844332664325,1.16772910976025e-07,4.59662384001991e-17,0.00762999515632705,0.864018090660563,1,0.126335976173194,1,0.661544980982404,1,0.036152248002653,5.4852021304584,8.52640607680914,2.90944892627528,0.344799059221743,0,1.85191225776725,0,0.691758106904573,0,2.76349422217366
"SREBF1",0.000244434495552175,1,0.00033114571818799,0.0340743715671166,1,0.0778934826675785,0.00125653182134443,1,1,1,0.000488097904367593,1,0.00084522274037499,0.106171469768095,1,0.148962460811411,0.00297896870004128,1,1,1,3.66926800538899,0,3.59080322736874,2.11946398874896,0,1.76321178158903,3.22659173387687,0,0,0
"SREBF2",0.000402022843623432,5.2580610298978e-09,0.00092635708230377,0.0662361117953308,0.834715471882326,0.87135516349677,5.3778079335178e-05,1,1,1,0.000783016800041945,9.85680406231625e-09,0.00217986629404567,0.171188649958585,0.927789101374609,0.901254605381463,0.00015615378082187,1,1,1,3.53987725031283,5.84361068546729,3.31291928156462,1.837011267925,0.20866280672143,0.161941289059427,4.04021332533704,0,0,0
"THAP1",1,1,1,0.768355516658833,0.0244117116460586,0.00268552379601067,0.0727961163031824,0.70986738481185,0.169608181640933,1,1,1,1,0.867934963357378,0.0844405107757109,0.00904221575997209,0.114059261435432,0.827579268121026,0.247949143137899,1,0,0,0,0.294534153264338,2.2509077664904,3.0023203311003,1.79428474195916,0.372044155091459,1.37355705514922,0
"KLF5",1,1,1,1,6.9852159814412e-05,5.23681217812384e-23,8.73158887912724e-77,2.63722476772819e-15,2.26655303925517e-29,0.000173532572624487,1,1,1,1,0.00152470404008699,6.62980421750478e-21,2.76354788024377e-74,2.78227212995324e-13,2.86945614769705e-27,0.00267917362125123,0,0,0,0,3.97836079307075,9.89993905572705,18.6977069269544,7.91879138753097,11.2857278988659,3.75605667148951
"DMRT3",2.36196813654349e-10,1,8.84815052392129e-09,0.135764428839791,1,0.915870538993093,1,0.999017151396547,1,0.519071319878607,7.6673119509335e-10,1,5.23446661835718e-08,0.283626678071247,1,0.933568520422912,1,0.999017151396547,1,0.696127426871098,6.34187605775134,0,5.75605893136972,1.4918640981088,0,0.10563929378579,0,0.00123184730999608,0,0.64479905306145
"FOXG1",0.00379947507052782,1.92196360782012e-63,0.000461448423600613,0.700272497787027,1,0.00392787776465123,0.598777433496918,0.373640675810585,1,0.268542951502052,0.00634582511779448,2.21025814899314e-62,0.00114547785152623,0.844529605537621,1,0.0123698837065882,0.675625874159624,0.578275177966016,1,0.469590513512932,2.89498538870017,16.9268970410597,3.50328324905557,0.384963036334868,0,2.88452810309935,0.526175227232249,0.88971198529271,0,1.10648204530007
"LBX1",0.00241803002362005,0.00187811519980509,0.615084894919152,0.608678611435957,0.0462669679865545,0.196356127910885,1,1,1,1,0.00417060764291959,0.00254674124599421,0.683067962252322,0.7842784410995,0.13507498512879,0.303154704799,1,1,1,1,3.03414217627862,3.10963805776981,0.502843246977141,0.511975746967703,1.99318247036853,1.29208398783226,0,0,0,0
"NFATC3",0.000782852410994974,1,1,0.793186065965288,1,0.514939712962826,0.176225348915418,0.290861359027347,1,9.83667501941853e-11,0.00146178636035345,1,1,0.876349868534284,1,0.626840073664363,0.243560362147291,0.501676403989948,1,1.55665382182298e-08,3.3597571747331,0,0,0.262182182342416,0,0.651187207426501,1.35255886666152,1.05628643353184,0,6.47596096632237
"POU6F1",0.0422858643041109,1,1,0.0111468014553306,0.288072589418912,1,1,1,1,0.353108020741349,0.059350226395792,1,1,0.04611715896225,0.479868287110977,1,1,1,1,0.558793442823185,2.03094033069124,0,0,2.53850663765012,1.06241247600991,0,0,0,0,0.92861826765396
"SHOX",0.893222968616409,0.808112372698555,1,1,0.0115643866956898,0.0131278466920761,0.130332810397663,1,0.163708909396472,0.936731145703737,0.913425103609349,0.830328520401608,1,1,0.0542241242842345,0.0353613913024859,0.18792863093786,1,0.239879026962886,0.963996717538979,0.134230347339616,0.242867955393384,0,0,2.52560315299815,2.48069905357153,1.51290770633511,0,1.3928015717317,0.0793809096684097
"ALX3",1,1,1,0.58320223621105,0.00317965429484182,0.57216831047925,0.0708494205939652,0.259921558609401,0.541676788334809,0.157086619262761,1,1,1,0.774331513742653,0.0251590146079359,0.673201748203281,0.111839609067282,0.475521232947257,0.646946050973461,0.335471148903605,0,0,0,0.548730050679179,2.95048653022377,0.564878513291141,1.80662239777462,1.12663662981003,0.610299011933946,1.4150380219317
"BARHL2",1,1,1,0.65587290202177,3.0464760752159e-05,0.000101650425316562,2.17257721100893e-05,0.0653223847770776,1,0.273195731262568,1,1,1,0.815653333948487,0.000964209677805834,0.000559519297612034,6.84199688840127e-05,0.197842438104738,1,0.476399167738858,0,0,0,0.445630972971847,4.1717668274075,3.88808980768136,4.24827412028735,1.84323583981358,0,1.09578945413138
"BHLHE41",1,NA,1,1,0.188897993826029,0.169051363971059,0.00236216767483359,0.435187400699013,0.000549988081530312,1,1,NA,1,1,0.355870327654393,0.269545373787607,0.00524649873041986,0.620436091537107,0.00182273536967899,1,0,NA,0,0,1.31393029938656,1.37535180330984,3.04119253391444,0.780375239793043,3.45620018281193,0
"CENPB",1,NA,1,1,1,0.234707384345214,4.46934282937096e-06,0.00283225092658908,2.30231633448451e-08,0.000472516656417894,1,NA,1,1,1,0.346316490187694,1.59835819830046e-05,0.0216001787533842,2.20766702531112e-07,0.00586476555906915,0,NA,0,0,0,1.18838730600558,4.59064894650643,2.98607683318371,5.5918319657288,3.49695772559685
"CREB3",1,1,1,1,9.20615953355459e-05,0.000461322565962482,5.82912711651484e-11,0.460595620334238,1.55214544437013e-05,1,1,1,1,1,0.00194249966158002,0.00214814466552323,4.01069289647162e-10,0.632444745491481,8.11990137426687e-05,1,0,0,0,0,3.91211238805528,3.50335598781898,6.55481286845604,0.737893212282004,4.32315360818675,0
"DBP",0.00150417454119511,1,0.0619922433773301,0.107218980610351,0.164090903660557,0.14647569219301,1,1,1,0.414973097013043,0.00268209150584931,1,0.0993445317920252,0.238138999039832,0.319598590821946,0.243357252383662,1,1,1,0.609461648281337,3.17470307957948,0,1.86654787652608,1.61095599997124,1.39153977394827,1.45219928936878,0,0,0,0.815205226482195
"ELF4",1,2.8905258533264e-52,1,1,0.497494994298891,0.000242168816129441,5.61382586708209e-16,0.420724573295006,0.103570937014239,0.0805864193523345,1,2.65928378506029e-51,1,1,0.689090440680959,0.00121620967552604,6.02296910824231e-15,0.609655189351448,0.165975704126617,0.217068950851182,0,15.2966859680575,0,0,0.678459749286492,3.67165119350642,8.11010165047656,0.805196012156695,1.62792248255055,1.74746006299201
"ELF5",1,0,1,1,0.897647277711215,3.49018266917954e-07,1.95375849825988e-08,0.0219667254902771,0.00158291720281878,0.178101871409555,1,0,1,1,0.953373702669797,3.06845226332035e-06,9.66194632342579e-08,0.0939522786171988,0.00443356897957648,0.362503165923628,0,54.3691043793257,0,0,0.128637052794526,5.09807903429204,5.62034421138776,2.29127919592059,3.15985170197124,1.34671145457583
"EN1",0.674280379754127,0.269230078919637,1,1,0.0264805645676291,0.114322217586773,0.522559417056204,1,0.936900968806258,0.19178554313203,0.722198782376247,0.300837418552412,1,1,0.0896374190979104,0.205002730120191,0.60582437911461,1,0.958506833899865,0.375852163475463,0.420292359457146,1.10489499809625,0,0,2.21939955127503,1.57918998765958,0.639426293546962,0,0.0791673930501245,1.30539813985118
"EN2",1,1,1,1,0.00579309186189382,0.0260306556973467,3.89253892587717e-06,0.363704374884634,0.00142968974173518,0.0204054624475315,1,1,1,1,0.0370406782684726,0.0611491030705057,1.39998701140923e-05,0.565663069538018,0.00405826729380434,0.0884702584197768,0,0,0,0,2.75982713310326,2.22606559198192,4.61946172033925,0.908368055207593,3.18942603029952,2.3191553042825
