"","pval.Factor1","pval.Factor2","pval.Factor3","pval.Factor4","pval.Factor5","pval.Factor6","pval.Factor7","pval.Factor8","pval.Factor9","pval.Factor10","adj.pval.Factor1","adj.pval.Factor2","adj.pval.Factor3","adj.pval.Factor4","adj.pval.Factor5","adj.pval.Factor6","adj.pval.Factor7","adj.pval.Factor8","adj.pval.Factor9","adj.pval.Factor10","setstats.Factor1","setstats.Factor2","setstats.Factor3","setstats.Factor4","setstats.Factor5","setstats.Factor6","setstats.Factor7","setstats.Factor8","setstats.Factor9","setstats.Factor10"
"HEY2",0.077493227168464,2.4407485680346e-07,1,0.012058906590603,1,0.223623976281887,1,0.0332512509967393,0.00275719697233787,0.991423524646641,0.15823617031496,7.15274927576807e-07,1,0.0596350614988412,1,0.386759499962936,1,0.223915339158893,0.00733321715752046,0.997728284739783,1.76559067780283,5.16554795656497,0,2.51084670383799,0,1.21701902286138,0,2.12931323690801,2.99428706332159,0.0107494774558207
"HINFP",0.019208642239614,2.20352732185207e-08,1,0.000670037273623242,1,0.140663702152624,1,1,1.14719795008573e-14,0.879944397980781,0.0576259267188421,7.22711292607439e-08,1,0.00744094024918442,1,0.290749995753795,1,1,1.54505596256228e-13,0.960664313547539,2.34181367977706,5.59946248570649,0,3.40255980634012,0,1.47343375355211,0,0,7.73279098870027,0.15104333190586
"HNF1A",1,1,1,0.886505844784953,1,0.341303226147119,0.0653881686338167,0.403258464229527,1,1,1,1,1,0.943123024788026,1,0.521847686355377,0.0983152274232921,0.710593809564482,1,1,0,0,0,0.142730355847926,0,0.95163602305489,1.84278531108925,0.835849293714022,0,0
"HNF1B",1,1,0.701424711982565,1,1,0.261548659709206,0.00351093263108611,0.685935215719472,1,1,1,1,0.879211569673195,1,1,0.429043955529813,0.0066539531601123,0.889747933504971,1,1,0,0,0.383408299712121,0,0,1.12279794046773,2.91970916133745,0.404388458582906,0,0
"HOXC11",1,0.261265727705861,0.0129353149467135,1,1,0.22266183783229,1,0.0883071852930377,1,1,1,0.334779768497591,0.119144896297016,1,1,0.386613059155672,1,0.342935265585846,1,1,0,1.12346425049538,2.48596457125396,0,0,1.21955187377304,0,1.70455213313403,0,0
"HSF1",1,0.00260283377125388,1,1,0.179602197230121,1,1,1,1,1,1,0.00478951679419681,1,1,0.477681474145657,1,1,1,1,1,0,3.01183553988913,0,0,1.34206921324928,0,0,0,0,0
"IRF8",0.480412536103521,2.86400253018541e-08,1,1,0.815852194301203,0.0305446678630857,1,1,0.29085021169435,1,0.620614561945977,9.29699282875571e-08,1,1,0.928838919051549,0.113253860232172,1,1,0.399182654044881,1,0.705664047243442,5.55370306095233,0,0,0.232888853868522,2.16324332313005,0,0,1.05631084179479,0
"IRF9",1,1.65729018592784e-09,1,1,1,0.167942935362455,1,1,0.566044066244186,0.749659459559009,1,5.96059481643364e-09,1,1,1,0.318287060133036,1,1,0.674138415646056,0.909902259866156,0,6.03355900857241,0,0,0,1.37893776326515,0,0,0.573905231109036,0.319096689015553
"ISX",0.132809595695661,1,0.149249278175698,1,0.0915716971330544,0.00350818089181127,1,0.964256074866355,1,0.0770626331854988,0.238154317493919,1,0.437383301320448,1,0.352968994114655,0.0241378098317014,1,0.986476024929434,1,0.38756265168609,1.50322935046625,0,1.44229262970966,0,1.68731717377767,2.91995371852916,0,0.0448144167580348,0,1.76816109319499
"JDP2",1,1,0.200986180467453,1,1,1,5.10691292001842e-05,1,1,1,1,1,0.506020179425907,1,1,1,0.000130349833805309,1,1,1,0,0,1.27882614674649,0,0,0,4.0523371742129,0,0,0
