"","pval.Factor1","pval.Factor2","pval.Factor3","pval.Factor4","pval.Factor5","pval.Factor6","pval.Factor7","pval.Factor8","pval.Factor9","pval.Factor10","adj.pval.Factor1","adj.pval.Factor2","adj.pval.Factor3","adj.pval.Factor4","adj.pval.Factor5","adj.pval.Factor6","adj.pval.Factor7","adj.pval.Factor8","adj.pval.Factor9","adj.pval.Factor10","setstats.Factor1","setstats.Factor2","setstats.Factor3","setstats.Factor4","setstats.Factor5","setstats.Factor6","setstats.Factor7","setstats.Factor8","setstats.Factor9","setstats.Factor10"
"FOXF2",1,0.141114792602595,1,1,0.190992551701154,1,0.965940064222871,0.100481068849887,0.885227229672615,0.364692142591057,1,0.192927999389725,1,1,0.586504050847368,1,0.973630669829742,0.331273523864472,0.943348209398594,0.848938667939868,0,1.47176180317489,0,0,1.30773180391824,0,0.0427017772659776,1.6426686251217,0.144349496136992,0.906499346086304
"FOXD1",1,0.000165045486402459,1,1,0.133294541639654,1,1,0.247923471493742,1,1,1,0.000354148450483921,1,1,0.508285812396995,1,1,0.53929744830082,1,1,0,3.76861089483035,0,0,1.50135076157311,0,0,1.15547119910002,0,0
"IRF2",0.00198381605979912,3.31185863369776e-11,1,0.259300854447549,1,0.0918351835659314,1,1,0.0164211191191135,1,0.00367179990015451,1.28613896633784e-10,1,0.458484471690777,1,0.278344641320143,1,1,0.0866214033533237,1,3.09341252043005,6.6390095685049,0,1.1281053899461,0,1.68594777827072,0,0,2.3997999338477,0
"MZF1(var.2)",1.45969757235714e-18,1.41408663759424e-27,0.392769319114199,0.181747625277663,1,0.0220867618766483,1,1,0.0242356256884269,0.699178891241353,9.333217811132e-18,1.94590617738512e-26,0.752755706915262,0.365226180319876,1,0.102050512904514,1,1,0.112802581329222,0.923318794327854,8.80893662361601,10.9119844091173,0.854640727651534,1.33548074766318,0,2.28920813317129,0,0,2.2536951273909,0.386439552157863
"MAX::MYC",1.81846566119461e-09,1.20700846466234e-05,0.511933085875396,0.423818704493025,1,0.308141748684023,1,1,0.511813606998188,1,6.4306634834424e-09,2.87231713583181e-05,0.828375211577579,0.622727812252501,1,0.566216225521338,1,1,0.736313666431485,1,6.01849948160543,4.37839150877894,0.655852703682894,0.79984458987653,0,1.01917778444184,0,0,0.656038398137364,0
"PPARG",0.00381149099583105,0.00026448853763522,0.466707627852295,1,1,0.871350223092283,1,1,1,0.11325222072594,0.00672620248515445,0.000548922112534735,0.807174667842904,1,1,0.932530543333251,1,1,1,0.70800828644061,2.89399328600668,3.64903346937634,0.727872549943295,0,0,0.161947562822063,0,0,0,1.58387355989727
"PAX6",0.316167471603834,0.0731740922769603,0.577920496882682,1,0.37103913533604,0.197897292817126,1,0.481568553193952,0.0749456751567324,0.949329688312468,0.375485946576411,0.107970164128941,0.860886165017218,1,0.767541740744161,0.431161387221821,1,0.763165890060896,0.245806281731666,0.990725823129802,1.00241195308426,1.79192062042641,0.556441913973573,0,0.894566443610378,1.28764581949756,0,0.703806719038292,1.78097124359845,0.0635500641979346
"PBX1",1,0.000933951964419812,1,1,1,1,1,1,0.829326889661067,0.0970704331891409,1,0.00174908755466787,1,1,1,1,1,1,0.917769092929118,0.70800828644061,0,3.31063248498552,0,0,0,0,0,0,0.215570238078555,1.659371495999
"RORA",1,0.674854906932573,1,1,0.413025911632156,1,1,0.273132876776952,1,0.716123442090496,1,0.742927227979685,1,1,0.791582343662538,1,1,0.56413721754174,1,0.923318794327854,0,0.419505910771089,0,0,0.818612426566951,0,0,1.09593306619448,0,0.363654243402025
"RORA(var.2)",1,1,1,1,1,1,0.549211499147962,1,1,0.210663359723388,1,1,1,1,1,1,0.625271365037158,1,1,0.769873831083367,0,0,0,0,0,0,0.598961220351606,0,0,1.25181896983525
"RREB1",1.71325149079565e-35,7.44775806939017e-46,0.445261044224305,0.00502286722286755,1,1.07886033070839e-08,1,1,0.457556243967023,1,2.25935040348676e-34,1.96434619080166e-44,0.792126678826729,0.0305718745391842,1,4.87798992384581e-07,1,1,0.694591725666887,1,12.4793916716057,14.2826053880218,0.763367736071572,2.80614858538415,0,5.72237159563783,0,0,0.742903941249927,0
"RXRA::VDR",0.0352447329447914,4.38397485539906e-07,0.742305505726923,0.423851729140419,1,0.288776482068894,1,1,0.400968539170946,1,0.0548155183146264,1.18087492913515e-06,0.915944220516846,0.622727812252501,1,0.545658248207791,1,1,0.657546853096396,1,2.10580423695952,5.05463070486403,0.328810358258024,0.799787596083509,0,1.0608624904516,0,0,0.839926384046784,0
"SOX9",0.0116090619886221,0.00657830876543262,1,1,1,0.137236018555781,1,0.50110558709953,0.423302409982702,1,0.0196484926171065,0.0113154061101056,1,1,1,0.353237593874938,1,0.77336444940149,0.678982225651064,1,2.52424727633106,2.71800571778837,0,0,0,1.48627504824433,0,0.672774168689554,0.800735946807707,0
"SRY",1,0.0670900377810826,1,1,1,1,1,0.738319783608367,1,1,1,0.0996901265620312,1,1,1,1,1,0.888510309931743,1,1,0,1.83125771424419,0,0,0,0,0,0.334087942910916,0,0
"TAL1::TCF3",1,0.0759549186829506,1,1,1,0.659487256170041,1,0.743619899295212,0.439495887703214,1,1,0.111274071436865,1,1,1,0.815342642882101,1,0.891954577249988,0.68861608147558,1,0,1.77482777414431,0,0,0,0.440633560381965,0,0.327071953574765,0.773073790791626,0
"REL",2.60739289759068e-08,3.00079429972854e-11,1,0.0139204522548042,1,0.00116026180721093,1,1,0.0444883931921661,1,8.29386786017538e-08,1.17253258748652e-10,1,0.0624939452290145,1,0.0109618764770823,1,1,0.179643408766847,1,5.57012822026665,6.65359476768204,0,2.45971699646275,0,3.2493552517419,0,0,2.00969774297755,0
"RELA",5.90828782992597e-08,1.17233189635445e-07,1,0.113804819426144,1,0.0130243906131478,1,1,1,1,1.85145851304116e-07,3.32774031566084e-07,1,0.261008879336048,1,0.0697808790618093,1,1,1,1,5.42542960223256,5.30137892025322,0,1.58145040338598,0,2.48351989885702,0,0,0,0
"NR1H2::RXRA",0.0131027554072094,4.14293825697296e-07,1,1,0.463577300551752,0.869942656984949,1,1,0.00532145927545425,1,0.0219419158009618,1.12071791310422e-06,1,1,0.81263141166858,0.932530543333251,1,1,0.0369249574135263,1,2.48138138446716,5.06543935234525,0,0,0.732995540004893,0.163735275420135,0,0,2.78747614133287,0
"NFIC::TLX1",1,0.00051321476626391,1,1,1,1,1,0.168015361074958,1,0.339871359358746,1,0.000996518242469493,1,1,1,1,1,0.436903486688293,1,0.848450476412228,0,3.47482969728213,0,0,0,0,0,1.37870291176198,0,0.954462323487391
"ZNF354C",7.43484573511899e-16,8.85751307135649e-40,0.0834853452221918,0.0152681125233459,1,0.0114327347220868,1,1,0.000397431099163801,1,4.05711840545718e-15,2.15646375929564e-38,0.391118890870897,0.0669662373804615,1,0.063481763851587,1,1,0.00457407065037611,1,8.07568332329167,13.2538224980579,1.73097429325275,2.42634880762384,0,2.52962594755449,0,0,3.54291145023594,0
"CTCF",1.64570919419293e-25,4.55136535057776e-14,0.300587220693634,0.0532155862702647,1,0.027876702593976,1,1,4.95790670824522e-05,0.214351921895897,1.2255693175578e-24,2.42102039236615e-13,0.686901482668124,0.158506571245151,1,0.11922941041883,1,1,0.00069741221029316,0.769873831083367,10.4660166759103,7.55446137729835,1.03522533666376,1.93338257847311,0,2.19931877191409,0,0,4.0592683867213,1.24176157158882
"EWSR1-FLI1",1.6804720794409e-18,6.75715543892644e-32,0.111833572648635,0.189116269762974,1,0.00224596363543613,1,1,0.00513616611944376,0.642012477740599,1.0532067586991e-17,1.12559984022117e-30,0.430794939692546,0.374095621124884,1,0.0197457636282093,1,1,0.0369249574135263,0.91698036834327,8.79301720460676,11.7922687676294,1.59013731067739,1.31328199095931,0,3.05636156596188,0,0,2.79894821139953,0.464900150901951
"REST",1.54759080686729e-13,1.40497533169076e-13,0.00336407450823504,0.0315547347565449,1,0.202140338373325,1,1,0.783982816473086,1,7.5355767749769e-13,7.17217245935684e-13,0.118303286872932,0.111559471297672,1,0.435008565500513,1,1,0.899439703313549,1,7.39264429763386,7.40555017210215,2.93301154377202,2.15029019189019,0,1.27555608693286,0,0,0.274139403462344,0
"NFATC2",1,0.0463376125573529,1,1,0.442784313468618,0.694445759936835,1,0.00926325218191742,0.219816754517525,1,1,0.0708495380405903,1,1,0.805025975500548,0.827842120602667,1,0.0997855999133872,0.471674595286758,1,0,1.99253760750349,0,0,0.767528628299469,0.392839689211977,0,2.60265790296103,1.2270877825932,0
"INSM1",3.1265586204375e-24,1.77859286538506e-27,0.000144923766723108,0.00494006449369684,1,0.00387924021531408,1,1,0.257697450979283,1,2.27484092728384e-23,2.39542400806115e-26,0.0183473488671455,0.0303598138301951,1,0.0288889300740448,1,1,0.511355756958891,1,10.1805751385751,10.8908865437381,3.80098922787744,2.81150435310697,0,2.88845215302153,0,0,1.13191080120706,0
"RARA::RXRA",0.000199001604331884,7.12639754346339e-14,1,0.558075944886606,1,0.0110350962302772,1,1,0.229349620112248,0.0347871369794092,0.000422711461550612,3.72810714463829e-13,1,0.70331537829341,1,0.0618160700333229,1,1,0.480722879241897,0.655969203537713,3.72157843156926,7.4955651807843,0,0.585720256013646,0,2.54203110111969,0,0,1.20210496670786,2.11109821550287
"NR4A2",0.170028605109195,0.000191704173114209,0.642273762457879,1,1,0.33501041803839,1,1,1,1,0.219649198028817,0.000408581621485839,0.876772799625397,1,1,0.587428239939892,1,1,1,1,1.37220486158589,3.73101222156499,0.464535326596073,0,0,0.964114541817012,0,0,0,0
"PLAG1",8.21756990714547e-32,1.56055400990846e-22,0.233914799762772,0.030723073236017,1,0.000276172744790122,1,1,0.04939200651444,1,9.45767591131469e-31,1.64638448045343e-21,0.59790339401974,0.110492221145629,1,0.00336187206638745,1,1,0.188344217612292,1,11.7755655607777,9.78913359138897,1.19040248556239,2.16092896676981,0,3.63789793556352,0,0,1.96541668013863,0
"ARNT::HIF1A",2.70996769874454e-05,0.000456026936744233,1,0.0940968070548878,1,0.641806851635697,1,1,1,0.880460826269377,6.44890809513268e-05,0.000904906115859246,1,0.23450109789663,1,0.800883230071511,1,1,1,0.982948329856289,4.19839861978714,3.50643347653482,0,1.67432160098804,0,0.46518730421091,0,0,0,0.150388675831084
"DUX4",1,1,1,1,1,1,0.280418514818822,0.257561778973963,1,0.310857589149407,1,1,1,1,1,1,0.362995746176512,0.550794091148687,1,0.844518686401608,0,0,0,0,0,0,1.07943458122837,1.13223354875773,0,1.01347246979834
"FOS",1,1,1,1,1,1,0.000102315992769367,1,1,1,1,1,1,1,1,1,0.000284061506241268,1,1,1,0,0,0,0,0,0,3.88650283580457,0,0,0
"FOSL2",1,1,1,1,1,1,0.00302005245425216,1,1,1,1,1,1,1,1,1,0.00626784656898891,1,1,1,0,0,0,0,0,0,2.96637231521101,0,0,0
"FOXH1",1,0.000244685680466049,1,1,0.695060625575671,1,1,0.316766608475219,1,1,1,0.000511175035429072,1,1,0.945820174888782,1,1,0.614518458939485,1,1,0,3.66900507033555,0,0,0.392007363836244,0,0,1.00117163663801,0,0
"JUN",1,4.8730622627542e-06,0.99135377274352,0.423706920686776,0.765841810515435,0.456193951636806,1,0.829526391232916,1,1,1,1.20494078606383e-05,0.995380205080216,0.622727812252501,0.95719882590741,0.687549455681187,1,0.944934955517774,1,1,0,4.57253140373405,0.0108369056493261,0.800037525168706,0.297825967119914,0.745155882984503,0,0.215314322712061,0,0
"JUN(var.2)",1,0.756757175557122,1,1,1,1,0.00189053219433961,1,1,1,1,0.811910664623149,1,1,1,1,0.00414085425265388,1,1,1,0,0.309749958489835,0,0,0,0,3.10768912959038,0,0,0
"JUND(var.2)",1,7.14422908968763e-10,1,1,1,0.491814932516173,1,1,1,1,1,2.47120055397392e-09,1,1,1,0.712400119640131,1,1,1,1,0,6.16851092304058,0,0,0,0.687448814339907,0,0,0,0
"MEF2C",1,1,1,1,0.598569496594496,1,0.000184660456695473,0.0387097951628381,1,1,1,1,1,1,0.889423688601681,1,0.000491134744068212,0.194470637603782,1,1,0,0,0,0,0.526474564133917,0,3.74044378578473,2.06751480827865,0,0
"MAF::NFE2",1,0.364123330541747,1,1,1,1,0.269461255688257,1,1,1,1,0.440707587443453,1,1,1,1,0.350964968828533,1,1,1,0,0.907575066568482,0,0,0,0,1.10436167802981,0,0,0
"NR2C2",2.0278614250152e-35,2.35572753121386e-35,0.00328142187598276,0.0102324231967377,1,0.00650734854277603,1,1,0.00488581411905166,1,2.61966588170331e-34,4.65992352268242e-34,0.118303286872932,0.0506025303401169,1,0.0416075921977498,1,1,0.0363849451454082,1,12.4657637527199,12.4536371373968,2.94073262188231,2.56833272100677,0,2.72159479286797,0,0,2.81505752666843,0
"NRF1",2.28872490832398e-45,1.53672598564996e-50,1,0.00428199580028383,1,6.59223944777244e-06,1,1,0.00257011013076949,0.545099068849816,5.36578839618178e-44,4.22933716920186e-49,1,0.0277207764462034,1,0.000150885282247697,1,1,0.0219848609834742,0.898533660123033,14.20266812985,15.030133346344,0,2.85721915284626,0,4.50870379480943,0,0,3.01567758883292,0.605139725575183
"POU2F2",1,1,1,1,0.443210735029911,1,0.219337335767169,0.110859541729671,0.311332937441058,0.403177396439905,1,1,1,1,0.805025975500548,1,0.292912518018181,0.343990636837657,0.573593044655614,0.872899406509284,0,0,0,0,0.766811297071848,0,1.22836451904672,1.59447433486172,1.01247726836749,0.835993393235314
"SMAD2::SMAD3::SMAD4",1,0.00888152717643618,0.780210382205283,1,1,1,1,0.693978760565521,1,1,1,0.0149124846225042,0.938922380106358,1,1,1,1,0.869718658135641,1,1,0,2.61706364191375,0.279051949318925,0,0,0,0,0.393472034285896,0,0
"STAT1::STAT2",0.268331452877241,0.000158292752310418,1,0.544961022939374,1,0.0262729520391156,1,1,0.420415168300566,0.656239618385959,0.32414849173911,0.000340813987117328,1,0.702304461607243,1,0.1131345485766,1,1,0.678982225651064,0.91698036834327,1.1069711015501,3.77904141015344,0,0.60534752538334,0,2.22246336358913,0,0,0.805732408232663,0.445123424415149
"TCF7L2",1,0.171218131250833,0.802300326292029,1,1,0.612839639186628,0.791717321475476,1,0.00989521961102173,1,1,0.22865206135396,0.943652003394924,1,1,0.789153952775084,0.833871987510776,1,0.0585390094745491,1,0,1.36839255647124,0.250377418232393,0,0,0.506039168591992,0.264087876072258,0,2.57993353827075,0
"ZBTB33",1.34814286318179e-39,1.75746029917751e-28,1,0.0563810020203451,1,0.000265534967208179,1,1,0.0124995908493706,1,2.30641738484884e-38,2.528346294044e-27,1,0.164466240916491,1,0.00329575753417211,1,1,0.0694056228741369,1,13.2217498405806,11.102041296685,0,1.90828715389404,0,3.64801756765356,0,0,2.49814203813844,0
"ELK4",2.81602713952583e-46,4.28982684819072e-27,0.0414841008012192,0.000337290375111536,1,4.10632297871877e-09,1,1,0.000166391661407969,0.330984489923817,7.13018071727941e-45,5.54175590796883e-26,0.285428650077954,0.00474455127656895,1,2.16608537127415e-07,1,1,0.00202549849367777,0.848450476412228,14.3515133978955,10.8095247430849,2.03890577396674,3.58600301105289,0,5.88477145626776,0,0,3.76657965293354,0.97217723087237
"ESR2",0.000363355719436516,1.51446466109893e-07,0.610926566217697,0.231685814012301,0.701649259627841,0.0243067303969682,1,1,1,0.817441368266993,0.000739563248885256,4.24184128529037e-07,0.87364318062918,0.428378021715082,0.946807309121251,0.10687827622887,1,1,1,0.958167323147094,3.56651020719363,5.25431979290878,0.50876634076307,1.1960958536912,0.383105415051282,2.25256746554801,0,0,0,0.230842800562243
"IRF1",1,0.0001386525016342,1,1,1,0.428112762756577,1,0.542033373583451,0.646744404057194,1,1,0.000303692157558646,1,1,1,0.659356152858669,1,0.791865368442246,0.833786573865995,1,0,3.81195004937834,0,0,0,0.792455564985881,0,0.609760682533007,0.458302619675578,0
"STAT1",0.880473644818723,0.000554480081251778,1,1,1,0.0192824670426876,1,0.0306909764770478,1,0.594232190296011,0.899116018208283,0.0010733513499461,1,1,1,0.0910880719255318,1,0.169941543490019,1,0.915432524412885,0.150372427075135,3.45400462557634,0,0,0,2.34038081759563,0,2.16134448764255,0,0.532729181181714
"STAT3",1,0.000105637403227324,1,0.580165093289218,1,0.184359590782054,1,0.051683021457667,0.511074113891133,0.712752796611441,1,0.000234626232431215,1,0.713908501613712,1,0.421051876476976,1,0.230729175961318,0.736313666431485,0.923318794327854,0,3.87872612129177,0,0.553160562598943,0,1.32753701527559,0,1.94598348321161,0.657188224546644,0.368171350705253
"GATA1::TAL1",1,0.0751890708939962,0.426298273074296,1,1,1,1,0.500469242165561,1,0.913085610350612,1,0.110685306688139,0.777807773716197,1,1,1,1,0.77336444940149,1,0.98617395665115,0,1.77948349238674,0.795572557876658,0,0,0,0,0.673774634847061,0,0.109149956944247
"YY1",6.37464840065988e-16,9.14628412128449e-20,1,1,1,0.00985332123610369,1,1,0.140653453481382,0.601067675756648,3.53960740141904e-15,8.27085406967584e-19,1,1,1,0.0562906311419178,1,1,0.369434174496741,0.915432524412885,8.09454858294534,9.11659369400033,0,0,0,2.58139947866798,0,0,1.47347178775101,0.522881404178319
"FOXP2",1,0.0535562486314727,1,1,0.271558298871627,1,1,0.259397598392701,1,1,1,0.0805251909352071,1,1,0.67943242365905,1,1,0.550794091148687,1,1,0,1.9306228952498,0,0,1.09953811824592,0,0,1.12787630656797,0,0
"SREBF1",0.090065901336844,7.22853637494893e-05,1,0.300855168071934,0.287793992120937,0.411729294953462,1,1,0.0763074670239294,0.778560726720914,0.128404764743744,0.000162835000901874,1,0.49984598789904,0.695319072566996,0.652534497138453,1,1,0.247716055791707,0.955055582860716,1.69520448534701,3.97019820750809,0,1.0346515959021,1.0630266582916,0.82088653668504,0,0,1.77269743948437,0.281202277865937
"SREBF2",1,7.16376798484225e-06,1,0.453542288459692,0.751010288227792,0.604516185641157,1,1,0.307694508940689,1,1,1.73741959172611e-05,1,0.639403716247183,0.95719882590741,0.789153952775084,1,1,0.573465697117844,1,0,4.49099573941939,0,0.749550100311893,0.317315706271727,0.517932429089771,0,0,1.02012051008125,0
"THAP1",1.25937833084078e-08,5.62888129392737e-15,0.324523521228625,0.0016106538586262,1,0.166787791718981,1,0.860925354995824,0.123813427639725,1,4.08813581242162e-08,3.23916532641457e-14,0.699646031966038,0.0139663546919231,1,0.392478335160278,1,0.952886332684458,0.340756085634546,1,5.69595634518366,7.82339871501354,0.98525035084634,3.15478209013823,0,1.38269381874552,0,0.175200590172842,1.53908443101876,0
"KLF5",3.75060668138143e-105,1.67242806762409e-102,0.00180331036808407,2.48216996131819e-09,1,7.32843539631084e-13,1,1,1.01109442412911e-05,0.685455343127231,7.91378009771482e-103,5.29323483403024e-100,0.0951246219164344,3.14242717102882e-07,1,1.54629986862159e-10,1,1,0.000203589897082289,0.923318794327854,22.0235369390223,21.7327735982639,3.12163593560067,5.96775120122555,0,7.18201501383273,0,0,4.41691389285418,0.405041238230615
"DMRT3",1,0.893117928812509,1,1,1,1,0.233856512333351,0.393497044166416,0.979349704993732,1,1,0.919257965753363,1,1,1,1,0.310912997741491,0.693826264505129,0.990300899778007,1,0,0.134363190989014,0,0,0,0,1.19055087469185,0.853327288483836,0.0258848054569275,0
"FOXG1",1,0.00668900259929256,1,1,0.0816823868540568,1,0.648239444486516,0.0619298728932562,0.742680916035656,1,1,0.0114746304752092,1,1,0.40785142992199,1,0.719886962035026,0.254555906113189,0.890373143656383,1,0,2.7124758962209,0,0,1.74117174591012,0,0.456222300100028,1.86699427077997,0.328313742920586,0
"LBX1",1,0.128406972012209,1,1,1,0.553990219998371,1,1,1,1,1,0.17785911003004,1,1,1,0.752068527831474,1,1,1,1,0,1.52053228173168,0,0,0,0.591810272345587,0,0,0,0
"NFATC3",1,1.80502879489795e-06,1,1,1,0.947328509068387,1,1,0.884780521487538,1,1,4.62584302498139e-06,1,1,1,0.96719184877466,1,1,0.943348209398594,1,0,4.77678157952835,0,0,0,0.0660635031124017,0,0,0.144915262186944,0
"POU6F1",1,0.679317740584042,1,0.882924013065188,1,1,1,1,1,1,1,0.744847601304745,1,0.926850580879377,1,1,1,1,1,1,0,0.413405688500276,0,0.147267071417063,0,0,0,0,0,0
"SHOX",0.700630620766453,1,0.0855652121653162,1,1,0.231663567558888,1,1,1,0.108882222262748,0.750421629348841,1,0.391118890870897,1,1,0.470009738028129,1,1,1,0.70800828644061,0.384479704708426,0,1.71942989104586,0,0,1.19615287205219,0,0,0,1.6033720641931
"ALX3",1,0.68411613792189,0.0478914782866069,1,0.853574882395285,0.319824358311434,1,0.937898922589408,1,0.0875573013109212,1,0.747919715551911,0.308881981219038,1,0.958175187641197,0.570278362848275,1,0.984434666543989,1,0.70800828644061,0,0.406863898513701,1.97855858978842,0,0.184563566990522,0.994865405958844,0,0.0779127499299722,0,1.70858348269051
"BARHL2",0.0434290856635995,0.000209125144973403,0.0450473069168856,0.622244891861992,0.514515042994722,0.0364902037566323,1,1,0.0548918253858968,1,0.0659247271584137,0.000439788095575297,0.297030679983214,0.747402308441444,0.83875423100415,0.144364368612177,1,1,0.201333694383704,1,2.01980069949202,3.7090157600865,2.00444877858407,0.492685643204424,0.651845322383831,2.09168670189954,0,0,1.9199428860477,0
"BHLHE41",0.00042573037117844,1.19999150698855e-11,1,0.672890703527327,1,0.0306968040179964,1,1,0.0524043450133525,1,0.000858239888394753,4.83818231798567e-11,1,0.79024084477328,1,0.1269972938949,1,1,0.195129119961483,1,3.52470876769438,6.78770405694387,0,0.422195711635568,0,2.16126901726193,0,0,1.94001431161784,0
"CENPB",4.19114513431166e-16,3.81287833403679e-08,1,0.00248138760302975,1,0.0461074603734905,1,1,0.0133125852059043,0.301269147407281,2.34778307081353e-15,1.13312299786164e-07,1,0.0191551018624126,1,0.166777270950968,1,1,0.0721344637407625,0.831808358037617,8.14575784484982,5.50334675867876,0,3.02632408223357,0,1.99464155457936,0,0,2.47571049202894,1.03376583404676
"CREB3",0.000720322678751578,2.57896665303893e-12,0.588481654180708,0.519039176602736,1,0.00249531412574792,1,1,0.14504937932272,1,0.00140729708533873,1.1030310076849e-11,0.865497221793638,0.685911897264158,1,0.020783340021032,1,1,0.376296135701975,1,3.38271339072752,7.00717502379666,0.54105405514895,0.644848650168833,0,3.02463011763193,0,0,1.45734974398046,0
"DBP",1,0.208038551455479,1,1,1,1,1,0.596542620979564,1,0.235978131256455,1,0.273507264040749,1,1,1,1,1,0.818905668204449,1,0.780141425022583,0,1.25905373111833,0,0,0,0,0,0.529394843868364,0,1.18516641265155
"ELF4",1.21655244868707e-31,5.55523169131143e-22,0.022508985987889,0.0638280607086566,1,0.00406768217479361,1,1,0.00010400208105195,0.965442842735828,1.37513875003378e-30,5.76469124688547e-21,0.215944873463769,0.178526783248869,1,0.0299400327516786,1,1,0.00134353708787519,0.991555927804313,11.7420061991941,9.65874936002521,2.28200018582193,1.85357215076686,0,2.87348960818832,0,0,3.88252574718841,0.0433255434659675
"ELF5",3.09902757219276e-20,4.93417616447973e-17,0.199770586049861,0.0353492428116124,1,0.000615711418367411,1,1,0.0119764853852039,0.475967214754037,2.13226570999784e-19,3.39492773056051e-16,0.562310160389382,0.120951733512166,1,0.00649575546377619,1,1,0.0676885290074469,0.898533660123033,9.23411566127013,8.40234115374853,1.28228512406382,2.10460338748848,0,3.42562187722081,0,0,2.51326842540909,0.712828997279174
"EN1",0.707782932550381,0.969044748050402,0.907284624372771,1,0.716670321550454,0.657044135655141,1,0.799266612695793,1,0.0675019135952726,0.755525457511621,0.973659246850642,0.98486391463369,1,0.947622906129874,0.815342642882101,1,0.93280615421347,1,0.70800828644061,0.374845382962898,0.0388073060441204,0.116467015618821,0,0.362922054737974,0.444010345162065,0,0.254302721389826,0,1.82850412092776
"EN2",4.46610500722895e-11,0.000922496479103375,0.218227058128005,1,1,0.681889409503999,1,1,0.316194341608145,1,1.78926865163033e-10,0.00173276044887963,0.577982124665385,1,1,0.827842120602667,1,1,0.576804087141084,1,6.59460679558211,3.31408836619489,1.23132900495758,0,0,0.409897477730455,0,0,1.0023562945233,0
"ESX1",0.008198060003692,0.249271902238385,0.0074054532573091,1,1,0.72023661863754,1,1,1,0.111404519209982,0.014025329681992,0.321362757875556,0.14800498960751,1,1,0.852167812331893,1,1,1,0.70800828644061,2.64429848029847,1.15218268626669,2.67855367897854,0,0,0.358152071911462,0,0,0,1.59204404877433
"ETV6",2.76159510162241e-27,9.73926434859529e-18,0.0161819322823382,0.169359515293944,1,0.000112359948841992,1,1,0.00535279411876905,1,2.2411406401628e-26,7.0056299234782e-17,0.215944873463769,0.350445865018721,1,0.00171088519364207,1,1,0.0369249574135263,1,10.8502998780136,8.59203653939812,2.40516953619977,1.37435801553624,0,3.86366812480238,0,0,2.78557187673309,0
"FLI1",1.68462792246779e-29,1.15544457999261e-16,0.00446523345463505,0.219376980918537,1,0.000418194325997719,1,1,0.0480551519140274,1,1.59159623122703e-28,7.54016926943629e-16,0.128963203682456,0.413534123861111,1,0.00490216682141771,1,1,0.185543581694252,1,11.3121001588207,8.30120324621637,2.84388347345004,1.22825886439929,0,3.5294430441242,0,0,1.97710843443974,0
"FOXI1",1,0.000270000234196322,1,1,0.0821786893234394,1,1,0.716079928216206,0.709707395310829,1,1,0.000551323058858941,1,1,0.40785142992199,1,1,0.874221147340853,0.872319963556805,1,0,3.64372432547127,0,0,1.73834662135703,0,0,0.363712510250489,0.372259056104343,0
"FOXL1",1,0.000270000234196322,1,1,0.0821786893234394,1,1,0.716079928216206,0.709707395310829,1,1,0.000551323058858941,1,1,0.40785142992199,1,1,0.874221147340853,0.872319963556805,1,0,3.64372432547127,0,0,1.73834662135703,0,0,0.363712510250489,0.372259056104343,0
"FOXO3",1,0.000387413318885452,1,1,0.157782782563252,1,1,1,0.334034036318366,1,1,0.000778516288426956,1,1,0.551803874931151,1,1,1,0.594369319803229,1,0,3.54964648785531,0,0,1.41266744483301,0,0,0,0.966064163451795,0
"GCM1",1,4.23561553772432e-09,1,0.754239550210444,1,1,1,0.0850218768296983,1,1,1,1.39642949759349e-08,1,0.846407858331864,1,1,1,0.304061288323158,1,1,0,5.87962520513408,0,0.313062191572633,0,0,0,1.72242359995614,0,0
"GRHL1",1,0.735984419722483,0.980930988844874,0.160348553592764,1,0.144351218442521,1,0.487309270369398,1,1,1,0.795013886833331,0.995380205080216,0.335360442639645,1,0.362353144654207,1,0.76623439669821,1,1,0,0.337184570892561,0.0239022989203321,1.40399828131238,0,1.4598849749945,0,0.694619002158658,0,0
"GSC",0.0489294560797428,5.48612823938849e-06,0.345092701160064,0.306405902858203,0.686413329306057,1,1,1,1,1,0.0732206754101116,1.34601518431508e-05,0.713502961444149,0.502566471047414,0.945820174888782,1,1,1,1,1,1.9694316185827,4.54759845630494,0.944192557160934,1.02284181429503,0.403738243084359,0,0,0,0,0
"HEY2",0.000359175988089341,4.50531104202126e-08,0.880041741553569,0.0857525143135167,1,0.406114725155161,1,0.439193925176844,1,1,0.000733414195034042,1.32030643037012e-07,0.97559793765921,0.220655860001854,1,0.652534497138453,1,0.741359345698513,1,1,3.5695461035217,5.47378187441687,0.150919928298096,1.71840144205757,0,0.830783261575098,0,0.773584171197724,0,0
"HINFP",4.96186003306673e-27,1.22925875578073e-09,0.28236472034772,0.0640214530766085,1,0.000257192213668258,1,1,0.000138598545011446,1,3.97576886193828e-26,4.20605833734703e-09,0.654713802124933,0.178526783248869,1,0.00329575753417211,1,1,0.00172025252925972,1,10.7960188214402,6.0817994759299,1.07507681699284,1.85222326369343,0,3.65622351995313,0,0,3.81204636493289,0
"HNF1A",1,1,1,1,0.712062366150076,1,0.300437495605395,0.163891052180545,1,1,1,1,1,1,0.947622906129874,1,0.382649768044698,0.43187483163302,1,1,0,0,0,0,0.369097542907621,0,1.03554608309676,1.392199643936,0,0
