"","pval.Factor1","pval.Factor2","pval.Factor3","pval.Factor4","pval.Factor5","pval.Factor6","pval.Factor7","pval.Factor8","pval.Factor9","pval.Factor10","adj.pval.Factor1","adj.pval.Factor2","adj.pval.Factor3","adj.pval.Factor4","adj.pval.Factor5","adj.pval.Factor6","adj.pval.Factor7","adj.pval.Factor8","adj.pval.Factor9","adj.pval.Factor10","setstats.Factor1","setstats.Factor2","setstats.Factor3","setstats.Factor4","setstats.Factor5","setstats.Factor6","setstats.Factor7","setstats.Factor8","setstats.Factor9","setstats.Factor10"
"CTCF",1,2.60245616994478e-07,0.000563841896676594,1,2.31594120131536e-106,1,1,0.00845000624851991,1,1,1,1.98476476575307e-06,0.00302467729318885,1,2.32696949275019e-105,1,1,0.0481878734712892,1,1,0,5.15350669311414,3.4494816011534,0,22.1551155454954,0,0,2.63403048925398,0,0
"EWSR1-FLI1",1,1.51105939198198e-10,2.67630009728486e-06,0.482933095205534,1.73665193380878e-119,1,1,0.0057301858095795,0.988810846367039,1,1,1.95204203086652e-09,2.92085855445054e-05,0.858634587623007,2.07415221528483e-118,1,1,0.0355608589947433,0.996810386050179,1,0,6.41058314299128,4.69675929209123,0.701617481273722,23.5401742549444,0,0,2.76339489414634,0.0140243137485775,0
"REST",1,1.41951228416321e-05,0.000147756481665625,0.246176352924184,3.32393232735918e-64,1,1,0.193223641829172,1,1,1,6.85917004484969e-05,0.000974269300982714,0.742045863814325,1.94819366964663e-63,1,1,0.449671195874507,1,1,0,4.34284618606531,3.79618401342609,1.15975069330765,17.0326790815895,0,0,1.30118405645792,0,0
"NFATC2",2.7728700672539e-09,1,1,1,1,1,0.686946734226893,1,0.432098571536097,1,6.31376529702057e-09,1,1,1,1,1,0.817363313469217,1,0.811001583189314,1,5.94958886921113,0,0,0,0,0,0.403013034955978,0,0.785635476802072,0
"INSM1",1,1.30324988432969e-12,0.000506406899258068,0.00816477474919135,6.43347676697497e-102,1,1,5.92141517865371e-05,1,1,1,2.01209067507486e-11,0.00278743971504658,0.25048897843517,6.07819521417188e-101,1,1,0.000892441859068523,1,1,0,7.10252822170019,3.47841456046334,2.64567606457368,21.6680786359235,0,0,4.0175377819762,0,0
"RARA::RXRA",1,0.0014091302127704,0.141498097755157,1,6.79344145144319e-38,1,1,0.0313676538880805,0.209398124947659,1,1,0.0043090793462979,0.273909161709524,1,2.52955790515502e-37,1,1,0.127280287892019,0.635703230549365,1,0,3.19361443518113,1.47034432251445,0,12.9187830239812,0,0,2.15266220437471,1.25529813584919,0
"NR4A2",1,0.166155808868479,0.260460547450536,0.764809073817581,1.64003112411928e-07,0.468610988447678,1,1,0.33965665325086,1,1,0.275331484329182,0.420836718109444,0.949263026914762,2.87573324533935e-07,0.646791336172504,1,1,0.728822581382353,1,0,1.38475705046702,1.12536319968973,0.299179317261572,5.23960101797347,0.724766895308662,0,0,0.954886780218875,0
"PLAG1",1,3.8856832779552e-22,2.68553547378822e-08,1,3.48624016771789e-129,1,1,0.0152973829756024,0.600143508935486,1,1,1.02484896456068e-20,4.04748560692367e-07,1,4.59747922117796e-128,1,1,0.079370847734068,0.908829763531489,1,0,9.69562529351039,5.56496611371803,0,24.5181871886858,0,0,2.42565333147743,0.524209854851502,0
"ARNT::HIF1A",1,0.00027672573016873,0.0526080947714969,1,1.98211506346663e-19,1,0.999535154050554,1,0.0231394679384285,1,1,0.00101841504184189,0.13009480316271,1,4.88201881390809e-19,1,0.999535154050554,1,0.252539365603883,1,0,3.63738193223693,1.93834067150056,0,9.0317097351067,0,0.000582611724674491,0,2.27145279172671,0
"DUX4",5.33471414551253e-22,1,1,1,1,0.453543259586169,0.556340408098835,1,1,0.0408214704488796,2.17862842200608e-21,1,1,1,1,0.637984185151212,0.71899632334533,1,1,0.0645999769853519,9.66293490048919,0,0,0,0,0.749548488357504,0.588304510233076,0,0,2.04558795475961
"FOS",2.04505203745455e-195,1,1,0.177030834205146,1,9.3080756190427e-11,1,1,0.00463483912523017,2.79275915393102e-11,9.95783030545175e-194,1,1,0.661668389801354,1,1.96400395561801e-08,1,1,0.0977951055423565,1.65216499480219e-10,30.4566916045285,0,0,1.35004324730637,0,6.48432771201523,0,0,2.83197476709599,6.66419996472667
"FOSL2",3.5458626301495e-156,1,1,0.205659726623645,1,0.000123463112321236,1,1,0.0506862991377493,3.23508417374793e-08,8.01618230315942e-155,1,1,0.701525280318643,1,0.00137109035262004,1,1,0.385706114139721,1.21893350118003e-07,27.0747653100313,0,0,1.26566789240392,0,3.84056626142171,0,0,1.95434747003052,5.53231633115843
"FOXH1",8.42647321925903e-11,1,1,1,1,1,0.361848187732564,1,1,1,2.07546986295368e-10,1,1,1,1,1,0.549280342529288,1,1,1,6.49937422091429,0,0,0,0,0,0.911888294126403,0,0,0
"JUN",8.87665445793562e-09,1,1,0.701778787563105,0.817540612159343,0.0898969618520599,1,1,0.253826990651241,1,1.93090112435507e-08,1,1,0.92177585235441,0.841468630076202,0.22315598765629,1,1,0.66925597101043,1,5.75551397803216,0,0,0.382930715222494,0.230715056707122,1.69609599040072,0,0,1.14116491243353,0
"JUN(var.2)",3.64841802182253e-187,1,1,0.157216825325469,1,3.35003281658657e-08,1,1,0.00176827743836829,3.40794246142277e-08,1.35849918106686e-185,1,1,0.629862344500138,1,1.28528199988516e-06,1,1,0.0640093070334193,1.27646602253291e-07,29.7727468741717,0,0,1.41459403938101,0,5.52617305596648,0,0,3.12741292403931,5.52315520438753
"JUND(var.2)",4.06402223520189e-07,0.752119067218258,1,1,0.0113382108271583,0.00497844608046611,1,1,0.0831039503342061,1,8.08970463799621e-07,0.826815583889994,1,1,0.0153684956179683,0.0271668652494401,1,1,0.493311376600865,1,5.06911034707953,0.315854602892711,0,0,2.53253968713147,2.80901177680259,0,0,1.73311645308788,0
"MEF2C",9.12589588421067e-30,1,1,1,1,0.074476244595535,0.00834125465204331,1,0.963277074500934,9.9091668730953e-07,4.62135367576428e-29,1,1,1,1,0.198081776592326,0.0366667652412737,1,0.991470549852181,2.97275006192859e-06,11.3663989139412,0,0,0,0,1.78385180954557,2.63842856087378,0,0.0460427075793702,4.89630396818932
"MAF::NFE2",1.46305437085358e-60,1,1,0.366350133411449,1,0.000213384139038456,1,1,0.0211365602232625,0.0481931138138788,1.25150461723016e-59,1,1,0.813704817978234,1,0.00214400253986258,1,1,0.238331058564571,0.074770198637709,16.5211745242371,0,0,0.903369770331132,0,3.70390059999056,0,0,2.30587846021544,1.97588930641851
"NR2C2",1,3.19909339816746e-21,6.36476072150178e-07,0.418241691324971,8.41510415837923e-153,1,1,3.16077980727661e-05,0.198663797010349,1,1,7.788562004e-20,7.89979124845221e-06,0.83675808773094,1.47965581451502e-151,1,1,0.000606295035759423,0.623863041605155,1,0,9.47614154038587,4.98282808162728,0.80950698659295,26.7668215192888,0,0,4.16335435724599,1.28544789296528,0
"NRF1",1,1.3383568982031e-18,2.12352605077753e-08,1,3.33961970492636e-300,1,1,0.000551357153181702,0.910089112265685,1,1,2.92131005711229e-17,3.36047997535544e-07,1,1.05698963660919e-298,1,1,0.00562917867683899,0.974658770167596,1,0,8.81873214491239,5.60588928012555,0,38.2604917126719,0,0,3.45552925636237,0.112928827582664,0
"POU2F2",2.48635116500843e-28,1,1,1,1,0.00748535722880454,0.00702682985048898,1,0.348272591299418,0.0498761563693086,1.23926006885853e-27,1,1,1,1,0.0376050089351847,0.0313238260236586,1,0.73960132412676,0.0770039194677374,11.0706362467538,0,0,0,0,2.67495516972758,2.69609379563288,0,0.937986599923871,1.96124791076931
"SMAD2::SMAD3::SMAD4",0.000451136036228907,1,0.257992569775068,0.181536426206898,0.0298827403191359,1,0.734102345003488,1,1,1,0.000688118339597346,1,0.420836718109444,0.664234438086512,0.0390821789711013,1,0.840301599253541,1,1,1,3.50930553424489,0,1.13120915558493,1.33612675500335,2.17193290930579,0,0.33968250374415,0,0,0
"STAT1::STAT2",1,0.176365367123705,0.449898531918621,1,1.86628102189985e-11,1,1,1,0.238192753360681,1,1,0.288688920641477,0.607591596549685,1,3.59074737648209e-11,1,1,1,0.667908047573154,1,0,1.35212095977539,0.755612095101336,0,6.72340307384135,0,0,0,1.17958232830224,0
"TCF7L2",0.00149124712069068,1,1,0.576552973563014,1,0.0534830994440362,1,0.541839783022135,0.372171913628058,0.535047807989527,0.00212125714021842,1,1,0.883188332726301,1,0.154993955817167,1,0.762187961451137,0.757645493361277,0.630698812769777,3.17720946433478,0,0,0.558444020607443,0,1.93121423319964,0,0.610052920276371,0.892450101386281,0.62033915813407
"ZBTB33",1,1.03686715444717e-08,1.66365251026431e-12,1,5.32529439909409e-159,1,1,0.000930503610591725,1,1,1,1.0255264199454e-07,4.78678199544231e-11,1,9.91444516066635e-158,1,1,0.00823263573079135,1,1,0,5.72913163368931,7.06855937985163,0,27.330034319157,0,0,3.31166863012874,0,0
"ELK4",1,2.54087676043160e-09,1.02426052781356e-09,1,7.06634533304211e-192,1,1,0.000863203206920762,1,1,1,2.77306032647103e-08,2.02611535658119e-08,1,1.49099886527188e-190,1,1,0.0078058232854406,1,1,0,5.96392200868447,6.11107968058479,0,30.1649887069837,0,0,3.33263775351021,0,0
"ESR2",1,0.000123310452591362,0.0526133801100375,0.531884941731754,8.02203261558811e-17,1,1,0.170262496182858,0.95370694279984,1,1,0.000487846978064577,0.13009480316271,0.866981698433834,1.8135523734526e-16,1,1,0.422651608171566,0.990187881133807,1,0,3.84087037873104,1.93829732886923,0.625151648586791,8.34471759283378,0,0,1.37145369056643,0.0580537022248756,0
"IRF1",0.0125954729027926,1,0.870777939499282,1,0.0333054823502775,1,1,1,1,1,0.0162051511127393,1,0.934782003887059,1,0.0431132317540402,1,1,1,1,1,2.49543046872434,0,0.162674342358049,0,2.12865793625097,0,0,0,0,0
"STAT1",0.111785960301809,0.947753747080546,1,1,0.00137290905296584,0.991436389193099,1,1,1,1,0.12523984578946,0.959884995043177,1,1,0.00198867604239674,0.996157514855923,1,1,1,1,1.59034861764233,0.0655293787529196,0,0,3.20113247598233,0.0107333528286869,0,0,0,0
"STAT3",0.0201085532466103,1,1,1,0.0102463848847847,0.451212795787459,0.40186521432872,1,1,1,0.0254066151798489,1,1,1,0.0139783655863551,0.636119598515505,0.585212190871696,1,1,1,2.32466596977289,0,0,0,2.56785977600194,0.753422407393335,0.838328241533319,0,0,0
"GATA1::TAL1",1.39882671494963e-11,0.817077569738577,1,0.357921232252517,1,0.00262233552720721,0.310913509430964,1,0.0107779966928472,1,3.58484741118672e-11,0.866348578969044,1,0.813704817978234,1,0.016115906686623,0.508548453410336,1,0.158662137362147,1,6.76544696354695,0.231311103694432,0,0.919373229629351,0,3.00956681208964,1.01335534156558,0,2.55026500046252,0
"YY1",1,0.0682457061894434,0.0341046106712451,1,6.14377662237973e-80,1,1,0.142000967137121,1,1,1,0.132108660605253,0.0963759756915096,1,4.32112289107374e-79,1,1,0.374527550824156,1,1,0,1.82356633410454,2.11910604624237,0,19.093675360995,0,0,1.46848915579044,0,0
"FOXP2",2.35158442145702e-13,1,1,0.95556892894951,1,0.748101881669793,1,1,1,1,6.52874095957148e-13,1,1,0.987058331791602,1,0.858913184233607,1,1,1,1,7.33654281359914,0,0,0.0557162140536365,0,0.321151515237804,0,0,0,0
"SREBF1",0.252725703481241,1,0.0390420145936741,1,0.000100384192863037,0.186220017733058,0.694937262924633,1,1,1,0.272530443447403,1,0.106066932351055,1,0.000155743122750741,0.361586721549159,0.820700163118083,1,1,1,1.14381596810455,0,2.06399888574835,0,3.89113627136082,1.32192960409079,0.392174334401577,0,0,0
"SREBF2",0.000776449579284204,1,0.134038748246459,1,0.02302987776978,0.451085016283295,1,1,0.855785130071496,1,0.00115373845935892,1,0.263498533043505,1,0.0303706513088974,0.636119598515505,1,1,0.974658770167596,1,3.36202797303706,0,1.49847810770458,0,2.27326806109349,0.75363514147148,0,0,0.181746505866967,0
"THAP1",1,0.000807597684203142,0.00564917701677568,0.663830914242025,3.59046972667717e-53,1,1,0.356036291020413,0.551249065456932,1,1,0.00262158632872097,0.0210348767742295,0.90757012681469,1.7217934371111e-52,1,1,0.630763453979661,0.885851677511716,1,0,3.35114021535196,2.76804177063336,0.434642283582461,15.4348578573972,0,0,0.922984355952371,0.595908450928364,0
"KLF5",1,5.14396774547753e-49,8.22240117125366e-28,0.99094124855754,0,1,1,1.29180023324913e-07,1,1,1,1.62806579144364e-46,1.73492664713452e-25,0.995741979356839,0,1,1,8.68504616729986e-06,1,1,0,14.7908234423246,10.9617090342099,0.0113539720295817,56.7921495187476,0,0,5.28359093027903,0,0
"DMRT3",6.95951977763883e-20,1,1,1,1,0.0192999841471648,0.00256473909483658,1,0.744312267806073,0.130945676576619,2.57624328610841e-19,1,1,1,1,0.0768357859443729,0.015461712828872,1,0.957098733017217,0.18177327472149,9.14640142360875,0,0,0,0,2.34004153291079,3.01631246661184,0,0.326156631110653,1.5104996628819
"FOXG1",3.40056194199861e-08,1,1,1,1,0.667425395876928,0.0690231839998588,1,1,0.489529735324195,7.17518569761707e-08,1,1,1,1,0.804724334457324,0.186716561845772,1,1,0.581373963339991,5.52353704793955,0,0,0,0,0.429696138289446,1.81845200198651,0,0,0.691080974414831
"LBX1",0.000355286244815176,1,1,1,1,0.0536235013016738,0.0816833625493067,0.343006837095483,0.259280065038874,1,0.000548527299921967,1,1,1,1,0.154993955817167,0.210185237779314,0.618584979719205,0.67819950896532,1,3.57240120038937,0,0,0,0,1.93007981961393,1.74116617827124,0.948283209377604,1.12815462564372,0
"NFATC3",0.0106523518191235,1,0.11667463393626,1,0.00256280945131498,1,1,1,0.448949002503814,1,0.0138743594681177,1,0.237476023413673,1,0.0036785904369215,1,1,1,0.823723821985258,1,2.55435262730377,0,1.56901307679239,0,3.01654085508568,0,0,0,0.757196357607325,0
"POU6F1",0.00190350375208476,1,1,1,1,0.0517187529053493,0.697948770862408,0.286732385896504,0.328264911642237,0.982663292007116,0.00268954882828048,1,1,1,1,0.151110932029254,0.82119251292919,0.561924459047947,0.719969248452297,0.987342641016673,3.10566567732913,0,0,0,0,1.94568615883715,0.388101387656755,1.06537070874614,0.977659659425781,0.0217305621559091
"SHOX",0.0216322391904252,1,1,0.0532880365699576,1,0.437071626405202,0.0677163879695025,0.609576942088175,0.164390817483208,1,0.0270528569171521,1,1,0.379003675829025,1,0.625995225932126,0.185393512116052,0.805510929770531,0.594959392461654,1,2.29710269931201,0,0,1.93279443041063,0,0.777177008364697,1.82707572454991,0.510692568948827,1.39055065327285,0
"ALX3",0.00680059641351303,1,1,0.0181243165551926,1,0.214203105943098,0.0908537421339189,1,0.0995510000448206,1,0.00893107371318205,1,1,0.342341633743716,1,0.387549870398519,0.226418971538467,1,0.53403205956247,1,2.70698377980596,0,0,2.36343424712521,0,1.24216491087436,1.69106468209416,0,1.6471779984042,0
"BARHL2",1,0.746487396761847,0.311957048647814,0.0905236311349477,1.2995559078698e-06,0.801767306046091,1,0.904646450989701,0.640656764589491,1,1,0.825453312499353,0.474684643735735,0.473565772796875,2.21134110129459e-06,0.891948514459008,1,0.969464052889719,0.923414184789683,1,0,0.323282848159631,1.01117213368492,1.69279575989518,4.84260115675564,0.251066808771754,0,0.119796709279521,0.466794089281557,0
"BHLHE41",1,0.484107106250599,0.0374953683233589,1,2.17294274406708e-30,1,1,0.622996573498121,1,1,1,0.627950406263585,0.102747048262711,1,6.87736378497231e-30,1,1,0.808907153732265,1,1,0,0.699736614668203,2.0805894828382,0,11.4925450748898,0,0,0.49162222308621,0,0
"CENPB",1,1.4562104560548e-06,0.00224637513451086,1,2.47601522214418e-53,1,1,0.475276294416585,1,1,1,9.31092140083525e-06,0.00994374447654108,1,1.20562895047482e-52,1,1,0.734471214213792,1,1,0,4.81989449009696,3.05630659281702,0,15.4593540867378,0,0,0.713945903757994,0,0
"CREB3",1,0.0024040820673196,0.00361187362409934,0.83329153522851,1.42219491443113e-41,1,1,0.355271968750141,0.0798484396840393,1,1,0.00694878515348541,0.0152421066936992,0.969155118099237,5.59161106108637e-41,1,1,0.630763453979661,0.481372022095208,1,0,3.0358884608598,2.91085656267179,0.210487119150398,13.5654281472604,0,0,0.924452060672327,1.75173360292962,0
"DBP",8.70516500103656e-07,1,1,1,1,0.0279979966371534,0.331008569463268,1,0.653820618131849,1,1.68095686804715e-06,1,1,1,1,0.100128428651515,0.53000337149603,1,0.92381350731576,1,4.92176958271242,0,0,0,0,2.19761544400686,0.972128819171944,0,0.448473531967572,0
"ELF4",1,0.000171089085537261,7.32828444069116e-07,1,1.22747983611601e-133,1,1,0.286420439309227,1,1,1,0.000648499348174169,8.92077702107212e-06,1,1.80696450293357e-132,1,1,0.561924459047947,1,1,0,3.7596108259878,4.95542794548276,0,24.9558492554091,0,0,1.06606060748256,0,0
"ELF5",1,0.0569933666087319,2.28861060809825e-07,1,4.2361555910385e-107,1,1,0.104654859673988,1,1,1,0.113093420261214,3.14932720636129e-06,1,4.39587949037274e-106,1,1,0.308083440940099,1,1,0,1.90356848817138,5.17760223633203,0,22.2350352867091,0,0,1.62283244226949,0,0
"EN1",0.0577793004139788,1,1,0.985545978974423,1,0.872269259377295,0.145792344019867,0.253221328309265,0.160458610500778,1,0.0673559800406051,1,1,0.995741979356839,1,0.926420203331926,0.311850726039295,0.520419158505729,0.594959392461654,1,1.89757378219866,0,0,0.018116845718414,0,0.160780598680867,1.45466206391843,1.14262188949847,1.40362877789156,0
"EN2",1,0.000144466045541178,0.944530284729047,0.275029790746437,1.64012561027705e-18,1,1,0.0267703834140219,0.969420086619941,1,1,0.000557603700168082,0.968392600414988,0.780500356339476,3.90300568159914e-18,1,1,0.113729212758898,0.994559019174105,1,0,3.80177396305464,0.0695787173907594,1.09160884054995,8.79576596838302,0,0,2.21515711591197,0.0383365277361309,0
"ESX1",1,0.141572904344137,1,0.00454065879975987,0.00551282087566525,0.581118093867696,0.540114312236707,0.144177285350457,0.0638094702681143,1,1,0.238975062532903,1,0.1796398137655,0.00766948486658484,0.737735904252258,0.707851676285374,0.377124882755534,0.432923747666416,1,0,1.47006802845856,0,2.83853782885,2.77600104258236,0.551769182662158,0.612659939709508,1.46051804001388,1.85370199449445,0
"ETV6",1,1.97313274166283e-06,2.12255785655821e-06,0.804712256792911,3.26626286157165e-123,1,1,0.0710853876156544,1,1,1,1.21261458783745e-05,2.35715635649359e-05,0.968408476330633,4.05400861053893e-122,1,1,0.236826580845838,1,1,0,4.75879822870466,4.74400868308059,0.247259390026315,23.9201479168802,0,0,1.80511221127888,0,0
"FLI1",1,0.00101117318623638,1.09071953437126e-10,0.241451705513176,2.68943118030036e-110,1,1,0.186743707646991,1,1,1,0.00321644536124436,2.38077746640348e-09,0.73946976222982,2.93518954677608e-109,1,1,0.44283497110497,1,1,0,3.28831176734589,6.4602853055323,1.17143127053741,22.5784273067967,0,0,1.32035865400282,0,0
"FOXI1",0.00283019482498509,0.786221827686397,1,1,0.457878004043074,0.24152646456714,0.840226938506159,1,1,1,0.00385271682627002,0.849280574958173,1,1,0.51027601506913,0.420017176019231,0.902994315915787,1,1,1,2.98629909079691,0.271226847787097,0,0,0.742372604714877,1.17124520070251,0.201608136645466,0,0,0
"FOXL1",0.00283019482498509,0.786221827686397,1,1,0.457878004043074,0.24152646456714,0.840226938506159,1,1,1,0.00385271682627002,0.849280574958173,1,1,0.51027601506913,0.420017176019231,0.902994315915787,1,1,1,2.98629909079691,0.271226847787097,0,0,0.742372604714877,1.17124520070251,0.201608136645466,0,0,0
"FOXO3",0.00103451644463053,0.81492287381766,1,1,0.314399051888112,0.454992411357109,1,1,1,1,0.00150539979184167,0.865513723366743,1,1,0.362503824854599,0.638603539665299,1,1,1,1,3.28187490069874,0.234085800625825,0,0,1.006081912595,0.747145233949536,0,0,0,0
"GCM1",0.0335171773714256,0.539815145416802,0.0148640843413227,1,8.44857270508171e-09,1,0.180279909440939,1,1,1,0.0407224055203693,0.675302345946316,0.0468107730749119,1,1.52253426444847e-08,1,0.355569071273975,1,1,1,2.1261086419795,0.613112375232566,2.43607062149187,0,5.76388337397389,0,1.33998171710199,0,0,0
"GRHL1",1,1,1,1,1,1,1,0.0892817151911918,1,1,1,1,1,1,1,1,1,0.280725466097417,1,1,0,0,0,0,0,0,0,1.69935413356968,0,0
