"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"E2F1_AA"	"E2F1_AA"	111	-5.77183531388855	7.84127340204741e-09	1.78035469866159e-07
"GRHL3_E"	"GRHL3_E"	329	-5.74566558070381	9.15601082330337e-09	2.04533467585083e-07
"UBP1_E"	"UBP1_E"	848	-5.69681455132968	1.22066576614497e-08	2.68352712081076e-07
"MYCL_E"	"MYCL_E"	379	-5.5037678139512	3.717590905556e-08	8.04509906905479e-07
"ZNF714_E"	"ZNF714_E"	164	-5.4449935228733	5.1807270768122e-08	1.10389338482845e-06
"ZNF711_E"	"ZNF711_E"	401	-5.43239512828887	5.560263206433e-08	1.16681280922874e-06
"ATF6_A"	"ATF6_A"	11	5.42635376024728	5.75169082271398e-08	1.18896892379983e-06
"ZNF296_E"	"ZNF296_E"	612	-5.40821051934955	6.36575739805772e-08	1.29655499945735e-06
"FOXF1_E"	"FOXF1_E"	169	5.36959614514099	7.89131577450796e-08	1.58398149966573e-06
"GZF1_E"	"GZF1_E"	205	-5.33862165082956	9.36558563826734e-08	1.85304801557147e-06
"DNAJC2_E"	"DNAJC2_E"	1220	-5.31420246919146	1.07125457466035e-07	2.08970082521773e-06
"ZFP62_E"	"ZFP62_E"	394	-5.30622995228679	1.11915759063906e-07	2.15282397643764e-06
"OVOL1_E"	"OVOL1_E"	715	-5.29894718389575	1.1647231670299e-07	2.20978299498139e-06
"BHLHA15_E"	"BHLHA15_E"	875	5.21708290258653	1.81762920858594e-07	3.40191412688044e-06
"ZNF587_E"	"ZNF587_E"	288	-5.2090335739031	1.89826765674518e-07	3.50546760612277e-06
"ZNF606_E"	"ZNF606_E"	254	5.19735080957982	2.02148658761228e-07	3.68389332084606e-06
"SP100_E"	"SP100_E"	579	5.1343441483452	2.83129599487778e-07	5.09265578299445e-06
"ZNF682_E"	"ZNF682_E"	111	-5.12248986364727	3.01527309958652e-07	5.35404261913761e-06
"ATF4_AA"	"ATF4_AA"	9	5.0700475405135	3.97716344061734e-07	6.97262198133546e-06
"ZNF518A_E"	"ZNF518A_E"	413	-5.04268801425993	4.59037353115069e-07	7.94708417580464e-06
"WIZ_E"	"WIZ_E"	911	-4.99561221800389	5.86494072120264e-07	1.00283245665008e-05
"HES2_E"	"HES2_E"	750	4.97104958288918	6.65914150576277e-07	1.12474524213188e-05
"ZNF33B_E"	"ZNF33B_E"	475	-4.96524960923308	6.86127648004732e-07	1.14492384636934e-05
"GMEB1_E"	"GMEB1_E"	791	-4.96228069231948	6.96702120716206e-07	1.14640672256005e-05
"ZNF599_E"	"ZNF599_E"	283	-4.96037536581138	7.03570912762483e-07	1.14640672256005e-05
"ZNF681_E"	"ZNF681_E"	172	-4.95158723146656	7.36106098779762e-07	1.18547319396508e-05
"BNC1_E"	"BNC1_E"	224	-4.94876974745266	7.46840329134931e-07	1.18893546649641e-05
"ZNF335_E"	"ZNF335_E"	898	-4.94347110150667	7.67437306458883e-07	1.20784166982449e-05
"ZNF552_E"	"ZNF552_E"	267	-4.93804156186886	7.89110273948382e-07	1.22799744878484e-05
"HMGXB3_E"	"HMGXB3_E"	858	-4.92739301802292	8.33340245987803e-07	1.28241804521456e-05
"ZNF480_E"	"ZNF480_E"	217	-4.89694299068107	9.73390625788444e-07	1.47847905747642e-05
"ZC3H4_E"	"ZC3H4_E"	438	-4.89519271396974	9.82094391969894e-07	1.47847905747642e-05
"NFE2L3_E"	"NFE2L3_E"	239	-4.86376229702115	1.15175221373251e-06	1.71524388819304e-05
"ZNF778_E"	"ZNF778_E"	439	-4.80473141248863	1.54959381504203e-06	2.28317812109916e-05
"SALL2_E"	"SALL2_E"	604	-4.797522573492	1.60640110498886e-06	2.34196371622061e-05
"ZNF529_E"	"ZNF529_E"	436	-4.79541575020177	1.62337788159869e-06	2.34206079793144e-05
"ZNF431_E"	"ZNF431_E"	320	4.78479647827282	1.71160677335298e-06	2.4438921454576e-05
"ZNF846_E"	"ZNF846_E"	444	-4.77969766393377	1.75558995833032e-06	2.4811143798852e-05
"IRX5_E"	"IRX5_E"	91	-4.75814639520035	1.95378784477426e-06	2.73332945960843e-05
"ZNF30_E"	"ZNF30_E"	199	-4.74591321990184	2.07567695205024e-06	2.87481257858958e-05
"ZNF90_E"	"ZNF90_E"	237	-4.741618606049	2.12017475681912e-06	2.907368354648e-05
"EPAS1_B"	"EPAS1_B"	41	4.70787677049582	2.50310337369011e-06	3.3988217378047e-05
"ZNF354B_E"	"ZNF354B_E"	386	-4.70080482767252	2.5913810537462e-06	3.48452695091115e-05
"ZNF226_E"	"ZNF226_E"	297	-4.67845412561833	2.89045819283339e-06	3.84931211257139e-05
"EBF2_E"	"EBF2_E"	410	4.65128104064979	3.29879404459086e-06	4.35126643024604e-05
"ZBTB14_E"	"ZBTB14_E"	868	-4.63481473407908	3.57257295063252e-06	4.66793729870382e-05
"LRRFIP1_E"	"LRRFIP1_E"	648	-4.61392215896078	3.95140463099875e-06	5.11466861115258e-05
"ZKSCAN2_E"	"ZKSCAN2_E"	197	-4.60521588549346	4.12038181883102e-06	5.28400816581571e-05
"ZNF785_E"	"ZNF785_E"	471	-4.60201193660391	4.18429217383353e-06	5.31673822088022e-05
"ZBTB38_E"	"ZBTB38_E"	542	4.59734007810849	4.27918848247671e-06	5.34239015184625e-05
"ZNF7_E"	"ZNF7_E"	376	-4.59636598474979	4.29923274543027e-06	5.34239015184625e-05
