"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF652_E"	"ZNF652_E"	145	-5.43760874290076	5.40003932556942e-08	2.91013792448002e-07
"ZNF891_E"	"ZNF891_E"	244	-5.43432434969463	5.500444926871e-08	2.95275822624664e-07
"DMRTB1_E"	"DMRTB1_E"	133	5.42616625208209	5.75773326159623e-08	3.078942303981e-07
"FOXN2_E"	"FOXN2_E"	375	-5.42307278388917	5.85831242594424e-08	3.12067796535876e-07
"ZNF654_E"	"ZNF654_E"	427	5.41511019625564	6.12509715259373e-08	3.25029101775568e-07
"TFDP1_B"	"TFDP1_B"	14	-5.41432486360474	6.15203842127525e-08	3.2521271807123e-07
"ZNF544_E"	"ZNF544_E"	142	-5.41213078349727	6.22791743952748e-08	3.27972078089185e-07
"ZNF354B_E"	"ZNF354B_E"	385	-5.41027587110127	6.29277348897699e-08	3.30132245539134e-07
"PURA_E"	"PURA_E"	440	-5.40325314040693	6.54429998296936e-08	3.41211319392282e-07
"ZNF500_E"	"ZNF500_E"	283	-5.40300869364915	6.55322822803949e-08	3.41211319392282e-07
"ZNF879_E"	"ZNF879_E"	166	-5.39619016980383	6.80707984853357e-08	3.53101332967004e-07
"ZBTB1_E"	"ZBTB1_E"	255	5.39232340990114	6.95524398072612e-08	3.59440780347227e-07
"ZNF682_E"	"ZNF682_E"	111	-5.38989267126602	7.04997756007453e-08	3.62982116011272e-07
"ZNF394_E"	"ZNF394_E"	670	5.38819961617931	7.1166984576903e-08	3.65060272737077e-07
"ZBTB22_E"	"ZBTB22_E"	437	-5.38696057799904	7.16591436794317e-08	3.66228464929937e-07
"ZNF585A_E"	"ZNF585A_E"	240	-5.37252745235515	7.76406046108315e-08	3.95339108036771e-07
"ZNF135_E"	"ZNF135_E"	225	-5.36019182506882	8.31336299189203e-08	4.21758525412837e-07
"ZNF334_E"	"ZNF334_E"	216	-5.34423157735168	9.08014217648645e-08	4.58977989577873e-07
"PHTF1_E"	"PHTF1_E"	577	-5.33983359484351	9.30319339481476e-08	4.68542649157034e-07
"ZNF701_E"	"ZNF701_E"	215	-5.3298787362349	9.82783656616713e-08	4.93172233483387e-07
"ZNF776_E"	"ZNF776_E"	208	-5.30927442920679	1.10062506675685e-07	5.50312533378424e-07
"SOX12_E"	"SOX12_E"	360	-5.30005226695733	1.15769534035754e-07	5.76765484314817e-07
"ZNF37A_E"	"ZNF37A_E"	223	-5.2934881433108	1.20005025991667e-07	5.95723874546448e-07
"DMRTC2_E"	"DMRTC2_E"	121	5.26118416187953	1.43130583795003e-07	7.07985209128855e-07
"ZNF714_E"	"ZNF714_E"	164	-5.23723217877814	1.63002585142748e-07	8.03411318230273e-07
"ZNF781_E"	"ZNF781_E"	231	-5.23148629506628	1.68152503859138e-07	8.25855382428744e-07
"ZNF283_E"	"ZNF283_E"	220	-5.22402091313541	1.75078992987579e-07	8.54519152530995e-07
"ZNF763_E"	"ZNF763_E"	132	-5.22386906861826	1.75222699869172e-07	8.54519152530995e-07
"KAT5_E"	"KAT5_E"	747	-5.22281590453189	1.76222565980634e-07	8.56379838186589e-07
"GMEB1_E"	"GMEB1_E"	789	-5.18122509710744	2.20433281818943e-07	1.06748285076656e-06
"ZNF596_E"	"ZNF596_E"	205	-5.17432989430504	2.28730384332642e-07	1.10380342265056e-06
"ZNF215_E"	"ZNF215_E"	286	-5.17302563936246	2.30333392817348e-07	1.10767968420843e-06
"E2F2_A"	"E2F2_A"	15	-5.12333164475923	3.00183676618752e-07	1.43859651251547e-06
"FOXN3_E"	"FOXN3_E"	718	5.10025457167723	3.39196952284394e-07	1.61995785832375e-06
"SMAD9_E"	"SMAD9_E"	313	-5.0773709651251	3.82693232786705e-07	1.82140937254154e-06
"ZC3H4_E"	"ZC3H4_E"	438	-5.07412284433934	3.89287517886592e-07	1.84644935709908e-06
"ZNF507_E"	"ZNF507_E"	467	-5.06280007196711	4.1314305283995e-07	1.95291170028441e-06
"ZNF579_E"	"ZNF579_E"	356	-5.05225133705481	4.36632610645844e-07	2.05692573382481e-06
"ZNF3_E"	"ZNF3_E"	435	-5.04851521700968	4.45257011443377e-07	2.09044393508162e-06
"ZNF772_E"	"ZNF772_E"	118	-5.03511222183864	4.77568969869142e-07	2.23457102455663e-06
"ZNF572_E"	"ZNF572_E"	102	-5.03383264258205	4.80769434028244e-07	2.24197193982868e-06
"ZNF181_E"	"ZNF181_E"	164	-5.0329190666249	4.830671028374e-07	2.24512730681141e-06
"NFXL1_E"	"NFXL1_E"	465	-5.02470602839555	5.04204261607863e-07	2.33552810142773e-06
"ZXDA_E"	"ZXDA_E"	157	-5.02218184236809	5.10877797235833e-07	2.35855249723876e-06
"ZNF227_E"	"ZNF227_E"	218	-5.00592370572391	5.55947757455308e-07	2.558098485301e-06
"ZNF836_E"	"ZNF836_E"	114	-4.98194789687309	6.29473859592401e-07	2.88682548190555e-06
"DMTF1_E"	"DMTF1_E"	703	-4.95055323385198	7.40028109642714e-07	3.3826367387959e-06
"ZNF782_E"	"ZNF782_E"	127	-4.94452748724042	7.63287717925441e-07	3.47747858331163e-06
"ZNF471_E"	"ZNF471_E"	322	-4.91170756808526	9.02866402025518e-07	4.09990153050932e-06
"ZNF175_D"	"ZNF175_D"	459	4.91059472696935	9.08005789533373e-07	4.10976476635203e-06
"ZNF692_E"	"ZNF692_E"	718	-4.88618092893056	1.02810726170974e-06	4.63820377025404e-06
"ZNF48_E"	"ZNF48_E"	478	-4.84198648067501	1.28547511997306e-06	5.78046441935937e-06
"ZNF790_E"	"ZNF790_E"	93	-4.83856730933782	1.30778407442717e-06	5.86175062485963e-06
"VEZF1_E"	"VEZF1_E"	892	-4.8138045496645	1.48083644437556e-06	6.61599508212954e-06
"ZSCAN9_E"	"ZSCAN9_E"	215	-4.75818589405984	1.95340565454206e-06	8.6992502621889e-06
"MYT1L_E"	"MYT1L_E"	201	-4.74428671448404	2.09242310446957e-06	9.28848076823832e-06
"ZNF75A_E"	"ZNF75A_E"	197	-4.71002600996933	2.47685180546415e-06	1.0959871407565e-05
"ZNF445_E"	"ZNF445_E"	423	-4.7045144942454	2.54470788897767e-06	1.12242688733569e-05
"ZSCAN12_E"	"ZSCAN12_E"	205	-4.69906612370528	2.61353831164603e-06	1.14912716242215e-05
"ZNF883_E"	"ZNF883_E"	46	-4.68955212589444	2.73803680714091e-06	1.19761933640238e-05
"PEG3_E"	"PEG3_E"	268	-4.68932170633052	2.74112151364298e-06	1.19761933640238e-05
"ZNF487_E"	"ZNF487_E"	289	-4.67591584752537	2.92644603073164e-06	1.27456847564884e-05
"ZNF407_E"	"ZNF407_E"	431	-4.67519128020575	2.93679760379067e-06	1.27506729819752e-05
"ZNF552_E"	"ZNF552_E"	267	-4.66615006032778	3.06895610284568e-06	1.32828256326289e-05
"GMEB2_E"	"GMEB2_E"	603	4.64830800532893	3.34668926281474e-06	1.4439765199372e-05
"ZNF674_E"	"ZNF674_E"	159	-4.63592834810458	3.55339049279333e-06	1.52839932686918e-05
"ZNF44_E"	"ZNF44_E"	161	-4.63387699099883	3.58880292658156e-06	1.53885202889024e-05
"ZNF462_E"	"ZNF462_E"	127	-4.62659758315592	3.71721766678316e-06	1.58899582360947e-05
"ZNF224_E"	"ZNF224_E"	488	4.62137154325073	3.81211347946711e-06	1.62454682124983e-05
"ZNF585B_E"	"ZNF585B_E"	156	-4.61935608775953	3.84932755169662e-06	1.63537382180976e-05
"ZNF557_E"	"ZNF557_E"	190	-4.60461825183796	4.13223162573455e-06	1.750195963805e-05
"ZNF853_E"	"ZNF853_E"	480	-4.58271286273898	4.5898209580278e-06	1.9380798862404e-05
"ZNF805_E"	"ZNF805_E"	126	4.56867132130342	4.90825778357426e-06	2.06624225843476e-05
"ZNF71_E"	"ZNF71_E"	263	-4.56767828633727	4.93156166891807e-06	2.06976148831865e-05
"KDM5C_E"	"KDM5C_E"	340	4.56122147401921	5.08569038183391e-06	2.12800035614501e-05
"HDX_E"	"HDX_E"	262	-4.5573924867246	5.17925867488223e-06	2.16062447732286e-05
"ZNF124_E"	"ZNF124_E"	225	-4.54988564832948	5.36750767533837e-06	2.23243187097407e-05
"NR2C1_E"	"NR2C1_E"	820	4.54862375626903	5.39978850576585e-06	2.23913385643284e-05
"ZBTB38_E"	"ZBTB38_E"	544	-4.5453348929444	5.4847977149981e-06	2.26759547321563e-05
"ZNF7_E"	"ZNF7_E"	376	-4.54233385801334	5.56348396043828e-06	2.29328133488304e-05
"ZNF514_E"	"ZNF514_E"	144	-4.52890401526887	5.92904234837221e-06	2.43671324999867e-05
"SIX6_E"	"SIX6_E"	106	4.52710252243967	5.97979331740226e-06	2.4502999244385e-05
"ZNF404_E"	"ZNF404_E"	167	-4.50581516828519	6.61186220085458e-06	2.70130653338749e-05
"ZNF296_E"	"ZNF296_E"	612	-4.50120166463775	6.75703574097382e-06	2.75249838272022e-05
"ZSCAN29_E"	"ZSCAN29_E"	430	-4.4885413752339	7.17124973702621e-06	2.91266301635815e-05
"ZNF566_E"	"ZNF566_E"	137	-4.46577479431774	7.97794979114293e-06	3.23083639202718e-05
"EPAS1_B"	"EPAS1_B"	42	4.45986946656811	8.2009585303095e-06	3.31146576223868e-05
"DMRT1_E"	"DMRT1_E"	104	4.44995790777321	8.58871209605669e-06	3.45795530611585e-05
"ZBTB5_E"	"ZBTB5_E"	293	4.44831915946802	8.65448692225725e-06	3.47433750357284e-05
"MGA_E"	"MGA_E"	834	-4.44477236730069	8.79849768122367e-06	3.52194199089445e-05
"ZFHX2_E"	"ZFHX2_E"	387	-4.43147087644755	9.35924556146618e-06	3.73560665781863e-05
"HOXA13_E"	"HOXA13_E"	541	-4.42040061120446	9.85180898243052e-06	3.92090673582364e-05
"NFAT5_E"	"NFAT5_E"	852	-4.41735527188364	9.99159286913708e-06	3.9651450211332e-05
"ZNF589_D"	"ZNF589_D"	317	4.36721989741787	1.25838019446515e-05	4.97959019809781e-05
"ZNF718_E"	"ZNF718_E"	39	-4.35038626432508	1.35897929582026e-05	5.36235420145603e-05
"NFIX_E"	"NFIX_E"	913	-4.33109952227336	1.48366598623263e-05	5.83771986060282e-05
"LYL1_C"	"LYL1_C"	75	4.30852015521578	1.643505015942e-05	6.44831288124553e-05
"ZFP28_E"	"ZFP28_E"	602	-4.30054559814494	1.70378107673353e-05	6.66592313919759e-05
"ZNF251_E"	"ZNF251_E"	406	-4.29969744554897	1.71031441069671e-05	6.67263509525334e-05
"KDM2A_E"	"KDM2A_E"	599	4.29525862220782	1.74489799250986e-05	6.78843741468021e-05
"NEUROD6_E"	"NEUROD6_E"	114	4.28090987635493	1.86130730602551e-05	7.22103814802613e-05
"TGIF1_E"	"TGIF1_E"	938	4.2742250185413	1.91803256674102e-05	7.42032152216846e-05
"ZNF816_E"	"ZNF816_E"	516	-4.26693615007259	1.98175848271719e-05	7.64550278151338e-05
"ZNF493_E"	"ZNF493_E"	172	-4.26122700880611	2.03307589989294e-05	7.82169478153254e-05
"FEZF2_E"	"FEZF2_E"	112	4.25805709593553	2.06211287975004e-05	7.91143030042604e-05
"KAT7_E"	"KAT7_E"	619	-4.24217513273641	2.21363839392484e-05	8.4693071148782e-05
"GATA6_B"	"GATA6_B"	10	4.22742365881382	2.36382336640622e-05	9.01899548890529e-05
"ZNF461_E"	"ZNF461_E"	145	-4.17313131397046	3.00441662947337e-05	0.000114316401973094
"ZNF347_E"	"ZNF347_E"	154	-4.16768052338396	3.07714796391543e-05	0.000116763011781448
"CREBZF_E"	"CREBZF_E"	487	-4.16289444243626	3.14238658960879e-05	0.000118912716573994
"ZNF525_E"	"ZNF525_E"	170	-4.15316094142596	3.2791393897707e-05	0.000123749538278812
"ZNF212_E"	"ZNF212_E"	293	-4.12693843690282	3.67624757750771e-05	0.000138358774316527
"RCOR2_E"	"RCOR2_E"	298	4.10595922090492	4.02640514773562e-05	0.000151126588878424
"ZNF200_E"	"ZNF200_E"	246	-4.0924462558356	4.26846194581319e-05	0.000159778913377061
"ZNF813_E"	"ZNF813_E"	150	-4.08572018480987	4.39403078495037e-05	0.000163808449817319
"ZNF582_E"	"ZNF582_E"	383	-4.08541741160392	4.39976486151932e-05	0.000163808449817319
"ZNF331_E"	"ZNF331_E"	467	4.08376677375425	4.43115053090742e-05	0.000164534677890262
"ZNF777_E"	"ZNF777_E"	388	-4.05957722286861	4.916164752268e-05	0.000182055833740406
"ZNF584_D"	"ZNF584_D"	233	4.04851284586691	5.15441055891497e-05	0.00019036956330926
"ZNF440_E"	"ZNF440_E"	410	-4.0162040956501	5.91430412780283e-05	0.000217648101509137
"ZNF14_E"	"ZNF14_E"	111	-4.01580078737396	5.92442846707181e-05	0.000217648101509137
"MYBL1_E"	"MYBL1_E"	406	-4.01191154879613	6.02290678163606e-05	0.000220680579168411
"ZNF91_E"	"ZNF91_E"	448	3.99363213506307	6.50687901168954e-05	0.000237784364939051
"ZNF529_E"	"ZNF529_E"	437	-3.98361065630342	6.78760437766567e-05	0.00024739031744913
"TOX_E"	"TOX_E"	283	-3.95124907952635	7.77443572878731e-05	0.000282614002214447
"ATF4_AA"	"ATF4_AA"	10	3.94709563192649	7.91049657611853e-05	0.000286807271149847
"SSRP1_C"	"SSRP1_C"	27	-3.94619320425762	7.94035499346408e-05	0.000287138163601769
"ZNF140_E"	"ZNF140_E"	678	-3.94057071545709	8.1287982715988e-05	0.00029318712516053
"E4F1_E"	"E4F1_E"	802	-3.91988048021317	8.85928934702125e-05	0.000318704305081154
"ZFP2_E"	"ZFP2_E"	206	-3.90751418816403	9.32505672122507e-05	0.000334590765774526
"IKZF3_E"	"IKZF3_E"	333	3.8734559690899	0.000107302800221017	0.00038300921583545
"NKX2-2_E"	"NKX2-2_E"	99	3.87308095476067	0.000107468110461833	0.00038300921583545
"HOPX_E"	"HOPX_E"	281	3.87282395245017	0.000107581538508527	0.00038300921583545
"CXXC1_E"	"CXXC1_E"	916	-3.872214503895	0.000107850970524062	0.00038300921583545
"ZNF823_E"	"ZNF823_E"	166	-3.86703074184692	0.000110168544659086	0.000390238962539217
"ZFP37_E"	"ZFP37_E"	88	-3.86099611080966	0.000112925701173123	0.000398984939093814
"KLF12_E"	"KLF12_E"	997	3.85448195332862	0.000115974937375089	0.000408715746220097
"ZNF711_E"	"ZNF711_E"	398	-3.81705730645161	0.00013505281045377	0.000474741478371755
"POGZ_E"	"POGZ_E"	773	-3.80623859529709	0.00014109627229959	0.000494729967430209
"ZNF571_E"	"ZNF571_E"	136	-3.79822264180358	0.000145737388318998	0.000509712835408618
"ZNF700_E"	"ZNF700_E"	501	-3.79261819376337	0.000149067260674984	0.000520045733085271
"ZNF441_E"	"ZNF441_E"	185	-3.78731705921251	0.000152282729377339	0.000529928593436219
"ST18_E"	"ST18_E"	162	-3.78079826570093	0.000156326310141943	0.000542636439966392
"KLF3_C"	"KLF3_C"	12	-3.77834763932281	0.000157872393790975	0.000546633163501252
"ZNF761_E"	"ZNF761_E"	232	-3.77314535561566	0.000161202305440067	0.00055677105494886
"SATB2_E"	"SATB2_E"	155	-3.76111496818375	0.000169157653226414	0.000582794402285035
"ZNF483_E"	"ZNF483_E"	265	-3.74027670974309	0.000183817780112868	0.000631731080536781
"PRDM14_B"	"PRDM14_B"	180	3.72157120211776	0.00019798702123395	0.000678742634675794
"ZNF285_E"	"ZNF285_E"	79	-3.70523412179207	0.000211195564992878	0.000722236685222557
"ZNF320_E"	"ZNF320_E"	572	-3.68009429508306	0.000233147723516156	0.000795343835147478
"ZNF234_E"	"ZNF234_E"	204	-3.67941288261029	0.000233771529091177	0.000795512451575627
"ZSCAN16_E"	"ZSCAN16_E"	171	-3.67707375874147	0.000235924839243661	0.000799970687730456
"ZNF613_E"	"ZNF613_E"	102	-3.67673650713431	0.000236236831250366	0.000799970687730456
"ARNT2_E"	"ARNT2_E"	421	-3.67529436644052	0.000237575330291422	0.000802541054764926
"ZBED4_E"	"ZBED4_E"	807	-3.67166787064981	0.000240972714700022	0.000812037006957495
"SFPQ_E"	"SFPQ_E"	544	-3.65027244449462	0.000261962300352345	0.000880625694145625
"ID1_E"	"ID1_E"	95	-3.64895483847426	0.000263309383226482	0.000883010885638444
"ZNF799_E"	"ZNF799_E"	115	-3.64819119726371	0.000264093078098936	0.000883499790258517
"ZNF142_E"	"ZNF142_E"	529	-3.63618939442852	0.000276700924360353	0.000923447663226722
"ZNF880_E"	"ZNF880_E"	46	-3.62977708946786	0.000283666080339077	0.000944417118436589
"NFKBID_E"	"NFKBID_E"	484	3.6259441357845	0.000287907596376044	0.000956239858467196
"ZNF677_E"	"ZNF677_E"	119	-3.59924261832794	0.000319145331601917	0.0010574552255231
"NR2E3_E"	"NR2E3_E"	688	-3.58642365279385	0.000335244155943928	0.00110814595699843
"DBP_E"	"DBP_E"	948	-3.58297121896266	0.000339708049584475	0.00112022773493928
"TFAP4_C"	"TFAP4_C"	41	3.57830080539931	0.000345835294274603	0.00113772418662785
"ZNF280B_E"	"ZNF280B_E"	80	-3.57209491326391	0.00035413700953646	0.00116227430854976
"ZNF398_E"	"ZNF398_E"	358	-3.56505063181423	0.000363785953909099	0.00119111949447778
"ZNF672_E"	"ZNF672_E"	536	-3.56401457847906	0.000365225656744009	0.00119301305327937
"ZNF444_E"	"ZNF444_E"	545	-3.55013343874136	0.000385035932743699	0.00125476415729417
"L3MBTL1_E"	"L3MBTL1_E"	660	-3.54453500099557	0.000393306280883262	0.00127870703996084
"HES7_E"	"HES7_E"	195	3.54205753136336	0.000397018873296205	0.00128775442509425
"ZNF563_E"	"ZNF563_E"	491	-3.53888349586284	0.000401823151658073	0.00130029220805241
"ZNF558_E"	"ZNF558_E"	320	-3.53577240491295	0.000406584817183651	0.00131263396689827
"ZNF232_E"	"ZNF232_E"	50	-3.53414650210166	0.000409094256281841	0.00131766405802407
"ZNF844_E"	"ZNF844_E"	86	-3.5067335913826	0.000453643076245298	0.00145776255359568
"ZNF649_E"	"ZNF649_E"	313	3.50011558573384	0.000465056459533388	0.0014909796214207
"PLAGL1_E"	"PLAGL1_E"	454	-3.49808983308648	0.000468603264797021	0.00149888111257246
"ZFP82_E"	"ZFP82_E"	487	-3.49624640759848	0.000471852756563538	0.00150579739133756
"TLX1_E"	"TLX1_E"	105	3.48103492270645	0.000499480362925247	0.00159029954632521
"ZNF121_E"	"ZNF121_E"	780	-3.46769837805247	0.000524936125576292	0.0016675149860623
"E2F5_C"	"E2F5_C"	16	-3.46205380938903	0.000536069965899742	0.00169783157306969
"NFIB_E"	"NFIB_E"	292	-3.46162156299928	0.000536931573288465	0.00169783157306969
"ZNF383_E"	"ZNF383_E"	223	3.44541582121365	0.000570181528607161	0.00179886427590186
"MAFB_C"	"MAFB_C"	48	3.42083621166148	0.000624289175709711	0.00196308503711123
"ZNF595_E"	"ZNF595_E"	85	-3.42049669425387	0.00062506895405491	0.00196308503711123
"ZBTB7A_C"	"ZBTB7A_C"	90	-3.40751232889587	0.000655579467963802	0.00205424788038431
"ZBTB47_E"	"ZBTB47_E"	731	-3.39716710630646	0.000680873744280517	0.00212869105153164
"ZNF808_E"	"ZNF808_E"	187	-3.38834748089201	0.000703151225661448	0.00219338839536285
"SIM1_E"	"SIM1_E"	35	3.3862083977104	0.000708655458050361	0.00220559058292079
"POU1F1_D"	"POU1F1_D"	8	3.38229496555125	0.000718829154941327	0.00223223851926847
"ZBTB48_E"	"ZBTB48_E"	696	-3.37757451251148	0.000731281375464929	0.00226582708057925
"ZNF621_E"	"ZNF621_E"	305	-3.363335775182	0.000770066381651039	0.00237712636466138
"ZNF219_E"	"ZNF219_E"	453	-3.36313195256429	0.000770635189698888	0.00237712636466138
"LHX4_E"	"LHX4_E"	336	-3.35298905158028	0.000799438688324813	0.00245552294781678
"ELMSAN1_E"	"ELMSAN1_E"	197	3.35293449559738	0.00079959628120243	0.00245552294781678
"AEBP2_E"	"AEBP2_E"	728	-3.34761020140277	0.000815115726230327	0.00249764442661284
"ZC3H8_D"	"ZC3H8_D"	394	-3.34608780884076	0.000819604362507825	0.00250585439751289
"ZNF518B_E"	"ZNF518B_E"	253	-3.34285031127572	0.000829226172565353	0.00252968777313439
"SMARCC1_D"	"SMARCC1_D"	448	3.34192778837634	0.000831987023457937	0.00253253192854779
"HIF1A_AA"	"HIF1A_AA"	59	3.33899980531575	0.000840806232399986	0.00255376454358329
"E2F6_B"	"E2F6_B"	11	3.33492653509701	0.000853219371341864	0.00258579612540149
"ZSCAN31_E"	"ZSCAN31_E"	437	-3.31582111101072	0.000913742987575548	0.00276317475500466
"TSC22D4_D"	"TSC22D4_D"	114	-3.31165379038937	0.000927462464477612	0.00279855231656099
"NPAS3_E"	"NPAS3_E"	257	-3.30910608867384	0.000935943653139281	0.00281800425999544
"LHX6_E"	"LHX6_E"	446	3.30817344374648	0.000939066312550392	0.0028212729780527
"ZSCAN20_E"	"ZSCAN20_E"	104	-3.29686705271537	0.000977697690300932	0.00293097684213591
"ELF2_E"	"ELF2_E"	599	-3.29072243530696	0.000999304618068558	0.00298928055296966
"ZNF382_B"	"ZNF382_B"	9	3.28672773624001	0.00101358779429303	0.00302547218770656
"ZNF496_E"	"ZNF496_E"	408	-3.27884629977475	0.00104232389243062	0.00310455610971269
"ZNF713_E"	"ZNF713_E"	84	-3.24784267034761	0.00116283549172499	0.00345606685845302
"ZNF26_E"	"ZNF26_E"	515	-3.23134315688393	0.0012320992218971	0.00365408441611881
"CEBPB_AA"	"CEBPB_AA"	15	3.21815753510906	0.0012901693620267	0.003813122848388
"EBF1_C"	"EBF1_C"	73	3.21792166607946	0.00129123076959853	0.003813122848388
"ZNF117_E"	"ZNF117_E"	182	-3.21410003291458	0.00130854077326504	0.00385601908717465
"ZNF420_E"	"ZNF420_E"	180	-3.21065532182872	0.00132432677212606	0.00389425176092271
"TSC22D3_E"	"TSC22D3_E"	199	3.20790949744619	0.0013370356577815	0.00392329319073596
"SP100_E"	"SP100_E"	580	-3.2047248945336	0.00135191628937583	0.00395857095303495
"ZNF665_E"	"ZNF665_E"	91	-3.20073408965681	0.001370779715167	0.0040053373533888
"ZNF439_E"	"ZNF439_E"	111	-3.19772630207204	0.00138515679515811	0.00403882560272417
"ARID3A_C"	"ARID3A_C"	24	3.18482351051996	0.00144842314294777	0.00421442448105601
"NFYB_B"	"NFYB_B"	13	-3.17394471491257	0.00150382331561748	0.00436644715331281
"ZIK1_E"	"ZIK1_E"	99	-3.17214685111316	0.00151316470090641	0.00438437889279368
"FOXE1_E"	"FOXE1_E"	97	3.1691246108797	0.00152898826548397	0.00442097859644113
"ZNF410_E"	"ZNF410_E"	485	3.15495647985671	0.00160522047960222	0.00463172992551892
"THAP11_C"	"THAP11_C"	116	3.1498123773832	0.00163375346771081	0.00470425894548747
"HOXA7_E"	"HOXA7_E"	36	-3.14525784637126	0.00165940505747554	0.00476820747843075
"ZIC2_E"	"ZIC2_E"	70	3.13762159785392	0.0017032460885379	0.00487578458076228
"MYT1_E"	"MYT1_E"	168	3.13751177734747	0.00170388428670682	0.00487578458076228
"PRDM10_E"	"PRDM10_E"	221	-3.13137560979036	0.001739894748725	0.00496856541646211
"ADNP_D"	"ADNP_D"	358	3.12075431436188	0.00180388463697162	0.00514070004569073
"HMGA1_B"	"HMGA1_B"	12	3.09560421219659	0.00196412339782956	0.00558585401641466
"ZNF660_E"	"ZNF660_E"	78	-3.09440737549753	0.00197206500761518	0.00559694679415374
"ZNF263_B"	"ZNF263_B"	294	-3.09366507572063	0.00197700533664921	0.00559949364265677
"SP6_E"	"SP6_E"	145	3.08941446306798	0.00200551446764891	0.00566864803610967
"NR5A1_AA"	"NR5A1_AA"	6	3.0877804300765	0.00201657406920464	0.00568829956384608
"ZNF329_E"	"ZNF329_E"	445	-3.08218194123623	0.00205489197506063	0.00578460444198979
"MYCN_A"	"MYCN_A"	16	-3.07773421925896	0.00208580853877897	0.0058597258138111
"PROX2_E"	"PROX2_E"	128	-3.0681059895627	0.00215420197990869	0.00603961486269945
"NCOA1_C"	"NCOA1_C"	25	3.0553964685117	0.0022476318774292	0.00628882858634232
"POU2F3_E"	"POU2F3_E"	544	3.05372909007908	0.00226016081027277	0.00630382537765422
"ZNF408_E"	"ZNF408_E"	451	-3.05347247340413	0.00226209473840733	0.00630382537765422
"KLF7_E"	"KLF7_E"	371	-3.04145734496688	0.00235435921013154	0.00654776607636985
"ZNF570_E"	"ZNF570_E"	130	-3.03739598110247	0.00238631748726933	0.00662334613200006
"ZBTB7C_E"	"ZBTB7C_E"	699	-3.03573104468319	0.0023995330195796	0.00664670646423549
"ZNF470_E"	"ZNF470_E"	60	-3.03351717808869	0.00241720949054202	0.00668230567744649
"ZNF112_E"	"ZNF112_E"	73	-3.02248991005855	0.00250704440483134	0.00691684561890717
"ZNF454_E"	"ZNF454_E"	38	-3.01771786368	0.00254685898222091	0.00701272304249695
"ZNF765_E"	"ZNF765_E"	108	-3.01559632107136	0.00256474463567762	0.00704795896907441
"ZNF101_E"	"ZNF101_E"	341	-3.00727092890381	0.00263604711727391	0.00722955496519677
"FOXK2_C"	"FOXK2_C"	50	3.00650791473147	0.0026426717401806	0.00723339992124532
"GRHL3_E"	"GRHL3_E"	326	2.9919799838086	0.00277174435760351	0.00757172768299973
"HLX_E"	"HLX_E"	315	2.98245669457654	0.00285945098465516	0.00779594412154998
"ZBTB6_E"	"ZBTB6_E"	746	-2.97297670699284	0.00294926832133019	0.00802502283898293
"ZNF92_D"	"ZNF92_D"	395	2.97030575684265	0.00297503480897187	0.00807926119691379
"MNT_C"	"MNT_C"	55	-2.9443504793825	0.00323633280216994	0.00877166522701637
"ZNF217_C"	"ZNF217_C"	12	2.9367045991396	0.00331719920296029	0.0089732830001953
"ZNF554_E"	"ZNF554_E"	597	-2.93028632801206	0.00338649802787935	0.00914288453920642
"SOX3_E"	"SOX3_E"	690	-2.92956649738439	0.00339435177190614	0.00914625915192608
"FEZF1_E"	"FEZF1_E"	369	-2.92699471094307	0.00342254701097312	0.00920432545669471
"SRY_E"	"SRY_E"	571	-2.92546637075792	0.00343940347784049	0.00923173220311837
"ZNF77_E"	"ZNF77_E"	51	-2.91106901870452	0.00360194442898205	0.00964930954379138
"TADA2B_E"	"TADA2B_E"	460	-2.90656814151908	0.00365417300435588	0.00977032743442643
"TBX6_E"	"TBX6_E"	337	-2.90551622514471	0.0036664783934364	0.00978434022140541
"ZNF416_E"	"ZNF416_E"	138	-2.89934995115828	0.00373937277285415	0.00995967555846729
"ZNF629_E"	"ZNF629_E"	573	-2.89692559283144	0.00376839120872034	0.0100177002381529
"ZNF83_D"	"ZNF83_D"	205	2.89614741153707	0.00377774897393435	0.0100233377948258
"TGIF2_C"	"TGIF2_C"	18	2.88303300240293	0.00393866173672871	0.0104302992454479
"ZNF536_E"	"ZNF536_E"	222	2.87848662713001	0.00399588221975911	0.0105616352564244
"ISX_E"	"ISX_E"	491	2.86454563965057	0.00417607970472732	0.0110168959829473
"ZBED1_C"	"ZBED1_C"	22	-2.860820224368	0.00422546583560404	0.0111259889397559
"NKX6-1_E"	"NKX6-1_E"	678	-2.8268409250049	0.00470096739893239	0.012354534815031
"SOHLH1_E"	"SOHLH1_E"	68	2.81308444108312	0.00490687638325334	0.0128689712512966
"FOS_AA"	"FOS_AA"	26	2.8125330890578	0.00491529660067575	0.0128689712512966
"ZNF814_E"	"ZNF814_E"	296	-2.79848646139147	0.00513427217821263	0.0134169188053292
"KDM5A_D"	"KDM5A_D"	185	-2.78267308852873	0.00539130990452452	0.0140620795061515
"ZNF284_E"	"ZNF284_E"	82	-2.77778557257747	0.00547307228556083	0.0142485058562063
"E2F3_A"	"E2F3_A"	13	-2.77554561224502	0.00551091685826587	0.0143201122864882
