"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"MXD1_E"	"MXD1_E"	435	-6.57262954212722	4.94343455680609e-11	4.22633139578792e-10
"ZNF653_E"	"ZNF653_E"	462	6.56451725067456	5.22017011234803e-11	4.43554331632026e-10
"HOPX_E"	"HOPX_E"	287	6.5534488075385	5.62232128411021e-11	4.74811888932479e-10
"PLAGL1_E"	"PLAGL1_E"	459	6.54229521677727	6.05817612657883e-11	5.08519632443132e-10
"HIF1A_AA"	"HIF1A_AA"	60	6.52955342592567	6.59660785464265e-11	5.50379631245787e-10
"THAP6_E"	"THAP6_E"	488	6.51064813179904	7.48272369816779e-11	6.2057319293188e-10
"ZBTB5_E"	"ZBTB5_E"	293	6.5004320665048	8.00896501140109e-11	6.60262889332768e-10
"FOXN1_E"	"FOXN1_E"	229	6.43906372205558	1.20212727603771e-10	9.85175312019068e-10
"ZFP90_E"	"ZFP90_E"	511	6.41608071331998	1.39827332903599e-10	1.13918150630285e-09
"PRRX2_E"	"PRRX2_E"	1215	6.38378828066255	1.72759903462672e-10	1.39925418886433e-09
"MIER3_E"	"MIER3_E"	477	6.37185822540917	1.86751486095834e-10	1.50378376885308e-09
"TRPS1_E"	"TRPS1_E"	274	-6.3569411099343	2.05810847913679e-10	1.64767644138985e-09
"AEBP2_E"	"AEBP2_E"	728	6.3275233180423	2.49127334344562e-10	1.98299631073114e-09
"ZNF337_E"	"ZNF337_E"	154	6.31594754994063	2.68511112319702e-10	2.12507366035878e-09
"ZNF234_E"	"ZNF234_E"	204	6.31423484929017	2.71501378057795e-10	2.1365307307389e-09
"ZNF571_E"	"ZNF571_E"	136	6.27589306797444	3.47633050141914e-10	2.72017951664718e-09
"SOX7_E"	"SOX7_E"	239	6.23408959004426	4.54412981031164e-10	3.535741453529e-09
"ZNF141_E"	"ZNF141_E"	305	6.22354838723913	4.86034824667607e-10	3.76066051488624e-09
"MNT_C"	"MNT_C"	56	-6.21513059663887	5.12819804267744e-10	3.94586349394903e-09
"ZNF417_E"	"ZNF417_E"	120	6.2135093935884	5.18141332907938e-10	3.96478312749997e-09
"PROX2_E"	"PROX2_E"	128	6.19959522844579	5.66085576435e-10	4.29408191742887e-09
"PRDM14_B"	"PRDM14_B"	183	6.19923658870354	5.67376888728868e-10	4.29408191742887e-09
"ZNF568_E"	"ZNF568_E"	170	-6.18923570154966	6.04566271169596e-10	4.55067546505375e-09
"SFPQ_E"	"SFPQ_E"	544	-6.14877482753965	7.8083737145425e-10	5.84572842953587e-09
"ZNF615_E"	"ZNF615_E"	192	6.14286304472375	8.10471606406947e-10	6.03496330577216e-09
"HLX_E"	"HLX_E"	319	6.1355911863084	8.48430826275037e-10	6.28383259032581e-09
"ZBTB46_E"	"ZBTB46_E"	571	6.12497489426469	9.06979063989119e-10	6.68173406183473e-09
"SOX4_E"	"SOX4_E"	868	6.11454768098234	9.68312157273524e-10	7.09583247525837e-09
"ZNF514_E"	"ZNF514_E"	144	6.09418663681685	1.09995270294167e-09	8.01807628196957e-09
"ZNF793_E"	"ZNF793_E"	291	6.07501831303478	1.23973572355262e-09	8.98970668649412e-09
"PRRX1_E"	"PRRX1_E"	865	6.05442829765713	1.40917224056726e-09	1.01651226728419e-08
"KDM5B_C"	"KDM5B_C"	18	6.04396053773632	1.50376306500281e-09	1.07912530830513e-08
"ZSCAN16_E"	"ZSCAN16_E"	171	-6.0218413058808	1.72443929867411e-09	1.23110743745548e-08
"TFAP2E_E"	"TFAP2E_E"	295	6.01680911490691	1.77888637398706e-09	1.26346545024209e-08
"BNC1_E"	"BNC1_E"	223	6.01178169483125	1.83495317531925e-09	1.29663783051896e-08
"ZNF708_E"	"ZNF708_E"	543	6.00419010451721	1.92289298254085e-09	1.3487259454982e-08
"DMRTA1_E"	"DMRTA1_E"	165	-6.00374769354234	1.92814250692162e-09	1.3487259454982e-08
"E2F4_AA"	"E2F4_AA"	100	-5.97459216125231	2.30666505696009e-09	1.60539251451745e-08
"ZNF529_E"	"ZNF529_E"	437	5.95478206207902	2.60418626372427e-09	1.80339898762906e-08
"ZNF354B_E"	"ZNF354B_E"	386	5.93719938628531	2.89931988671719e-09	1.99779007119567e-08
"ZNF574_E"	"ZNF574_E"	282	-5.9230926053214	3.15942806139813e-09	2.16624151734476e-08
"TSHZ3_E"	"TSHZ3_E"	920	5.89821106360138	3.67463743642953e-09	2.50708022140636e-08
"ELMSAN1_E"	"ELMSAN1_E"	198	5.8808116724287	4.08259473301969e-09	2.7717616202119e-08
"KAT6B_E"	"KAT6B_E"	469	5.87257051392111	4.29089095492243e-09	2.89896779149637e-08
"ZNF611_E"	"ZNF611_E"	216	5.86190687110781	4.57581652701309e-09	3.07645916986075e-08
"ZNF254_E"	"ZNF254_E"	186	5.85201042358571	4.8566618162593e-09	3.2495056113619e-08
"NFKBID_E"	"NFKBID_E"	490	5.83762638011526	5.29497284678643e-09	3.52573913115346e-08
"MEIS3_E"	"MEIS3_E"	971	5.83334010662532	5.43286682961878e-09	3.6002490713024e-08
"HEYL_E"	"HEYL_E"	379	5.83192174863569	5.47926153480263e-09	3.6137034408103e-08
"ZNF528_E"	"ZNF528_E"	464	5.82832819718336	5.598539261457e-09	3.6748705578758e-08
"ZNF540_E"	"ZNF540_E"	228	-5.82578275188905	5.68455250098256e-09	3.71372887446267e-08
"E2F8_E"	"E2F8_E"	684	-5.82120661606827	5.84242898329236e-09	3.79895030134268e-08
"ZNF213_E"	"ZNF213_E"	457	-5.80175992486884	6.56224732306884e-09	4.23197500815792e-08
"ZNF558_E"	"ZNF558_E"	320	5.80157495275615	6.56949188992023e-09	4.23197500815792e-08
"ZNF267_E"	"ZNF267_E"	665	5.79656922197719	6.76852544428835e-09	4.34000358349045e-08
"ZNF550_E"	"ZNF550_E"	103	5.7730965835865	7.78277999941454e-09	4.96735036828992e-08
"PHTF2_E"	"PHTF2_E"	468	5.7662335237363	8.10627181744298e-09	5.15008553539382e-08
"ZNF662_E"	"ZNF662_E"	334	5.76432760411023	8.19840305067607e-09	5.18483480602117e-08
"STAT2_B"	"STAT2_B"	43	5.76135099741084	8.34433084391821e-09	5.25313555401215e-08
"IRF5_E"	"IRF5_E"	1142	5.73649948624163	9.66533429963456e-09	6.05723439139994e-08
"PRDM16_E"	"PRDM16_E"	437	5.72505184288264	1.03402159714367e-08	6.4509905947927e-08
"JDP2_E"	"JDP2_E"	457	5.72222141624679	1.05140158314322e-08	6.53000534822135e-08
"ELK3_E"	"ELK3_E"	1231	-5.7140966406575	1.1028831255586e-08	6.81916575401187e-08
"ZNF480_E"	"ZNF480_E"	217	-5.70172769555806	1.18599178804219e-08	7.30043833972639e-08
"ZFP28_E"	"ZFP28_E"	603	5.66996412658959	1.42827422391643e-08	8.75291946957638e-08
"FOXC2_E"	"FOXC2_E"	645	5.66879407266956	1.43806079661431e-08	8.77407138022389e-08
