,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
ZNF331,0.166681,yes,no,no,no,no,iEVT,iEVT_ZNF331
ID2,0.072925,yes,yes,no,no,yes,iEVT,iEVT_ID2
ZBED6,0.002733,no,yes,no,no,no,iEVT,iEVT_ZBED6
ARID5A,0.0853,no,yes,no,no,no,iEVT,iEVT_ARID5A
NFYB,0.166732,yes,no,no,no,no,iEVT,iEVT_NFYB
ZNF300,0.012549,yes,no,no,no,no,iEVT,iEVT_ZNF300
TBX6,0.000891,yes,no,no,no,no,iEVT,iEVT_TBX6
ZNF121,0.158747,yes,no,no,no,no,iEVT,iEVT_ZNF121
RORA,0.100228,yes,yes,no,no,yes,iEVT,iEVT_RORA
GATA6,0.049931,yes,no,no,no,no,iEVT,iEVT_GATA6
ZNF493,0.058816,yes,no,no,no,no,iEVT,iEVT_ZNF493
PKNOX2,0.00787,no,yes,no,no,no,iEVT,iEVT_PKNOX2
BCL11B,0.002222,no,yes,no,no,no,iEVT,iEVT_BCL11B
TRERF1,0.023805,yes,yes,no,no,yes,iEVT,iEVT_TRERF1
SOX5,0.121696,yes,no,no,no,no,iEVT,iEVT_SOX5
ZNF749,0.009488,no,yes,no,no,no,iEVT,iEVT_ZNF749
PRDM16,0.005091,yes,no,no,no,no,iEVT,iEVT_PRDM16
ONECUT1,0.00064,no,yes,no,no,no,iEVT,iEVT_ONECUT1
SFPQ,0.740917,yes,no,no,no,no,iEVT,iEVT_SFPQ
DMRT1,0.001578,no,yes,no,no,no,iEVT,iEVT_DMRT1
MEIS1,0.146657,yes,no,no,no,no,iEVT,iEVT_MEIS1
NHLH2,not_enough_cells_expr_limma,no,yes,no,no,no,iEVT,iEVT_NHLH2
ELMSAN1,0.176573,yes,no,no,no,no,iEVT,iEVT_ELMSAN1
KLF13,0.164839,yes,no,no,no,no,iEVT,iEVT_KLF13
BNC2,0.107684,yes,yes,no,no,yes,iEVT,iEVT_BNC2
POU2F1,0.496387,yes,no,no,no,no,iEVT,iEVT_POU2F1
ARID2,0.541642,yes,no,no,no,no,iEVT,iEVT_ARID2
ZNF432,0.325623,yes,no,no,no,no,iEVT,iEVT_ZNF432
HIF1A,0.543704,no,yes,no,no,no,iEVT,iEVT_HIF1A
TFAP2B,0.002579,yes,no,no,no,no,iEVT,iEVT_TFAP2B
FOXO6,0.009221,yes,no,no,no,no,iEVT,iEVT_FOXO6
ZNF124,0.237735,yes,no,no,no,no,iEVT,iEVT_ZNF124
TCF7,0.085058,yes,no,no,no,no,iEVT,iEVT_TCF7
ELK3,0.260831,no,yes,yes,no,no,iEVT,iEVT_ELK3
TLX1,not_enough_cells_expr_limma,no,yes,no,no,no,iEVT,iEVT_TLX1
ZNF726,0.03578,yes,yes,no,no,yes,iEVT,iEVT_ZNF726
ZNF93,0.070107,yes,no,no,no,no,iEVT,iEVT_ZNF93
HMG20B,0.295235,yes,no,no,no,no,iEVT,iEVT_HMG20B
CLOCK,0.275667,no,yes,no,no,no,iEVT,iEVT_CLOCK
ZBTB18,0.033381,no,yes,no,no,no,iEVT,iEVT_ZBTB18
HOPX,0.241777,yes,no,no,no,no,iEVT,iEVT_HOPX
FOSL2,0.706063,yes,no,no,no,no,iEVT,iEVT_FOSL2
ZNF678,0.108688,yes,no,no,no,no,iEVT,iEVT_ZNF678
ZFP42,0.06145,yes,no,no,no,no,iEVT,iEVT_ZFP42
NR3C2,0.093987,yes,no,no,no,no,iEVT,iEVT_NR3C2
ZNF485,0.002179,no,yes,no,no,no,iEVT,iEVT_ZNF485
FIGLA,0.000884,no,yes,no,no,no,iEVT,iEVT_FIGLA
NFKBIA,0.352625,no,yes,no,no,no,iEVT,iEVT_NFKBIA
GATA4,0.003363,yes,no,no,no,no,iEVT,iEVT_GATA4
HEY1,0.033952,yes,no,no,no,no,iEVT,iEVT_HEY1
TP63,0.033086,yes,no,no,no,no,iEVT,iEVT_TP63
ZNF224,0.094959,no,yes,no,no,no,iEVT,iEVT_ZNF224
PBX4,0.437397,no,yes,no,no,no,iEVT,iEVT_PBX4
JDP2,0.044966,yes,no,no,no,no,iEVT,iEVT_JDP2
ZNF639,0.056871,no,yes,no,no,no,iEVT,iEVT_ZNF639
ZNF90,0.166794,yes,yes,no,no,yes,iEVT,iEVT_ZNF90
SNAI2,0.006192,no,yes,no,no,no,iEVT,iEVT_SNAI2
ZNF880,0.029843,yes,no,no,no,no,iEVT,iEVT_ZNF880
LRRFIP1,1.148783,no,yes,no,no,no,iEVT,iEVT_LRRFIP1
ZNF383,0.079871,no,yes,no,no,no,iEVT,iEVT_ZNF383
ZNF844,0.013867,yes,no,no,no,no,iEVT,iEVT_ZNF844
ZNF442,0.001715,no,yes,no,no,no,iEVT,iEVT_ZNF442
ERG,0.01326,yes,no,yes,no,yes,iEVT,iEVT_ERG
ZNF85,0.034988,yes,no,no,no,no,iEVT,iEVT_ZNF85
RCOR3,0.319404,no,yes,no,no,no,iEVT,iEVT_RCOR3
ZBTB7B,0.068542,no,yes,no,no,no,iEVT,iEVT_ZBTB7B
DLX1,not_enough_cells_expr_limma,no,yes,no,no,no,iEVT,iEVT_DLX1
FOXD3,not_enough_cells_expr_limma,no,yes,no,no,no,iEVT,iEVT_FOXD3
FOXM1,0.011059,yes,yes,no,no,yes,iEVT,iEVT_FOXM1
ZIC5,5.4e-05,no,yes,no,no,no,iEVT,iEVT_ZIC5
PHTF2,0.100178,yes,no,no,no,no,iEVT,iEVT_PHTF2
MTA3,0.689247,no,yes,no,no,no,iEVT,iEVT_MTA3
DMRTB1,not_enough_cells_expr_limma,no,yes,no,no,no,iEVT,iEVT_DMRTB1
NEUROD6,0.0,no,yes,no,no,no,iEVT,iEVT_NEUROD6
ETV7,0.013897,no,yes,no,no,no,iEVT,iEVT_ETV7
NPAS3,0.063564,no,yes,no,no,no,iEVT,iEVT_NPAS3
FEZF2,0.000344,no,yes,no,no,no,iEVT,iEVT_FEZF2
HOXC11,0.000203,no,yes,no,no,no,iEVT,iEVT_HOXC11
ZNF215,0.071143,no,yes,no,no,no,iEVT,iEVT_ZNF215
GRHL3,0.000657,no,yes,no,no,no,iEVT,iEVT_GRHL3
NR6A1,0.612001,yes,no,no,no,no,iEVT,iEVT_NR6A1
PKNOX1,0.243058,yes,no,no,no,no,iEVT,iEVT_PKNOX1
SMARCA5,0.399182,no,yes,no,no,no,iEVT,iEVT_SMARCA5
ARID1A,0.497906,yes,no,no,no,no,iEVT,iEVT_ARID1A
ZNF682,0.071639,no,yes,no,no,no,iEVT,iEVT_ZNF682
ISL1,0.006599,yes,no,no,no,no,iEVT,iEVT_ISL1
TET1,0.084888,yes,no,no,no,no,iEVT,iEVT_TET1
FOSB,0.881526,yes,no,no,no,no,iEVT,iEVT_FOSB
ATF3,0.552067,yes,no,no,no,no,iEVT,iEVT_ATF3
ZNF438,0.304056,no,yes,no,no,no,iEVT,iEVT_ZNF438
ID3,0.630059,yes,no,no,no,no,iEVT,iEVT_ID3
ESRRG,0.194583,yes,no,no,no,no,iEVT,iEVT_ESRRG
TCF7L2,3.012276,no,yes,no,no,no,iEVT,iEVT_TCF7L2
ZNF226,0.029905,yes,no,no,no,no,iEVT,iEVT_ZNF226
ZNF281,0.153504,no,yes,no,no,no,iEVT,iEVT_ZNF281
GLI3,0.686116,no,yes,no,no,no,iEVT,iEVT_GLI3
RORB,0.052751,yes,no,no,no,no,iEVT,iEVT_RORB
ZNF789,0.071603,no,yes,no,no,no,iEVT,iEVT_ZNF789
CREM,0.248985,yes,no,no,no,no,iEVT,iEVT_CREM
ZNF536,0.007184,no,yes,no,no,no,iEVT,iEVT_ZNF536
E2F4,0.164154,no,yes,no,no,no,iEVT,iEVT_E2F4
ZNF711,0.002519,no,yes,no,no,no,iEVT,iEVT_ZNF711
ZNF274,0.083152,yes,no,no,no,no,iEVT,iEVT_ZNF274
E2F3,0.13657,yes,yes,no,no,yes,iEVT,iEVT_E2F3
ZNF256,0.005351,yes,no,no,no,no,iEVT,iEVT_ZNF256
ARNT,0.516625,yes,yes,no,no,yes,iEVT,iEVT_ARNT
E2F2,0.007686,yes,yes,no,no,yes,iEVT,iEVT_E2F2
MYCN,0.586057,yes,yes,no,no,yes,iEVT,iEVT_MYCN
IRF9,0.041974,yes,no,no,no,no,iEVT,iEVT_IRF9
FOXP4,0.029591,no,yes,no,no,no,iEVT,iEVT_FOXP4
IKZF3,0.026105,no,yes,no,no,no,iEVT,iEVT_IKZF3
MEF2C,0.065036,yes,no,no,no,no,iEVT,iEVT_MEF2C
FOXP2,0.012621,no,yes,no,no,no,iEVT,iEVT_FOXP2
OSR2,0.16396,yes,no,no,no,no,iEVT,iEVT_OSR2
TEAD3,0.537888,no,yes,no,no,no,iEVT,iEVT_TEAD3
ZBTB1,0.301933,no,yes,no,no,no,iEVT,iEVT_ZBTB1
HES4,0.369691,no,yes,no,no,no,iEVT,iEVT_HES4
BNC1,0.008833,no,yes,no,no,no,iEVT,iEVT_BNC1
YBX3,0.283657,no,yes,no,no,no,iEVT,iEVT_YBX3
ETV3,0.073619,no,yes,yes,no,no,iEVT,iEVT_ETV3
ZNF519,0.037882,yes,no,no,no,no,iEVT,iEVT_ZNF519
ZHX3,0.355139,no,yes,no,no,no,iEVT,iEVT_ZHX3
GATAD2A,0.728945,no,yes,no,no,no,iEVT,iEVT_GATAD2A
ARID5B,0.532308,yes,no,no,no,no,iEVT,iEVT_ARID5B
NR4A3,0.011984,yes,no,no,no,no,iEVT,iEVT_NR4A3
ZNF433,0.020311,no,yes,no,no,no,iEVT,iEVT_ZNF433
NR2C1,0.210298,no,yes,no,no,no,iEVT,iEVT_NR2C1
IKZF4,0.023576,no,yes,no,no,no,iEVT,iEVT_IKZF4
ZNF117,0.201931,yes,no,no,no,no,iEVT,iEVT_ZNF117
EBF3,0.001093,no,yes,no,no,no,iEVT,iEVT_EBF3
GATAD2B,0.466309,no,yes,no,no,no,iEVT,iEVT_GATAD2B
LHX1,0.000376,no,yes,no,no,no,iEVT,iEVT_LHX1
GZF1,0.02098,no,yes,no,no,no,iEVT,iEVT_GZF1
FOXN3,1.385099,no,yes,no,no,no,iEVT,iEVT_FOXN3
KLF12,0.02214,yes,yes,no,no,yes,iEVT,iEVT_KLF12
SIX6,not_enough_cells_expr_limma,no,yes,no,no,no,iEVT,iEVT_SIX6
