,EVT_1,EVT_2,GC,VCT_CCC,eEVT,iEVT
ZNF586,0.120523155,0.17649221,0.31653407,0.16319014,0.53734547,0.25051403
NR4A3,0.0077793123,0.019662583,0.0,0.038126107,0.050315566,0.011984108
ZNF343,0.006405686,0.00338641,0.0,0.009283138,0.0,0.0020421953
GRHL3,0.00029991218,0.0020859328,0.0,0.055419233,0.0,0.00065665884
ZNF219,0.0027644052,0.004382778,0.0,0.027359113,0.03540215,0.004291037
RORA,0.055684365,0.13349618,0.19018409,0.09206689,0.057120483,0.10022828
ZNF416,0.003416217,0.0023542673,0.0,0.0052056643,0.010035443,0.0035268003
MECOM,0.047193862,0.10748727,0.44531587,0.08530648,0.113220215,0.13054048
ZNF561,0.0458715,0.04762166,0.0,0.045177985,0.35476846,0.053780824
ETS1,0.0063422383,0.022743465,0.036520947,0.01585486,0.100399606,0.022773528
NPAS2,0.07218627,0.14164488,0.12099701,0.13187067,0.12695144,0.09320821
ZNF75A,0.06634322,0.096342646,0.04864013,0.09447832,0.12741795,0.0921227
ARID1B,0.42595568,0.7857262,1.1853789,0.66573143,1.3296632,1.0254495
FOXN1,0.0,0.0,0.0,0.00064176874,0.0,0.0
ZNF836,0.038978092,0.032026272,0.10221833,0.025173552,0.06508107,0.027847016
ETV5,0.08283221,0.111408524,0.07407559,0.24028043,0.11744201,0.13415384
TBX3,0.05110904,0.11383213,0.25778177,0.20789023,0.16176245,0.10517256
NFXL1,0.18022478,0.26816437,0.5223677,0.20222886,0.47246036,0.48729324
