,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
PRDM10,0.159052,no,yes,no,no,no,eEVT,eEVT_PRDM10
ZNF710,0.278025,no,yes,no,no,no,eEVT,eEVT_ZNF710
EBF4,0.034645,no,yes,no,no,no,eEVT,eEVT_EBF4
ZFP64,0.133516,no,yes,no,no,no,eEVT,eEVT_ZFP64
ZBTB45,0.014173,no,yes,no,no,no,eEVT,eEVT_ZBTB45
AHR,0.195529,yes,no,no,no,no,eEVT,eEVT_AHR
ZNF438,0.561511,yes,no,no,no,no,eEVT,eEVT_ZNF438
ZBED5,0.098096,no,yes,no,no,no,eEVT,eEVT_ZBED5
MYNN,0.024375,no,yes,no,no,no,eEVT,eEVT_MYNN
ZNF618,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF618
TFEB,0.022318,no,yes,no,no,no,eEVT,eEVT_TFEB
ZNF619,0.032605,no,yes,no,no,no,eEVT,eEVT_ZNF619
RXRA,0.689476,yes,no,no,no,no,eEVT,eEVT_RXRA
ZNF493,0.105421,no,yes,no,no,no,eEVT,eEVT_ZNF493
CREBL2,0.123482,no,yes,no,no,no,eEVT,eEVT_CREBL2
ASCL2,1.020752,no,yes,no,no,no,eEVT,eEVT_ASCL2
NR6A1,1.39682,yes,no,no,no,no,eEVT,eEVT_NR6A1
KAT6B,0.719265,no,yes,no,no,no,eEVT,eEVT_KAT6B
ZNF135,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF135
HOXD12,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_HOXD12
IRX3,0.094328,no,yes,no,no,no,eEVT,eEVT_IRX3
ZNF524,0.017861,no,yes,no,no,no,eEVT,eEVT_ZNF524
SP100,0.682397,no,yes,no,no,no,eEVT,eEVT_SP100
ZNF24,0.442918,yes,no,no,no,no,eEVT,eEVT_ZNF24
ESR2,0.48507,yes,no,no,no,no,eEVT,eEVT_ESR2
ALX1,0.0,no,yes,no,no,no,eEVT,eEVT_ALX1
ZNF586,0.537345,yes,yes,no,no,yes,eEVT,eEVT_ZNF586
PAX8,0.751186,yes,no,no,no,no,eEVT,eEVT_PAX8
OLIG2,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_OLIG2
ZNF410,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF410
RUNX2,0.220054,yes,no,no,no,no,eEVT,eEVT_RUNX2
PURB,0.151484,no,yes,no,no,no,eEVT,eEVT_PURB
MXD4,0.363375,no,yes,no,no,no,eEVT,eEVT_MXD4
KAT7,0.236524,no,yes,no,no,no,eEVT,eEVT_KAT7
ZFAT,1.230739,no,yes,no,no,no,eEVT,eEVT_ZFAT
ZFP30,0.096756,no,yes,no,no,no,eEVT,eEVT_ZFP30
ZNF687,0.057515,no,yes,no,no,no,eEVT,eEVT_ZNF687
ZNF227,0.052327,no,yes,no,no,no,eEVT,eEVT_ZNF227
ZNF57,0.008723,no,yes,no,no,no,eEVT,eEVT_ZNF57
GLI4,0.058709,no,yes,no,no,no,eEVT,eEVT_GLI4
NR2E3,0.0,no,yes,no,no,no,eEVT,eEVT_NR2E3
HOMEZ,0.010035,no,yes,no,no,no,eEVT,eEVT_HOMEZ
ZXDC,0.209195,no,yes,no,no,no,eEVT,eEVT_ZXDC
ZFP3,0.011312,no,yes,no,no,no,eEVT,eEVT_ZFP3
ZNF510,0.049194,no,yes,no,no,no,eEVT,eEVT_ZNF510
POGZ,0.364613,no,yes,no,no,no,eEVT,eEVT_POGZ
ZNF655,0.156158,no,yes,no,no,no,eEVT,eEVT_ZNF655
ZNF736,0.495433,yes,yes,no,no,yes,eEVT,eEVT_ZNF736
ZNF181,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF181
ZBTB14,0.0,no,yes,no,no,no,eEVT,eEVT_ZBTB14
ZNF426,0.128865,yes,yes,no,no,yes,eEVT,eEVT_ZNF426
PRDM2,0.720478,no,yes,no,no,no,eEVT,eEVT_PRDM2
THAP5,0.044243,no,yes,no,no,no,eEVT,eEVT_THAP5
NFATC4,0.0,no,yes,no,no,no,eEVT,eEVT_NFATC4
GLIS2,0.013063,no,yes,no,no,no,eEVT,eEVT_GLIS2
CREB3L2,2.067198,yes,no,no,no,no,eEVT,eEVT_CREB3L2
ZNF749,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF749
WIZ,0.065422,no,yes,no,no,no,eEVT,eEVT_WIZ
IKZF2,0.102114,no,yes,no,no,no,eEVT,eEVT_IKZF2
SP110,0.360867,no,yes,no,no,no,eEVT,eEVT_SP110
ZNF180,0.078808,no,yes,no,no,no,eEVT,eEVT_ZNF180
ZNF354A,0.129114,no,yes,no,no,no,eEVT,eEVT_ZNF354A
ZNF420,0.387925,yes,yes,no,no,yes,eEVT,eEVT_ZNF420
TBX4,0.0,no,yes,no,no,no,eEVT,eEVT_TBX4
ZNF283,0.05935,no,yes,no,no,no,eEVT,eEVT_ZNF283
TBX6,0.0,no,yes,no,no,no,eEVT,eEVT_TBX6
ZNF668,0.064989,no,yes,no,no,no,eEVT,eEVT_ZNF668
MYCN,1.714491,yes,no,no,no,no,eEVT,eEVT_MYCN
ZSCAN25,0.008723,no,yes,no,no,no,eEVT,eEVT_ZSCAN25
ZNF506,0.008723,no,yes,no,no,no,eEVT,eEVT_ZNF506
ZNF691,0.014173,no,yes,no,no,no,eEVT,eEVT_ZNF691
ZNF195,0.123677,no,yes,no,no,no,eEVT,eEVT_ZNF195
KDM5C,0.264251,no,yes,no,no,no,eEVT,eEVT_KDM5C
NFKBIE,0.0,no,yes,no,no,no,eEVT,eEVT_NFKBIE
ZFP91,0.011312,no,yes,no,no,no,eEVT,eEVT_ZFP91
NFXL1,0.47246,no,yes,no,no,no,eEVT,eEVT_NFXL1
NEUROG1,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_NEUROG1
NEUROD2,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_NEUROD2
ZFP42,0.018061,no,yes,no,no,no,eEVT,eEVT_ZFP42
KLF8,0.298429,no,yes,no,no,no,eEVT,eEVT_KLF8
ARNTL,0.167571,yes,no,no,no,no,eEVT,eEVT_ARNTL
ZNF654,0.575214,no,yes,no,no,no,eEVT,eEVT_ZNF654
ZNF711,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF711
ZNF594,0.02174,no,yes,no,no,no,eEVT,eEVT_ZNF594
ZNF439,0.464379,no,yes,no,no,no,eEVT,eEVT_ZNF439
ZNF444,0.032353,no,yes,no,no,no,eEVT,eEVT_ZNF444
ZNF17,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF17
ZFHX2,0.0,no,yes,no,no,no,eEVT,eEVT_ZFHX2
ZNF707,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF707
ZNF646,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF646
NFE2L3,0.066163,no,yes,no,no,no,eEVT,eEVT_NFE2L3
HSF2,0.041775,no,yes,no,no,no,eEVT,eEVT_HSF2
ZNF768,0.049575,no,yes,no,no,no,eEVT,eEVT_ZNF768
ZNF680,0.549551,yes,no,no,no,no,eEVT,eEVT_ZNF680
ZNF569,0.257402,yes,yes,no,no,yes,eEVT,eEVT_ZNF569
ZNF449,0.063744,no,yes,no,no,no,eEVT,eEVT_ZNF449
ZC3H6,0.198836,no,yes,no,no,no,eEVT,eEVT_ZC3H6
E4F1,0.301502,no,yes,no,no,no,eEVT,eEVT_E4F1
ZNF260,0.205264,yes,yes,no,no,yes,eEVT,eEVT_ZNF260
ZNF317,0.146101,no,yes,no,no,no,eEVT,eEVT_ZNF317
ZNF358,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF358
TCFL5,0.035521,no,yes,no,no,no,eEVT,eEVT_TCFL5
ZNF677,0.063667,no,yes,no,no,no,eEVT,eEVT_ZNF677
ZNF518B,0.039007,no,yes,no,no,no,eEVT,eEVT_ZNF518B
TADA2A,0.252003,no,yes,no,no,no,eEVT,eEVT_TADA2A
USF1,0.281947,yes,no,no,no,no,eEVT,eEVT_USF1
RREB1,1.349884,no,yes,no,no,no,eEVT,eEVT_RREB1
ZNF579,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF579
HOXB3,0.0,no,yes,no,no,no,eEVT,eEVT_HOXB3
ZNF280D,0.086066,no,yes,no,no,no,eEVT,eEVT_ZNF280D
ZBTB5,0.0791,no,yes,no,no,no,eEVT,eEVT_ZBTB5
ARID4A,0.394047,no,yes,no,no,no,eEVT,eEVT_ARID4A
ZNF615,0.119657,no,yes,no,no,no,eEVT,eEVT_ZNF615
ZNF585B,0.077078,yes,yes,no,no,yes,eEVT,eEVT_ZNF585B
SOX12,0.032125,no,yes,no,no,no,eEVT,eEVT_SOX12
IRX5,0.0,no,yes,no,no,no,eEVT,eEVT_IRX5
ZNF75D,0.223249,no,yes,no,no,no,eEVT,eEVT_ZNF75D
ZBTB40,0.541899,yes,yes,no,no,yes,eEVT,eEVT_ZBTB40
HMG20A,0.111847,no,yes,no,no,no,eEVT,eEVT_HMG20A
ZNF219,0.035402,no,yes,no,no,no,eEVT,eEVT_ZNF219
PRDM15,0.222119,yes,yes,no,no,yes,eEVT,eEVT_PRDM15
ZSCAN29,0.097022,no,yes,no,no,no,eEVT,eEVT_ZSCAN29
ZNF791,0.17646,no,yes,no,no,no,eEVT,eEVT_ZNF791
TONSL,0.024583,no,yes,no,no,no,eEVT,eEVT_TONSL
ZNF584,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF584
ZNF141,0.239865,no,yes,no,no,no,eEVT,eEVT_ZNF141
ZNF341,0.075424,no,yes,no,no,no,eEVT,eEVT_ZNF341
ZNF302,0.172482,no,yes,no,no,no,eEVT,eEVT_ZNF302
HSF4,0.069363,no,yes,no,no,no,eEVT,eEVT_HSF4
ZNF787,0.138659,no,yes,no,no,no,eEVT,eEVT_ZNF787
ZNF182,0.046714,no,yes,no,no,no,eEVT,eEVT_ZNF182
ZNF69,0.24238,no,yes,no,no,no,eEVT,eEVT_ZNF69
ZNF333,0.037804,no,yes,no,no,no,eEVT,eEVT_ZNF333
HOXB4,0.0,no,yes,no,no,no,eEVT,eEVT_HOXB4
MAX,0.569321,yes,no,no,no,no,eEVT,eEVT_MAX
ZBTB41,0.219427,no,yes,no,no,no,eEVT,eEVT_ZBTB41
SCX,0.021786,no,yes,no,no,no,eEVT,eEVT_SCX
ZNF467,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF467
ZNF766,0.101971,no,yes,no,no,no,eEVT,eEVT_ZNF766
ZNF345,0.374372,yes,yes,no,no,yes,eEVT,eEVT_ZNF345
ZNF684,0.075774,no,yes,no,no,no,eEVT,eEVT_ZNF684
ZNF652,0.513402,no,yes,no,no,no,eEVT,eEVT_ZNF652
ZNF197,0.050252,no,yes,no,no,no,eEVT,eEVT_ZNF197
HMGA2,0.269928,yes,yes,no,no,yes,eEVT,eEVT_HMGA2
ZNF146,0.18167,no,yes,no,no,no,eEVT,eEVT_ZNF146
ZNF775,0.024583,no,yes,no,no,no,eEVT,eEVT_ZNF775
BARX2,0.068302,yes,no,no,yes,yes,eEVT,eEVT_BARX2
PURA,0.188049,no,yes,no,no,no,eEVT,eEVT_PURA
ZNF296,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF296
TADA2B,0.0,no,yes,no,no,no,eEVT,eEVT_TADA2B
GABPA,0.17914,no,yes,no,no,no,eEVT,eEVT_GABPA
RFX7,0.422697,no,yes,no,no,no,eEVT,eEVT_RFX7
ZBED4,0.261406,no,yes,no,no,no,eEVT,eEVT_ZBED4
RORC,0.0,no,yes,no,no,no,eEVT,eEVT_RORC
ZNF596,0.059895,no,yes,no,no,no,eEVT,eEVT_ZNF596
ZNF441,0.129003,yes,yes,no,no,yes,eEVT,eEVT_ZNF441
ZFY,0.152449,yes,no,no,no,no,eEVT,eEVT_ZFY
ZNF519,0.102508,no,yes,no,no,no,eEVT,eEVT_ZNF519
ZNF737,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF737
ZNFX1,0.120197,no,yes,no,no,no,eEVT,eEVT_ZNFX1
ZBED3,0.0,no,yes,no,no,no,eEVT,eEVT_ZBED3
GRHL1,1.825121,yes,yes,no,no,yes,eEVT,eEVT_GRHL1
ZSCAN30,0.070782,no,yes,no,no,no,eEVT,eEVT_ZSCAN30
ZNF211,0.129402,no,yes,no,no,no,eEVT,eEVT_ZNF211
PHTF1,0.081375,no,yes,no,no,no,eEVT,eEVT_PHTF1
ZNF780A,0.301214,yes,yes,no,no,yes,eEVT,eEVT_ZNF780A
ZNF184,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF184
ZNF571,0.180884,yes,yes,no,no,yes,eEVT,eEVT_ZNF571
ZFP69,0.0,no,yes,no,no,no,eEVT,eEVT_ZFP69
ZNF816,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF816
SMAD3,2.202869,yes,no,no,no,no,eEVT,eEVT_SMAD3
HIVEP1,0.247853,no,yes,no,no,no,eEVT,eEVT_HIVEP1
ZBTB44,0.255888,no,yes,no,no,no,eEVT,eEVT_ZBTB44
ZNF471,0.022318,no,yes,no,no,no,eEVT,eEVT_ZNF471
UBP1,0.507999,yes,yes,no,no,yes,eEVT,eEVT_UBP1
ZNF470,0.04196,no,yes,no,no,no,eEVT,eEVT_ZNF470
ZNF230,0.013063,no,yes,no,no,no,eEVT,eEVT_ZNF230
ARID2,0.84182,no,yes,no,no,no,eEVT,eEVT_ARID2
KLF7,0.01636,no,yes,no,no,no,eEVT,eEVT_KLF7
NHLH1,0.0,no,yes,no,no,no,eEVT,eEVT_NHLH1
ZNF577,0.066837,no,yes,no,no,no,eEVT,eEVT_ZNF577
ZNF629,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF629
ZNF566,0.102467,no,yes,no,no,no,eEVT,eEVT_ZNF566
CXXC1,0.117025,no,yes,no,no,no,eEVT,eEVT_CXXC1
CDC5L,0.157729,no,yes,no,no,no,eEVT,eEVT_CDC5L
ADNP,0.698539,no,yes,no,no,no,eEVT,eEVT_ADNP
ZNF774,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF774
ZNF264,0.216207,no,yes,no,no,no,eEVT,eEVT_ZNF264
ZBTB24,0.040957,no,yes,no,no,no,eEVT,eEVT_ZBTB24
ZNF7,0.159624,no,yes,no,no,no,eEVT,eEVT_ZNF7
ZNF718,0.115289,no,yes,no,no,no,eEVT,eEVT_ZNF718
SOX1,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_SOX1
PITX3,0.0,no,yes,no,no,no,eEVT,eEVT_PITX3
ZNF76,0.344375,no,yes,no,no,no,eEVT,eEVT_ZNF76
ZIC1,0.0,no,yes,no,no,no,eEVT,eEVT_ZIC1
ZNF567,0.149387,no,yes,no,no,no,eEVT,eEVT_ZNF567
TFEC,0.052827,no,yes,no,no,no,eEVT,eEVT_TFEC
NFKBID,0.093344,no,yes,no,no,no,eEVT,eEVT_NFKBID
ZNF101,0.125895,no,yes,no,no,no,eEVT,eEVT_ZNF101
ZNF26,0.114525,no,yes,no,no,no,eEVT,eEVT_ZNF26
ATOH8,0.170839,yes,no,no,no,no,eEVT,eEVT_ATOH8
ZNF461,0.073548,no,yes,no,no,no,eEVT,eEVT_ZNF461
ZNF624,0.082074,no,yes,no,no,no,eEVT,eEVT_ZNF624
ZNF554,0.031329,no,yes,no,no,no,eEVT,eEVT_ZNF554
ZNF251,0.274872,no,yes,no,no,no,eEVT,eEVT_ZNF251
ZNF837,0.010035,no,yes,no,no,no,eEVT,eEVT_ZNF837
PBX4,0.267809,no,yes,no,no,no,eEVT,eEVT_PBX4
ZNF136,0.09125,no,yes,no,no,no,eEVT,eEVT_ZNF136
ZIM3,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_ZIM3
ZNF529,0.028613,no,yes,no,no,no,eEVT,eEVT_ZNF529
PHTF2,0.269678,no,yes,no,no,no,eEVT,eEVT_PHTF2
ZKSCAN3,0.038933,no,yes,no,no,no,eEVT,eEVT_ZKSCAN3
ZNF354B,0.214527,no,yes,no,no,no,eEVT,eEVT_ZNF354B
SOX4,1.335623,yes,yes,no,no,yes,eEVT,eEVT_SOX4
ZNF404,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF404
FOXN2,0.931081,no,yes,no,no,no,eEVT,eEVT_FOXN2
NOBOX,0.0,no,yes,no,no,no,eEVT,eEVT_NOBOX
ZBTB2,0.043472,no,yes,no,no,no,eEVT,eEVT_ZBTB2
CASZ1,0.046323,no,yes,no,no,no,eEVT,eEVT_CASZ1
ZBTB8B,0.0,no,yes,no,no,no,eEVT,eEVT_ZBTB8B
ZNF324B,0.011312,no,yes,no,no,no,eEVT,eEVT_ZNF324B
ZNF408,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF408
ZNF391,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF391
ZNF239,0.008723,no,yes,no,no,no,eEVT,eEVT_ZNF239
ZBTB21,0.11832,no,yes,no,no,no,eEVT,eEVT_ZBTB21
SMARCA1,0.100576,no,yes,no,no,no,eEVT,eEVT_SMARCA1
TFAM,0.090562,no,yes,no,no,no,eEVT,eEVT_TFAM
ZNF550,0.031618,no,yes,no,no,no,eEVT,eEVT_ZNF550
THAP2,0.0,no,yes,no,no,no,eEVT,eEVT_THAP2
L3MBTL1,0.311106,no,yes,no,no,no,eEVT,eEVT_L3MBTL1
ZNF282,0.084666,no,yes,no,no,no,eEVT,eEVT_ZNF282
ZNF33B,0.314134,no,yes,no,no,no,eEVT,eEVT_ZNF33B
SOX3,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_SOX3
ZNF664,0.034619,no,yes,no,no,no,eEVT,eEVT_ZNF664
ZNF778,0.147046,no,yes,no,no,no,eEVT,eEVT_ZNF778
ZNF525,0.061797,no,yes,no,no,no,eEVT,eEVT_ZNF525
KLF6,1.804696,yes,no,no,no,no,eEVT,eEVT_KLF6
ZNF500,0.021786,no,yes,no,no,no,eEVT,eEVT_ZNF500
ESRRA,0.816987,yes,no,no,no,no,eEVT,eEVT_ESRRA
ZNF92,0.05188,no,yes,no,no,no,eEVT,eEVT_ZNF92
ZNF445,0.036177,no,yes,no,no,no,eEVT,eEVT_ZNF445
SREBF2,0.867437,yes,no,no,no,no,eEVT,eEVT_SREBF2
ZNF805,0.03554,no,yes,no,no,no,eEVT,eEVT_ZNF805
NEUROG3,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_NEUROG3
HES4,1.447726,yes,no,no,no,no,eEVT,eEVT_HES4
ARID1A,0.619567,no,yes,no,no,no,eEVT,eEVT_ARID1A
ZNF142,0.264097,yes,yes,no,no,yes,eEVT,eEVT_ZNF142
ZNF544,0.024208,no,yes,no,no,no,eEVT,eEVT_ZNF544
CIC,0.077965,no,yes,no,no,no,eEVT,eEVT_CIC
ZBTB25,0.145984,no,yes,no,no,no,eEVT,eEVT_ZBTB25
ZNF286A,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF286A
ZSCAN31,0.008723,no,yes,no,no,no,eEVT,eEVT_ZSCAN31
HMGXB3,0.272719,no,yes,no,no,no,eEVT,eEVT_HMGXB3
GATA6,0.257721,yes,no,no,no,no,eEVT,eEVT_GATA6
ZBTB22,0.0,no,yes,no,no,no,eEVT,eEVT_ZBTB22
ZNF121,0.944574,yes,yes,no,no,yes,eEVT,eEVT_ZNF121
