,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
BHLHE41,0.049136,yes,no,no,no,no,VCT_CCC,VCT_CCC_BHLHE41
ZNF45,0.023447,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF45
ZNF687,0.037099,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF687
ZNF573,0.042983,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF573
TGIF2,0.023901,no,yes,no,no,no,VCT_CCC,VCT_CCC_TGIF2
ZNF234,0.028017,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF234
ZNF219,0.027359,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF219
DMAP1,0.167844,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_DMAP1
KAT6B,0.23906,no,yes,no,no,no,VCT_CCC,VCT_CCC_KAT6B
PROX2,0.00061,no,yes,no,no,no,VCT_CCC,VCT_CCC_PROX2
SALL2,0.00174,no,yes,no,no,no,VCT_CCC,VCT_CCC_SALL2
ZNF628,0.01863,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF628
ZNF48,0.01693,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF48
ZNF775,0.004655,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF775
ZKSCAN4,0.015734,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZKSCAN4
RARG,0.005534,yes,no,no,no,no,VCT_CCC,VCT_CCC_RARG
ZNF251,0.0797,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF251
HOXA13,0.000262,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOXA13
ZGLP1,0.003424,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZGLP1
TFDP2,0.816353,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_TFDP2
ZBED3,0.006233,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBED3
ZNF846,0.03205,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF846
SMAD1,0.037212,yes,no,no,no,no,VCT_CCC,VCT_CCC_SMAD1
GLI4,0.024689,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_GLI4
ZBTB46,0.054283,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZBTB46
ZNF771,0.029095,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF771
ZNF500,0.048301,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF500
ZNF140,0.059454,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF140
THAP9,0.02164,no,yes,no,no,no,VCT_CCC,VCT_CCC_THAP9
ZNF69,0.102843,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF69
ZNF205,0.052262,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF205
ZNF33B,0.201086,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF33B
TADA2B,0.026742,no,yes,no,no,no,VCT_CCC,VCT_CCC_TADA2B
ZNF23,0.002422,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF23
ZNF781,0.012296,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF781
SMAD7,0.08247,yes,no,no,no,no,VCT_CCC,VCT_CCC_SMAD7
ELMSAN1,0.206085,yes,no,no,no,no,VCT_CCC,VCT_CCC_ELMSAN1
ZNF354A,0.074769,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF354A
ZNF487,0.034975,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF487
ESRRA,0.361205,yes,no,no,no,no,VCT_CCC,VCT_CCC_ESRRA
ZFP2,0.019112,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZFP2
EN2,0.000201,no,yes,no,no,no,VCT_CCC,VCT_CCC_EN2
NRL,0.017938,no,yes,no,no,no,VCT_CCC,VCT_CCC_NRL
ZNF230,0.017686,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF230
ZNF93,0.165718,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF93
ATF6B,0.250873,yes,no,no,no,no,VCT_CCC,VCT_CCC_ATF6B
ZNF347,0.052375,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF347
ZNF776,0.020919,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF776
ZNF784,0.01887,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF784
ID4,0.032088,yes,no,no,no,no,VCT_CCC,VCT_CCC_ID4
MBD1,0.13773,yes,no,no,no,no,VCT_CCC,VCT_CCC_MBD1
NFKBIA,0.735259,no,yes,no,no,no,VCT_CCC,VCT_CCC_NFKBIA
ZSCAN16,0.007613,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZSCAN16
ZFAT,0.777666,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZFAT
ESX1,5e-05,no,yes,no,no,no,VCT_CCC,VCT_CCC_ESX1
ZNF416,0.005206,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF416
ZNF451,0.40786,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF451
MXD3,0.043129,yes,no,no,no,no,VCT_CCC,VCT_CCC_MXD3
ZNF585A,0.013641,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF585A
ZNF212,0.066572,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF212
ELF2,0.43226,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ELF2
ZNF552,0.074424,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF552
MTA3,0.438694,yes,no,no,no,no,VCT_CCC,VCT_CCC_MTA3
ZNF680,0.108321,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF680
ZNF34,0.014334,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF34
MXD1,0.117166,no,yes,no,no,no,VCT_CCC,VCT_CCC_MXD1
ZNF214,0.002527,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF214
NPAS3,0.051147,no,yes,no,no,no,VCT_CCC,VCT_CCC_NPAS3
ETV5,0.24028,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ETV5
ZSCAN12,0.024081,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZSCAN12
ZNF26,0.067251,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF26
ZNF263,0.063106,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ZNF263
ZNF334,0.04669,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF334
ZNF557,0.040196,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF557
ZNF682,0.059973,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF682
ZNF112,0.005084,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF112
SP6,0.119042,yes,no,no,no,no,VCT_CCC,VCT_CCC_SP6
SMARCA1,0.278436,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_SMARCA1
MAFB,0.016724,yes,no,no,no,no,VCT_CCC,VCT_CCC_MAFB
ZNF610,0.012667,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF610
CREBL2,0.092693,no,yes,no,no,no,VCT_CCC,VCT_CCC_CREBL2
ZNF785,0.021699,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF785
ZNF226,0.048558,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF226
ZNF283,0.030168,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF283
PEG3,0.691783,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_PEG3
HIC1,0.006234,no,yes,no,no,no,VCT_CCC,VCT_CCC_HIC1
SIX5,0.042891,no,yes,no,no,no,VCT_CCC,VCT_CCC_SIX5
ZSCAN2,0.016183,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZSCAN2
E2F4,0.370015,yes,no,no,no,no,VCT_CCC,VCT_CCC_E2F4
NFATC3,0.30182,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFATC3
ZNF287,0.002877,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF287
GSX1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_GSX1
ZNF736,0.108507,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF736
ZNF627,0.039667,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF627
ZNF585B,0.017152,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF585B
ZNF605,0.023209,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF605
ZNF740,0.015438,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF740
RFXAP,0.024323,yes,no,no,no,no,VCT_CCC,VCT_CCC_RFXAP
ZFHX2,0.003076,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZFHX2
ZNF229,0.009213,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF229
TEAD3,0.374426,yes,no,no,no,no,VCT_CCC,VCT_CCC_TEAD3
CRX,0.001921,no,yes,no,no,no,VCT_CCC,VCT_CCC_CRX
YBX3,0.629562,no,yes,no,no,no,VCT_CCC,VCT_CCC_YBX3
HES4,0.070342,no,yes,no,no,no,VCT_CCC,VCT_CCC_HES4
ZBED5,0.094739,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZBED5
DMTF1,0.223271,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_DMTF1
ETV3,0.048097,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ETV3
ZNF618,0.009366,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF618
ZNF713,0.004773,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF713
ZFP1,0.026581,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZFP1
ZC3H4,0.092899,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZC3H4
ZNF672,0.105526,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF672
ZNF517,0.00656,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF517
ZNF174,0.016455,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF174
ZKSCAN5,0.026897,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZKSCAN5
THAP6,0.090135,no,yes,no,no,no,VCT_CCC,VCT_CCC_THAP6
ZNF181,0.009758,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF181
ZBTB7C,0.125287,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZBTB7C
NR4A1,0.256963,yes,no,no,no,no,VCT_CCC,VCT_CCC_NR4A1
ZNF583,0.008443,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF583
ZNF764,0.008452,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF764
ZNF175,0.087099,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF175
ZBTB8B,0.007849,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBTB8B
ZNF547,0.002452,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF547
ZNF570,0.018477,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF570
ELF5,0.033474,yes,no,no,no,no,VCT_CCC,VCT_CCC_ELF5
ZNF74,0.02211,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF74
ZNF37A,0.04534,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF37A
FOXP1,0.618861,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXP1
CTCF,0.298147,no,yes,no,no,no,VCT_CCC,VCT_CCC_CTCF
ZBTB45,0.041286,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZBTB45
ZNF554,0.028883,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF554
ST18,0.003014,no,yes,no,no,no,VCT_CCC,VCT_CCC_ST18
POU6F1,0.011808,no,yes,no,no,no,VCT_CCC,VCT_CCC_POU6F1
GABPA,0.146702,yes,no,no,no,no,VCT_CCC,VCT_CCC_GABPA
ZNF569,0.035187,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF569
ZSCAN20,0.008856,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZSCAN20
ATF6,0.293504,yes,no,no,no,no,VCT_CCC,VCT_CCC_ATF6
ZNF311,0.002906,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF311
IRF6,0.25981,yes,no,no,no,no,VCT_CCC,VCT_CCC_IRF6
ZBTB40,0.090046,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBTB40
MEIS2,0.106832,yes,no,no,no,no,VCT_CCC,VCT_CCC_MEIS2
ZNF707,0.029224,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF707
DLX5,0.408953,yes,no,no,no,no,VCT_CCC,VCT_CCC_DLX5
DLX6,0.139664,yes,no,no,no,no,VCT_CCC,VCT_CCC_DLX6
ZNF582,0.007405,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF582
ZNF302,0.079813,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF302
THAP3,0.063643,no,yes,no,no,no,VCT_CCC,VCT_CCC_THAP3
ZNF529,0.066059,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF529
ZNF391,0.015715,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF391
