,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
TGIF1,0.514068,yes,no,no,no,no,EVT_2,EVT_2_TGIF1
HOXC9,0.01865,yes,no,no,no,no,EVT_2,EVT_2_HOXC9
MSX1,0.007928,no,yes,no,no,no,EVT_2,EVT_2_MSX1
HIC2,0.394685,no,yes,no,yes,no,EVT_2,EVT_2_HIC2
KAT8,0.078772,yes,no,no,no,no,EVT_2,EVT_2_KAT8
BHLHE40,0.234404,no,yes,no,no,no,EVT_2,EVT_2_BHLHE40
SSRP1,0.143441,yes,yes,no,no,yes,EVT_2,EVT_2_SSRP1
ZC3H8,0.090301,yes,yes,no,no,yes,EVT_2,EVT_2_ZC3H8
ZNF250,0.014849,yes,no,no,no,no,EVT_2,EVT_2_ZNF250
THAP5,0.023457,no,yes,no,no,no,EVT_2,EVT_2_THAP5
ZNF664,0.037793,no,yes,no,no,no,EVT_2,EVT_2_ZNF664
ZNF571,0.035205,yes,no,no,no,no,EVT_2,EVT_2_ZNF571
RBPJ,0.474734,yes,no,no,yes,yes,EVT_2,EVT_2_RBPJ
E2F1,0.01657,yes,yes,no,yes,yes,EVT_2,EVT_2_E2F1
ZNF717,0.035249,no,yes,no,no,no,EVT_2,EVT_2_ZNF717
THAP11,0.034634,yes,no,no,yes,yes,EVT_2,EVT_2_THAP11
ETV2,0.007446,no,yes,no,yes,no,EVT_2,EVT_2_ETV2
ZNF280C,0.060367,no,yes,no,no,no,EVT_2,EVT_2_ZNF280C
ZNF43,0.204228,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF43
ZNF407,0.418983,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF407
ZNF567,0.099634,yes,no,no,no,no,EVT_2,EVT_2_ZNF567
ZNF3,0.07511,no,yes,no,no,no,EVT_2,EVT_2_ZNF3
ZNF260,0.047556,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF260
SREBF2,0.335313,no,yes,no,no,no,EVT_2,EVT_2_SREBF2
ZNF16,0.037997,no,yes,no,yes,no,EVT_2,EVT_2_ZNF16
RBPJL,0.0,yes,no,no,no,no,EVT_2,EVT_2_RBPJL
E2F8,0.008055,no,yes,no,yes,no,EVT_2,EVT_2_E2F8
ZSCAN5A,0.101905,no,yes,no,no,no,EVT_2,EVT_2_ZSCAN5A
ZNF195,0.102593,no,yes,no,no,no,EVT_2,EVT_2_ZNF195
ZNF324B,0.006278,no,yes,no,no,no,EVT_2,EVT_2_ZNF324B
MYC,0.095942,yes,yes,no,yes,yes,EVT_2,EVT_2_MYC
RERE,1.088492,no,yes,no,no,no,EVT_2,EVT_2_RERE
THAP7,0.065081,yes,yes,no,no,yes,EVT_2,EVT_2_THAP7
ZNF691,0.011961,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF691
ZNF649,0.023188,yes,no,no,no,no,EVT_2,EVT_2_ZNF649
ZNF396,0.001125,yes,no,no,no,no,EVT_2,EVT_2_ZNF396
ZNF836,0.032026,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF836
ZNF398,0.09012,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF398
DLX4,0.133303,yes,no,no,no,no,EVT_2,EVT_2_DLX4
ZNF180,0.031709,no,yes,no,no,no,EVT_2,EVT_2_ZNF180
NONO,0.374538,yes,no,no,no,no,EVT_2,EVT_2_NONO
SMARCE1,0.057786,yes,yes,no,no,yes,EVT_2,EVT_2_SMARCE1
ETV1,0.00776,yes,no,no,yes,yes,EVT_2,EVT_2_ETV1
ZNF675,0.081602,no,yes,no,no,no,EVT_2,EVT_2_ZNF675
KAT5,0.130753,yes,yes,no,no,yes,EVT_2,EVT_2_KAT5
ZNF248,0.113114,yes,no,no,no,no,EVT_2,EVT_2_ZNF248
ZNF681,0.026141,no,yes,no,no,no,EVT_2,EVT_2_ZNF681
RFX7,0.149953,no,yes,no,yes,no,EVT_2,EVT_2_RFX7
ZNF746,0.082563,no,yes,no,no,no,EVT_2,EVT_2_ZNF746
ZBTB49,0.019939,yes,no,no,no,no,EVT_2,EVT_2_ZBTB49
ZNF100,0.184563,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF100
ID2,0.236596,yes,no,no,no,no,EVT_2,EVT_2_ID2
NFYB,0.215908,yes,no,no,yes,yes,EVT_2,EVT_2_NFYB
REST,0.238032,yes,no,no,yes,yes,EVT_2,EVT_2_REST
ZNF169,0.04604,yes,no,no,no,no,EVT_2,EVT_2_ZNF169
ZNF623,0.052425,no,yes,no,no,no,EVT_2,EVT_2_ZNF623
GATA6,0.06402,yes,no,no,no,no,EVT_2,EVT_2_GATA6
ZNF780B,0.058517,no,yes,no,no,no,EVT_2,EVT_2_ZNF780B
ZBTB2,0.129105,no,yes,no,no,no,EVT_2,EVT_2_ZBTB2
E2F6,0.043854,yes,no,no,yes,yes,EVT_2,EVT_2_E2F6
ZNF699,0.012987,yes,no,no,no,no,EVT_2,EVT_2_ZNF699
ZNF749,0.002079,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF749
ZNF780A,0.048432,no,yes,no,no,no,EVT_2,EVT_2_ZNF780A
PRDM16,0.023192,yes,no,no,no,no,EVT_2,EVT_2_PRDM16
TFAP2A,0.803344,yes,no,no,yes,yes,EVT_2,EVT_2_TFAP2A
TFCP2L1,0.015281,no,yes,no,no,no,EVT_2,EVT_2_TFCP2L1
CREB1,0.22689,yes,no,no,no,no,EVT_2,EVT_2_CREB1
TFAP2B,0.010482,yes,no,no,yes,yes,EVT_2,EVT_2_TFAP2B
ZNF483,0.008045,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF483
ZNF726,0.058034,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF726
ETV4,0.079674,yes,no,no,yes,yes,EVT_2,EVT_2_ETV4
HMG20B,0.474082,yes,no,no,no,no,EVT_2,EVT_2_HMG20B
ZNF527,0.006382,yes,no,no,no,no,EVT_2,EVT_2_ZNF527
NFYC,0.185093,yes,no,no,yes,yes,EVT_2,EVT_2_NFYC
ZNF485,0.003222,no,yes,no,no,no,EVT_2,EVT_2_ZNF485
JARID2,0.77861,yes,yes,no,no,yes,EVT_2,EVT_2_JARID2
ZFP91,0.044443,no,yes,no,no,no,EVT_2,EVT_2_ZFP91
ZNF420,0.068383,no,yes,no,no,no,EVT_2,EVT_2_ZNF420
ZNF575,0.003029,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF575
ZNF480,0.091367,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF480
ZNF800,0.209293,no,yes,no,no,no,EVT_2,EVT_2_ZNF800
ZNF490,0.053853,yes,no,no,no,no,EVT_2,EVT_2_ZNF490
ZFP64,0.09457,yes,yes,no,no,yes,EVT_2,EVT_2_ZFP64
ALX1,0.003748,yes,no,no,no,no,EVT_2,EVT_2_ALX1
ZFP30,0.060482,yes,yes,no,no,yes,EVT_2,EVT_2_ZFP30
ZNF708,0.116972,yes,no,no,no,no,EVT_2,EVT_2_ZNF708
MIER1,0.243031,yes,no,no,no,no,EVT_2,EVT_2_MIER1
HMG20A,0.091027,no,yes,no,no,no,EVT_2,EVT_2_HMG20A
ZNF580,0.031326,no,yes,no,no,no,EVT_2,EVT_2_ZNF580
NR6A1,0.663318,yes,no,no,no,no,EVT_2,EVT_2_NR6A1
ZNF322,0.049802,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF322
ZBTB14,0.019212,no,yes,no,yes,no,EVT_2,EVT_2_ZBTB14
ZNF518A,0.52128,no,yes,no,no,no,EVT_2,EVT_2_ZNF518A
ZNF132,0.000695,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF132
ZNF57,0.019297,no,yes,no,no,no,EVT_2,EVT_2_ZNF57
ZNF25,0.015338,no,yes,no,no,no,EVT_2,EVT_2_ZNF25
SIX1,0.0,yes,no,no,no,no,EVT_2,EVT_2_SIX1
ZNF513,0.034203,no,yes,no,no,no,EVT_2,EVT_2_ZNF513
ZNF814,0.153472,yes,no,no,no,no,EVT_2,EVT_2_ZNF814
ZNF581,0.039124,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF581
ZNF415,0.012789,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF415
ZEB1,0.116437,no,yes,no,yes,no,EVT_2,EVT_2_ZEB1
ZNF526,0.035197,no,yes,no,no,no,EVT_2,EVT_2_ZNF526
GLI3,0.496878,yes,no,no,yes,yes,EVT_2,EVT_2_GLI3
TP53,0.13412,yes,no,no,no,no,EVT_2,EVT_2_TP53
ZNF789,0.051899,yes,no,no,no,no,EVT_2,EVT_2_ZNF789
ZNF257,0.088263,yes,no,no,no,no,EVT_2,EVT_2_ZNF257
ZBTB25,0.065254,yes,no,no,no,no,EVT_2,EVT_2_ZBTB25
ZNF770,0.064881,no,yes,no,no,no,EVT_2,EVT_2_ZNF770
PHTF1,0.094405,no,yes,no,no,no,EVT_2,EVT_2_PHTF1
ZNF35,0.002055,no,yes,no,no,no,EVT_2,EVT_2_ZNF35
ZNF596,0.017314,no,yes,no,no,no,EVT_2,EVT_2_ZNF596
ZNF816,0.004089,yes,no,no,no,no,EVT_2,EVT_2_ZNF816
E2F3,0.174273,yes,no,no,yes,yes,EVT_2,EVT_2_E2F3
TBP,0.070587,yes,no,no,no,no,EVT_2,EVT_2_TBP
ZKSCAN2,0.014299,no,yes,no,no,no,EVT_2,EVT_2_ZKSCAN2
E2F2,0.016667,yes,yes,no,yes,yes,EVT_2,EVT_2_E2F2
RUNX2,0.033964,yes,no,no,no,no,EVT_2,EVT_2_RUNX2
HMGXB3,0.215991,no,yes,no,no,no,EVT_2,EVT_2_HMGXB3
ZNF544,0.025162,no,yes,no,no,no,EVT_2,EVT_2_ZNF544
ZNF227,0.025777,no,yes,no,no,no,EVT_2,EVT_2_ZNF227
DNMT3B,0.020252,yes,no,no,no,no,EVT_2,EVT_2_DNMT3B
TFAM,0.129069,yes,yes,no,no,yes,EVT_2,EVT_2_TFAM
ZNF813,0.093746,no,yes,no,no,no,EVT_2,EVT_2_ZNF813
HOXB7,0.030074,yes,no,no,no,no,EVT_2,EVT_2_HOXB7
KDM5A,0.368054,no,yes,no,no,no,EVT_2,EVT_2_KDM5A
ADNP,0.400272,yes,no,no,no,no,EVT_2,EVT_2_ADNP
ZBTB42,0.008173,no,yes,no,no,no,EVT_2,EVT_2_ZBTB42
ZBTB22,0.02085,no,yes,no,no,no,EVT_2,EVT_2_ZBTB22
GTF3A,0.205567,yes,yes,no,no,yes,EVT_2,EVT_2_GTF3A
ZNF462,0.187689,yes,no,no,no,no,EVT_2,EVT_2_ZNF462
TCFL5,0.017693,no,yes,no,yes,no,EVT_2,EVT_2_TCFL5
TEAD2,0.088153,yes,no,no,no,no,EVT_2,EVT_2_TEAD2
ZC3H6,0.102047,no,yes,no,no,no,EVT_2,EVT_2_ZC3H6
UBP1,0.176802,no,yes,no,no,no,EVT_2,EVT_2_UBP1
ZNF30,0.006345,no,yes,no,no,no,EVT_2,EVT_2_ZNF30
DMRTA1,not_enough_cells_expr_limma,no,yes,no,no,no,EVT_2,EVT_2_DMRTA1
ZNF429,0.082267,yes,yes,no,no,yes,EVT_2,EVT_2_ZNF429
TBX18,0.0,no,yes,no,no,no,EVT_2,EVT_2_TBX18
ZNF350,0.054475,yes,no,no,no,no,EVT_2,EVT_2_ZNF350
ZNF683,0.000218,no,yes,no,no,no,EVT_2,EVT_2_ZNF683
ZNF426,0.037616,yes,no,no,no,no,EVT_2,EVT_2_ZNF426
DNAJC2,0.221559,yes,yes,no,no,yes,EVT_2,EVT_2_DNAJC2
FOXS1,8.2e-05,no,yes,no,no,no,EVT_2,EVT_2_FOXS1
ZNF689,0.008739,no,yes,no,no,no,EVT_2,EVT_2_ZNF689
