,EVT_1,EVT_2,GC,VCT_CCC,eEVT,iEVT
ZNF445,-0.1157996,-0.082972385,0.5497933,0.09829967,-0.018655468,0.12694122
ZNF195,0.018514886,-0.11990655,-0.31271765,0.039315436,0.055910308,0.015400736
ZSCAN25,-0.005481137,-0.091197826,-0.25648698,0.02327184,-0.16181554,0.047602057
ZNF337,-0.04363055,-0.061376512,-0.24483714,0.02290855,0.014571071,0.08229052
HMGXB3,-0.07190086,-0.05948466,0.2884923,-0.031319693,0.23639491,0.16707952
HIC2,-0.0128854215,-0.06801901,-0.6139902,0.12146549,0.46135706,-0.04964048
MEF2A,-0.20736723,-0.031360824,0.8791797,-0.058511037,1.1225216,0.3591099
ZBTB48,0.043616977,-0.028611235,0.17766578,-0.06501381,-0.03652082,0.014627824
ZNF485,0.01054545,-0.05397462,-0.11070574,0.08439602,-0.110705756,-0.0702577
ZNF529,-0.067616425,-0.022819377,0.08575047,-0.016894778,-0.13144232,0.12800041
SCX,-0.08590005,0.005303403,0.58251834,-0.026576562,0.15713926,0.14016302
ZNF772,0.02157335,-0.04357263,-0.10776433,0.035326395,-0.10776432,-0.053659327
BARX2,-0.020437298,-0.16289012,-0.23665671,0.30988547,0.18908851,-0.15071402
PURA,0.033657786,-0.14104465,0.0016237623,0.013948985,-0.25913996,0.031231618
ZNF184,0.04615443,-0.095299795,0.1262601,0.07319314,-0.18692,-0.07167171
SALL2,-0.034668308,-0.035646215,-0.044165444,0.005960426,-0.04416545,-0.027766803
ZNF512B,-0.098115884,-0.07239238,0.2778673,0.15359263,0.65739304,0.040213093
HOXA7,0.14023656,-0.14068401,-0.18531732,0.062826335,-0.18531735,-0.16681388
ZNF791,0.026528727,-0.07383901,-0.32198328,-0.019867668,0.013113269,0.029004814
ZNF180,0.01741334,-0.086888075,-0.25239953,0.028191872,0.17156328,0.0048166476
DNAJC1,0.15944918,-0.042120717,0.21437982,-0.48793253,0.8114657,0.23813735
HMGXB4,0.22234847,-0.24339534,-0.33207473,0.013678634,-0.08124106,-0.17398803
ZNF277,0.09523788,-0.15227254,-0.028045878,-0.15860958,0.5705103,0.10203798
ZNF426,0.08432477,-0.13785927,-0.14140847,0.07721141,0.13812211,-0.104068615
TOX,-0.04888856,0.036292054,-0.14818144,-0.0051870155,0.31886604,0.049516663
KDM5D,-0.007674253,-0.013453033,-0.18072863,0.018365592,0.22894354,0.0020080234
ZNF682,0.116482586,-0.07908851,0.0021935545,-0.077356584,0.147691,-0.046999414
SOX9,-0.032357424,-0.028102823,-0.032357432,0.009282958,-0.032357432,-0.029627532
ZNF789,-0.008570629,-0.09821574,-0.08373469,0.053885587,0.4981561,0.022530863
ZNF671,0.015221698,-0.050193943,-0.13053605,-0.012488209,0.41104797,0.016299592
ZNF787,-0.05859496,-0.010705557,0.05798461,0.01608302,0.34671596,0.0734792
ZNF546,-0.024020758,-0.023917824,0.4295726,0.011375031,-0.102117844,0.013630618
JUND,-0.04680835,0.05251353,0.15472108,0.047642987,-0.35297665,-0.008179657
HIVEP1,-0.24805664,-0.061636657,0.04895997,0.024424052,0.20896788,0.3722176
CDC5L,0.23030762,-0.2769323,-0.64719236,0.10130699,-0.29351094,-0.24110305
ZNF770,0.066096224,-0.16732557,-0.09620491,0.1262971,-0.26883566,-0.10111786
ARID1A,0.04570313,-0.092091724,-0.03898427,0.011693964,0.16267034,-0.01844457
ATF4,0.302976,-0.19393192,-0.615728,0.048463922,-0.72069854,-0.34732968
NFKBIL1,0.2707179,-0.23748513,-0.3053405,0.058541417,-0.11689802,-0.28842247
ARID3B,-0.0837505,-0.10949747,0.005926402,0.016496101,0.9007902,0.16873239
ZNF232,0.11973475,-0.13533509,-0.23004502,0.0853646,0.003887662,-0.16264232
ZNF175,-0.10208786,-0.078241184,-0.24915113,0.21064979,-0.12583467,0.006005087
ZNF557,0.03354392,-0.06085812,-0.047667135,0.006278026,0.25672367,-0.016689729
TP63,-0.1950148,-0.17300466,-0.30925757,0.6401408,-0.2021077,-0.19278263
HOPX,-0.13019854,0.053260863,0.03577378,-0.029250272,0.4885461,0.17610966
SRF,0.078109406,0.011013338,-0.49350095,0.0050364905,0.20223317,-0.12307108
ZBTB18,-0.042669598,-0.031095358,-0.20118207,0.0006609684,-0.004159969,0.08181473
CXXC1,0.21260563,-0.20368923,-0.49707165,0.023980755,-0.31303358,-0.19228216
NFKBIB,0.16526815,-0.2563443,-0.5085296,0.073287316,-0.36220783,-0.13520344
BACH2,-0.09270729,-0.03590529,0.11739216,0.1558826,-0.16580865,0.013993203
KLF13,0.15446757,0.018912662,0.15268601,-0.094396666,0.4699404,-0.1521306
ZNF100,0.009453385,-0.062290505,0.32476717,-0.08687015,0.48837295,0.10069663
TSHZ1,-0.02595695,-0.020162133,0.073573746,-0.031778395,0.12345272,0.07813235
SSRP1,0.3281562,-0.3927958,-0.7808229,0.26279545,-0.6796633,-0.45214158
ZNF771,0.013127285,-0.09094231,-0.20374702,0.13064714,-0.0073496,-0.07933893
CNOT4,-0.017243257,-0.12780814,0.3383392,-0.060118843,0.5321825,0.15619187
ZNF518B,0.011581906,-0.12043023,0.13767736,0.050568964,-0.26496837,0.015500152
ZSCAN21,0.05161409,-0.1459825,-0.2969552,0.112275444,1.2545328,-0.09167297
RFX2,-0.1137193,0.107520394,0.14134473,-0.22159518,-0.008336148,0.29736143
SMARCE1,0.1686822,-0.22693399,-0.47673196,0.110056214,-0.36191016,-0.19290042
MECOM,-0.11947642,0.035030257,1.0333133,-0.029804427,0.19428478,0.16997217
DUXA,-0.019964175,-0.019964175,-0.019964177,-0.00808162,-0.019964175,-0.014511135
MYCL,0.03354148,-0.12652278,-0.08165441,-0.02874754,0.091554575,0.05902757
ZNF823,0.07489968,-0.20667174,-0.13683355,0.14074716,0.24986413,-0.10554394
KMT2B,-0.09723895,0.0041767536,-0.25826022,-0.0064860666,0.80882424,0.1383641
KLF6,0.12138752,-0.061663523,-0.5187851,-0.14792095,0.2626811,0.0013454556
NFATC3,-0.102917805,-0.13688803,-0.16210751,0.2225336,0.7217331,0.027014198
ZNF22,0.32076263,-0.31954083,-0.5298726,0.14797632,-0.584792,-0.38514233
NR2F2,0.0056518638,-0.2757173,-0.28482094,0.6697732,-0.082389094,-0.4438564
ZNF57,0.028535692,-0.08262636,-0.2218965,0.06429791,-0.11276906,-0.04505216
ZNF506,0.057156768,-0.091202155,-0.337537,0.010153939,-0.26443058,-0.029284984
ZNF689,0.037946906,-0.10631397,-0.19763155,0.08774887,-0.07576533,-0.06532663
ZSCAN16,0.043403637,-0.062373225,-0.12256113,0.034111302,0.060930204,-0.058195177
MLXIP,-0.19566938,-0.047530603,0.23951979,-0.15601616,-0.13604434,0.4550415
ZBED2,-0.036210842,-0.038109124,-0.038109124,0.015459212,-0.038109124,-0.029914748
TEAD1,-0.27883804,0.21918944,0.535046,-0.45116732,0.89944535,0.6650567
GTF3A,0.44638902,-0.41183364,-0.8889929,0.05159845,-0.80735433,-0.4146793
ID3,0.4642262,-0.13578437,-0.40911427,-0.17913404,0.23309791,-0.41610426
KDM2A,-0.22574656,-0.008412692,0.040466595,-0.059530213,0.8041654,0.3785291
ZNF429,0.048249327,-0.0960865,-0.17476329,-0.03327192,0.16834469,0.022384323
ZBTB14,0.075758584,-0.082530685,-0.24255838,0.04433786,-0.24255838,-0.093647905
KAT8,0.11416777,-0.21858455,-0.33718577,0.15840673,-0.3531755,-0.16498166
CSRNP1,0.07982825,-0.05762926,-0.47294933,-0.02441309,-0.013811831,-0.052931555
ZNF404,0.052236665,-0.036949053,-0.109409004,-0.002194478,-0.10940902,-0.06202738
SOX13,-0.15081638,-0.15489961,-0.36545002,0.32347125,0.18972251,0.019954598
ZNF331,0.06628506,-0.17213154,-0.40328863,0.27544087,0.44536284,-0.23904732
ZNF525,-0.021543562,-0.07389144,-0.15408571,0.08517187,0.009977003,0.0009584087
ZNF324,0.017080212,-0.057554316,0.45288107,0.02422689,0.15044795,-0.013371891
BBX,-0.028251722,-0.29152605,-0.24604078,0.217909,0.15575261,0.02778787
ZNF628,0.03178986,-0.0955315,-0.18716304,0.040128365,-0.18716301,-0.01888373
ZNF714,0.11379681,-0.12595938,-0.33246326,-0.016597472,0.3077877,-0.06831661
HIVEP2,-0.17188127,-0.011964586,0.6330837,0.051975198,0.34902817,0.20136234
DMTF1,-0.11287132,-0.028688226,-0.42477614,-0.041596606,0.8777377,0.21450597
KLF12,-0.030933402,0.050434038,0.1974678,-0.03306377,0.3539054,0.03722377
TCF7L1,-0.2152589,-0.12348399,0.3638004,-0.05065973,1.4906038,0.42222875
ZFP64,0.06914405,-0.10419124,-0.27125964,-0.13192299,0.07319256,0.08928733
ZNF135,-0.03491909,-0.030186074,-0.06829614,0.0070621255,-0.06829614,-0.015407129
ZBTB39,-0.000614576,0.0006038837,-0.15462439,0.03524442,-0.15462437,-0.029963024
ZNF420,-0.107187144,-0.13164215,0.020842627,-0.06104352,1.1298336,0.28600985
ZNF774,0.008901179,-0.054627903,-0.13688965,0.06029174,-0.13688967,-0.032366995
ZNF234,-7.718017e-05,-0.07185637,0.045359142,0.02461021,0.1806965,0.022017352
PBX2,0.07360201,-0.17179261,-0.5461193,0.12235389,-0.16701184,-0.10388223
FOXP1,-0.31337816,-0.13580857,0.813112,0.10735125,-0.16073547,0.4365539
HSF2,0.04820276,-0.13520278,-0.35007364,0.09991648,-0.10381133,-0.07171381
ZNF253,-0.0074310936,-0.088304736,-0.30696765,-0.011688582,0.68368393,0.07445787
ARID1B,-0.255512,0.0174647,0.40885344,-0.032530762,0.74642336,0.37850997
ZNF776,0.017004192,-0.050769247,0.1348277,0.04471458,-0.18237455,-0.032239966
TRERF1,-0.10475752,-0.09319685,-0.2267311,0.336717,0.12813182,-0.09831576
ZNF566,-0.026090123,-0.08104211,-0.076525494,0.13409662,0.17158008,-0.034447927
ZSCAN12,-0.0067857434,-0.06508929,0.27671498,0.08640565,-0.1537185,-0.028037056
CEBPA,-0.029797576,-0.107536055,-0.25908762,0.19764757,-0.35900933,-0.06545606
ZNF860,0.05472514,-0.07262164,-0.01516024,-0.1394426,-0.10629974,0.09672378
TOX4,0.24106933,-0.2817048,-0.5110649,0.0952936,-0.40065116,-0.24789423
ZNF844,0.023800947,-0.023135355,-0.19384356,0.052770168,0.5540916,-0.0710562
ZNF684,0.066345386,-0.06530888,-0.19304156,-0.056247924,0.37575647,-0.003800081
ZSCAN30,-0.110864356,0.016787365,0.4196671,-0.11317518,0.114114754,0.24958836
ZNF480,0.15208393,-0.13071392,-0.30898443,-0.05003494,-0.12655728,-0.08648014
ZNF692,0.008375425,-0.079402134,-0.4007746,0.026943082,0.7059318,0.010859905
ZNF565,-0.06461103,-0.047178563,0.1899664,-0.07144947,0.6514292,0.18287338
ZNF354A,0.091700025,-0.16887332,0.02771257,-0.122229785,0.034273736,0.088187404
SOX15,-0.07098545,-0.15404715,-0.16848102,0.4011771,-0.16848099,-0.16507144
ZNF879,0.07042001,-0.052338865,0.37385097,0.013661931,0.29512724,-0.084650695
ZNF446,0.028639995,-0.07351014,-0.23453768,0.004777824,0.017920401,0.0026469391
POU2F2,-0.028483242,-0.03598618,-0.13656402,0.06736777,-0.13656402,0.001436479
ELF2,-0.0135580115,-0.13331401,0.114434265,-0.08807149,0.42837313,0.18202607
ZNF721,-0.08310078,-0.09890518,-0.2325073,0.0391574,0.41303745,0.14515097
E2F4,0.26954025,-0.33386558,-0.6976998,0.19094685,-0.39656553,-0.34225228
NFE2L1,0.015608887,-0.091714405,-0.5427763,-0.0015878279,0.23801434,0.03883736
HMG20A,0.001310557,-0.103015654,-0.0833009,0.08444952,0.033376735,-0.013120873
ZNF37A,0.043524615,-0.092615806,-0.28872153,0.084587514,0.0073726773,-0.0794026
E2F3,0.010060332,-0.12449205,-0.21645656,0.24529596,-0.0029242763,-0.15859471
NFAT5,-0.37954685,-0.05496739,0.9853935,-0.01491697,1.044473,0.5820416
ZNF544,0.105582714,-0.14967026,-0.3127362,0.14872852,-0.10938941,-0.18994702
GRHL3,-0.1473202,-0.13815263,-0.1515698,0.48908225,-0.1515698,-0.14649588
ZFP42,0.39878455,-0.25598544,-0.34804097,-0.019627381,-0.5448352,-0.38560236
ZNF835,-0.03359383,-0.06518393,-0.06945428,0.076741196,-0.069454275,-0.05849432
NFATC4,-0.057672713,-0.04647979,-0.0970387,-0.020144723,-0.0970387,0.10089906
TFAM,0.3270362,-0.3475674,-0.51930296,0.21230678,-0.48217997,-0.436067
ZNF514,0.03510724,-0.08832245,0.12835039,0.048155177,-0.23492949,-0.036917284
RBAK,-0.008487965,-0.028815938,-0.19058824,0.018217985,-0.1905882,0.016419278
ZNF768,0.008912068,-0.056455836,-0.30983126,0.08597321,-0.076321304,-0.053324655
NR6A1,0.39389274,-0.18452635,-0.5902257,-0.1949694,0.6561704,-0.27137923
VEZF1,0.09033358,-0.17077069,-0.36522093,0.007959569,-0.15663028,-0.024633914
GLI4,-0.015489639,-0.064310476,-0.23487036,-0.0128893275,0.211966,0.074981324
NFE2L2,-0.03216284,-0.2756534,-0.55541366,0.24842367,0.24947175,-0.0038904182
ZNF343,0.051094983,-0.08513089,-0.12376409,0.06331852,-0.12376408,-0.081733264
HOXB3,-0.014761087,-0.011378998,-0.1671875,-0.017759778,-0.16718754,0.04661831
ZNF451,-0.09153421,-0.02636016,0.12439921,-0.1301742,1.0203984,0.25968245
ZNF799,-0.023473872,-0.13062899,-0.18757077,0.2687982,0.14864758,-0.12927942
GATA4,-0.03604583,-0.0022867364,-0.06073473,-0.01897657,0.29857722,-0.01809419
JUNB,0.17291069,-0.16488223,-0.8405701,0.17436244,-0.7699523,-0.29283085
ZC3H8,0.11039225,-0.1787004,-0.33589113,0.12217487,-0.16019872,-0.15336235
HMGA1,0.39890197,-0.4463794,-0.7104508,0.42376274,-0.7072698,-0.6674504
ZNF441,-0.047026675,-0.018241009,-0.18446225,-0.063732125,0.7637129,0.13300103
ZNF582,0.013998954,-0.04798811,0.35808748,0.009488754,0.49442244,-0.015226831
ZNF500,-0.008587285,-0.073653184,-0.057886593,0.0003651388,-0.10931448,0.06041153
ARNT,0.09439313,-0.029335475,-0.78728837,-0.24688435,0.2299433,0.1119138
ZNF222,0.058708455,-0.051045205,-0.10739943,0.019449217,-0.10739943,-0.08134626
ZNF511,0.3246569,-0.31872275,-0.59477794,0.19157124,-0.474935,-0.43178478
ZNF260,0.036503028,-0.14198151,0.056250524,-0.005796553,0.5342623,0.03953419
ZNF444,-0.043588832,-0.15957406,-0.095621414,0.14236137,-0.11142144,0.03578911
ZNF219,-0.07749015,-0.090257995,-0.1287222,0.26378924,0.18610518,-0.07592216
ZNF48,0.012303195,-0.0795659,-0.16421351,0.06292068,-0.16421354,-0.022300996
ZNF45,0.012995366,-0.03667148,0.28039014,0.017982896,0.48678663,-0.01683305
ZNF786,0.00056332216,-0.09933656,-0.22979583,0.038305916,0.023943147,0.028774481
ZNF416,0.008017256,-0.056412823,-0.096792966,0.01948463,0.23143253,-0.024123225
THAP3,0.18643805,-0.21300259,-0.20024177,0.05156652,-0.2082795,-0.17630532
SREBF2,-0.07859594,-0.084773935,0.2453204,-0.07309344,0.9709652,0.22590695
FOXD1,-0.030637091,-0.0358725,-0.0401304,0.0044583227,0.6770217,-0.034666386
ZNF784,0.015056691,-0.06611688,-0.17685582,0.08948091,0.14336865,-0.061789766
MYBL1,-0.056967337,-0.03538839,0.43382636,0.15047075,0.17657535,-0.03701649
JUN,-0.20366138,-0.25637835,-0.6390772,0.7211726,-0.47232363,-0.19745466
TFEB,-0.16255423,-0.25446603,-0.30881885,0.7101997,-0.19940673,-0.25154695
ZNF761,-0.052667245,-0.08425089,0.27855834,-0.011522571,0.40335804,0.13590385
KDM5C,-0.039463133,-0.0028826962,0.19365703,-0.020744588,0.28774792,0.074479915
ZNF17,0.061394587,-0.08423743,-0.14062485,0.0440864,-0.14062485,-0.07507796
PEG3,-0.17524284,-0.34945107,-0.5759984,0.8595653,-0.41718048,-0.30639407
