"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZFHX3_E"	"ZFHX3_E"	450	8.67202376771769	4.24507020737174e-18	9.48293909227398e-17
"THAP3_E"	"THAP3_E"	485	8.65562650218015	4.90211453318536e-18	1.07768708388281e-16
"HIVEP2_E"	"HIVEP2_E"	418	8.58788428126796	8.85854235878259e-18	1.91704393233029e-16
"NFXL1_E"	"NFXL1_E"	465	8.58608913140876	8.99798707815778e-18	1.91726340049977e-16
"ZNF655_E"	"ZNF655_E"	639	8.56499338783649	1.0808204750663e-17	2.26808539085882e-16
"THAP5_E"	"THAP5_E"	331	8.55186284450504	1.21117649655964e-17	2.50370066826135e-16
"ZNF146_E"	"ZNF146_E"	1155	8.41105168502476	4.06350607358185e-17	8.27640575281009e-16
"ZNF407_E"	"ZNF407_E"	433	8.33109849145845	8.00956602548686e-17	1.60771723844917e-15
"ZBTB47_E"	"ZBTB47_E"	763	8.31125425991684	9.46957797447687e-17	1.87362364209292e-15
"ELF2_E"	"ELF2_E"	612	8.2555368218015	1.51220993919792e-16	2.94987431801284e-15
"ZNF510_E"	"ZNF510_E"	272	8.24798597276978	1.61086272266236e-16	3.09867343178801e-15
"MLX_E"	"MLX_E"	1352	7.98027304230814	1.46009940027051e-15	2.77018858818445e-14
"ZNF511_E"	"ZNF511_E"	708	7.96089712820485	1.70796345521146e-15	3.19068403461711e-14
"PRDM2_E"	"PRDM2_E"	335	7.95946787343329	1.72780723896234e-15	3.19068403461711e-14
"ZNF771_E"	"ZNF771_E"	399	7.93432542908992	2.11642481240377e-15	3.85690574365687e-14
"ZBTB1_E"	"ZBTB1_E"	256	-7.89207780768302	2.97196332137057e-15	5.34567428584188e-14
"TADA2B_E"	"TADA2B_E"	459	7.88519485772305	3.14045083503329e-15	5.57631334169372e-14
"ZBTB34_E"	"ZBTB34_E"	246	7.80138124955334	6.12332116769708e-15	1.07351896421018e-13
"SMARCA1_E"	"SMARCA1_E"	1231	7.79663082685991	6.35819002468987e-15	1.10076164802443e-13
"ZNF507_E"	"ZNF507_E"	468	7.7567296917591	8.71474011550673e-15	1.49011297036751e-13
"E2F1_AA"	"E2F1_AA"	115	-7.70343759361972	1.32453806672727e-14	2.23717710050886e-13
"ZXDB_E"	"ZXDB_E"	239	7.70171644888913	1.34250531167846e-14	2.24020464659599e-13
"ZFP90_E"	"ZFP90_E"	517	7.68076089737587	1.58146412739405e-14	2.60753311481043e-13
"PRDM4_E"	"PRDM4_E"	740	7.67423559973135	1.66407981936714e-14	2.71147123508646e-13
"ZBTB22_E"	"ZBTB22_E"	438	7.66316001562504	1.81413084770592e-14	2.92159444659616e-13
"NFKBIL1_E"	"NFKBIL1_E"	605	7.65006988568492	2.00870115606505e-14	3.19775988637942e-13
"ZNF580_E"	"ZNF580_E"	468	7.63681742618953	2.2265688157e-14	3.50431569289148e-13
"TFEB_E"	"TFEB_E"	787	7.59205131566	3.14880260250896e-14	4.9001029263763e-13
"E2F4_AA"	"E2F4_AA"	100	-7.57997155982897	3.45630717171763e-14	5.31887270314325e-13
"HIVEP1_E"	"HIVEP1_E"	229	7.45558083434382	8.94727780654083e-14	1.36175601780869e-12
"GTF3A_E"	"GTF3A_E"	1212	7.40812072476717	1.28101667274135e-13	1.92848705624649e-12
"ZBED6_E"	"ZBED6_E"	286	-7.28768893534041	3.15316948447794e-13	4.69584917849671e-12
"NFAT5_E"	"NFAT5_E"	897	7.24691394270308	4.26374677383013e-13	6.2822226401646e-12
"CREBZF_E"	"CREBZF_E"	490	7.22675725632342	4.94663122584725e-13	7.21166762926151e-12
"ZNF322_E"	"ZNF322_E"	794	7.21722929353013	5.30574736727641e-13	7.65464594133107e-12
"ZKSCAN8_E"	"ZKSCAN8_E"	406	7.20294146814396	5.89272733613761e-13	8.41384263974288e-12
"GLIS2_E"	"GLIS2_E"	1091	7.19407517507165	6.28855426514218e-13	8.88739556859379e-12
"TBPL1_E"	"TBPL1_E"	544	7.18003750958797	6.96922956521368e-13	9.74988176547571e-12
"ZNF25_E"	"ZNF25_E"	808	7.14689091628197	8.87653590166115e-13	1.22940022238007e-11
"ZNF787_E"	"ZNF787_E"	661	7.13530308969949	9.65741198173958e-13	1.32430847472369e-11
"ZBTB37_E"	"ZBTB37_E"	414	7.13039096327176	1.0008423338617e-12	1.35898689450828e-11
"ZNF699_E"	"ZNF699_E"	251	7.10932780261264	1.16609488727326e-12	1.56800137754705e-11
"ZNF444_E"	"ZNF444_E"	550	7.09665535817105	1.27812255242163e-12	1.70211512990766e-11
"THAP8_E"	"THAP8_E"	734	7.07586537753678	1.48518989901069e-12	1.95903620012363e-11
"ZBTB4_E"	"ZBTB4_E"	689	-7.07102033682102	1.53798595256612e-12	2.00953824934347e-11
"ZBTB45_E"	"ZBTB45_E"	654	7.06784551509222	1.57357581618482e-12	2.03682477141679e-11
"ZNF581_E"	"ZNF581_E"	502	7.05723387475975	1.69849626980204e-12	2.17816419784799e-11
"KLF7_E"	"KLF7_E"	381	7.02747850794214	2.10299188508881e-12	2.67215023931009e-11
"PHTF2_E"	"PHTF2_E"	475	6.99873375855725	2.58286143242301e-12	3.25205734900533e-11
"ZNF205_E"	"ZNF205_E"	530	6.97331183070692	3.09565406273259e-12	3.86259538458075e-11
"LRRFIP2_E"	"LRRFIP2_E"	285	6.91507610506395	4.67612265007942e-12	5.78252666996428e-11
"KLF11_E"	"KLF11_E"	227	6.91234462283139	4.76708022770629e-12	5.84283727024178e-11
"E2F2_A"	"E2F2_A"	15	-6.90015051940546	5.19474678126894e-12	6.31116165969955e-11
"PHTF1_E"	"PHTF1_E"	590	6.89027493723232	5.56846604041153e-12	6.70636997040867e-11
"ZNF468_E"	"ZNF468_E"	394	6.87935485016741	6.01242236268996e-12	7.17862497614276e-11
"ZNF397_E"	"ZNF397_E"	425	-6.85867854105445	6.95004320301327e-12	8.22718789416528e-11
"ZNF354C_E"	"ZNF354C_E"	354	-6.84760328871427	7.50974692511054e-12	8.81440634854076e-11
"ZNF280D_E"	"ZNF280D_E"	643	6.84479914760783	7.65832439772928e-12	8.91325990828156e-11
"ZNF160_E"	"ZNF160_E"	201	6.73510229708057	1.63814641032458e-11	1.89069398191629e-10
"ZNF649_E"	"ZNF649_E"	313	-6.72427017822807	1.76474716168104e-11	2.0199791891969e-10
"ZNF579_E"	"ZNF579_E"	356	6.7143440552546	1.88914089589194e-11	2.1446394596806e-10
"ZNF668_E"	"ZNF668_E"	506	6.70582380902571	2.00273253282117e-11	2.25510939671326e-10
"TSHZ1_E"	"TSHZ1_E"	299	6.68316489037192	2.33836209440081e-11	2.61179959737509e-10
"WIZ_E"	"WIZ_E"	913	6.67942897044308	2.39875066148379e-11	2.65781573292404e-10
"ZHX3_E"	"ZHX3_E"	547	-6.63360539918528	3.27584863087487e-11	3.60083361409658e-10
"HMGXB4_E"	"HMGXB4_E"	592	6.58818378538488	4.45239307654964e-11	4.85556252836319e-10
"ZNF383_E"	"ZNF383_E"	223	-6.56341059601438	5.25907723242774e-11	5.69048591165033e-10
"ZSCAN29_E"	"ZSCAN29_E"	431	6.52143718262604	6.96368855466074e-11	7.47651833194196e-10
"GATAD2B_E"	"GATAD2B_E"	412	-6.48938268926471	8.61887861149569e-11	9.18242067455502e-10
"THAP6_E"	"THAP6_E"	489	6.44779850161674	1.13486504738064e-10	1.19983823711618e-09
"ZNF438_E"	"ZNF438_E"	525	-6.41410228654489	1.41655078928844e-10	1.48630518421552e-09
"THAP7_E"	"THAP7_E"	758	6.40759044044754	1.47837393813188e-10	1.53950970249071e-09
"KDM2A_E"	"KDM2A_E"	602	6.40007471241332	1.55300940360523e-10	1.59453653116165e-09
"ZNFX1_E"	"ZNFX1_E"	642	6.39995363749877	1.55424138416479e-10	1.59453653116165e-09
"ZBED3_E"	"ZBED3_E"	517	6.30205266114105	2.93729326305872e-10	2.99128762451201e-09
"ZBTB6_E"	"ZBTB6_E"	778	6.29981073611974	2.98009302020219e-10	3.01272177589783e-09
"RFX7_E"	"RFX7_E"	409	6.28293347210808	3.32243266021664e-10	3.33447045971018e-09
"RBAK_E"	"RBAK_E"	285	6.24536892383399	4.22800969933173e-10	4.21280103134853e-09
"MTF1_E"	"MTF1_E"	1381	6.23635331157167	4.47888904247326e-10	4.43090094558962e-09
"ETV3_E"	"ETV3_E"	751	-6.20450177882754	5.48704529264059e-10	5.38975725553703e-09
"ZNF575_E"	"ZNF575_E"	514	6.19097399142353	5.97935759499411e-10	5.83197906272313e-09
"ZNF300_E"	"ZNF300_E"	286	6.11887625531171	9.42375469175493e-10	9.12720297068572e-09
"ZNF48_E"	"ZNF48_E"	478	6.11310055087185	9.77137587560835e-10	9.39816360258164e-09
"ZNF22_E"	"ZNF22_E"	447	6.09673761164969	1.0825499117452e-09	1.03402181225317e-08
"MYC_AA"	"MYC_AA"	146	-6.0665643106925	1.30675415358727e-09	1.23962637172491e-08
"FIZ1_E"	"FIZ1_E"	723	-6.0066733793461	1.89368457856715e-09	1.78418581041871e-08
"ZNF224_E"	"ZNF224_E"	493	-5.96100695317354	2.50688298892546e-09	2.34596820247416e-08
"ZNF319_E"	"ZNF319_E"	362	5.90481798216498	3.53036310810189e-09	3.28157913068531e-08
"ZNF140_E"	"ZNF140_E"	707	5.90071310465193	3.61933794678252e-09	3.34185537086253e-08
"POU6F1_E"	"POU6F1_E"	966	5.89799378484659	3.67947830558356e-09	3.37488573061804e-08
"ZNF33B_E"	"ZNF33B_E"	476	5.89324159207841	3.78692108618381e-09	3.45058270023985e-08
"ZNF652_E"	"ZNF652_E"	145	5.88887533409699	3.88832611608233e-09	3.48780902134022e-08
"NFX1_E"	"NFX1_E"	620	5.88828458072847	3.90224757359409e-09	3.48780902134022e-08
"BCL11B_E"	"BCL11B_E"	415	-5.88823898090271	3.9033241755071e-09	3.48780902134022e-08
"ZNF182_E"	"ZNF182_E"	379	5.88582919712864	3.96063184532964e-09	3.51633019601382e-08
"SMARCC1_D"	"SMARCC1_D"	469	5.85894179089093	4.6582592772618e-09	4.10935611401758e-08
"ZHX1_D"	"ZHX1_D"	480	-5.85180695274644	4.86260844412697e-09	4.26247638931383e-08
"ZNF768_E"	"ZNF768_E"	909	5.84234094747959	5.1472322957459e-09	4.48359542742646e-08
"ZNF71_E"	"ZNF71_E"	263	5.78221184278192	7.37247847058335e-09	6.38180167609871e-08
"ZNF398_E"	"ZNF398_E"	358	5.74402652680356	9.24512952083291e-09	7.93874194197217e-08
"ZNF281_E"	"ZNF281_E"	762	-5.74328455604295	9.28574869746925e-09	7.93874194197217e-08
"MXD4_E"	"MXD4_E"	600	5.72717721608629	1.02115481472236e-08	8.67668354840778e-08
"PRRX2_E"	"PRRX2_E"	1334	5.70526887406468	1.16159578994752e-08	9.80981810412995e-08
"GLI4_E"	"GLI4_E"	1014	5.69191476794546	1.25622562301283e-08	1.05446817446834e-07
"ZNF430_E"	"ZNF430_E"	282	5.6515321124395	1.59023970205016e-08	1.32679637791534e-07
"ZNF445_E"	"ZNF445_E"	428	5.63799798976338	1.72038516803974e-08	1.42678650163775e-07
