"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"L3MBTL1_E"	"L3MBTL1_E"	673	-7.9397007334334	2.02669648261423e-15	2.9239319046049e-14
"ZNF213_E"	"ZNF213_E"	458	-7.92853048915324	2.21754219437196e-15	3.16628447340739e-14
"ZNF721_E"	"ZNF721_E"	315	-7.90415778499358	2.69751165395251e-15	3.81229963339207e-14
"IRX5_E"	"IRX5_E"	101	-7.82991096981602	4.88215564435617e-15	6.83008643175081e-14
"ZXDB_E"	"ZXDB_E"	239	-7.77176104816237	7.74023628841321e-15	1.07202272594523e-13
"ZNF276_E"	"ZNF276_E"	792	-7.74779972263719	9.34984508284749e-15	1.28213222175681e-13
"ZBTB42_E"	"ZBTB42_E"	605	-7.73990870467794	9.94882264128835e-15	1.34466714077683e-13
"DMAP1_E"	"DMAP1_E"	928	-7.73925566261983	1.00000516606508e-14	1.34466714077683e-13
"FOXJ3_E"	"FOXJ3_E"	1337	-7.73521280420561	1.03230284009853e-14	1.37474945532352e-13
"GATAD2B_E"	"GATAD2B_E"	412	7.72408227911359	1.12662054924954e-14	1.48606615305773e-13
"ZNF35_E"	"ZNF35_E"	570	-7.71306478960854	1.22831690354882e-14	1.60492350133502e-13
"GRHL1_E"	"GRHL1_E"	587	-7.65259170545413	1.96968544171624e-14	2.54954610913737e-13
"MIER3_E"	"MIER3_E"	477	-7.61382286943692	2.66105425451401e-14	3.41255568750177e-13
"ZBTB45_E"	"ZBTB45_E"	655	-7.60410949698629	2.86872294212428e-14	3.64512043563498e-13
"TONSL_E"	"TONSL_E"	1110	-7.54160752618666	4.64213074878556e-14	5.84486462460727e-13
"E2F8_E"	"E2F8_E"	712	-7.53555561711299	4.86259881582622e-14	6.06729672064803e-13
"ZBTB2_E"	"ZBTB2_E"	322	-7.48425422590145	7.19545514687167e-14	8.8979512307297e-13
"ZNF407_E"	"ZNF407_E"	432	-7.47931663006224	7.47100752786238e-14	9.15694285494636e-13
"PBRM1_E"	"PBRM1_E"	1037	-7.47158548449959	7.92342683487108e-14	9.62626856692671e-13
"KAT7_E"	"KAT7_E"	619	-7.46658107143992	8.23052724035409e-14	9.91241758946992e-13
"ZNF282_E"	"ZNF282_E"	795	-7.39119317682552	1.45517022836998e-13	1.73742307439003e-12
"UBP1_E"	"UBP1_E"	849	-7.38408698113386	1.53503075150897e-13	1.81710905199994e-12
"ZNF517_E"	"ZNF517_E"	614	-7.35043412148538	1.97564134988251e-13	2.31886717761634e-12
"ZNF416_E"	"ZNF416_E"	138	-7.30536158148923	2.76522115041076e-13	3.21834562463773e-12
"ZNF628_E"	"ZNF628_E"	281	-7.29739231998703	2.93398365295259e-13	3.38630613278278e-12
"HMG20A_E"	"HMG20A_E"	540	-7.26841729189737	3.63723736306671e-13	4.16328408913008e-12
"FOXP4_E"	"FOXP4_E"	306	7.25082535081483	4.14239548207646e-13	4.70263749399664e-12
"ZFP3_E"	"ZFP3_E"	301	-7.23769763023384	4.56365466542615e-13	5.13874935903676e-12
"SOX12_E"	"SOX12_E"	367	-7.23442836957407	4.67494002629159e-13	5.22160640033375e-12
"ZBED2_E"	"ZBED2_E"	218	-7.14412743600863	9.05693488023605e-13	1.00350838473015e-11
"ZNF696_E"	"ZNF696_E"	261	-7.14078610239598	9.27986620981837e-13	1.02004878576178e-11
"ZNF296_E"	"ZNF296_E"	621	-7.13516174620001	9.66734120133115e-13	1.05427303652312e-11
"RC3H2_E"	"RC3H2_E"	886	-7.09565371537613	1.28741469044352e-12	1.39302292676897e-11
"ZNF529_E"	"ZNF529_E"	438	-7.07994537371643	1.44211296778849e-12	1.54831508557136e-11
"ZNF562_E"	"ZNF562_E"	435	-7.07223510326101	1.52457830445098e-12	1.62426227051124e-11
"PATZ1_E"	"PATZ1_E"	677	7.06741929089612	1.5784149050532e-12	1.66878217060968e-11
"IRX2_E"	"IRX2_E"	91	-7.05615563360914	1.71172105650852e-12	1.7960103509578e-11
"ZNF79_E"	"ZNF79_E"	161	-7.05308014235719	1.74999988090736e-12	1.82236829703511e-11
"ZBTB7C_E"	"ZBTB7C_E"	745	-7.04034613366938	1.91762863236566e-12	1.9820266088257e-11
"ZNF7_E"	"ZNF7_E"	376	-6.99070653350693	2.73505335434778e-12	2.80596214501606e-11
"ZNF791_E"	"ZNF791_E"	389	-6.98415605696304	2.86573380219605e-12	2.91841273238347e-11
"ZNF692_E"	"ZNF692_E"	726	-6.98288093517204	2.89187491827457e-12	2.92353778234326e-11
"ZXDC_E"	"ZXDC_E"	357	-6.95015052948073	3.64896647457555e-12	3.66218736759938e-11
"ZBTB22_E"	"ZBTB22_E"	439	-6.9233799893382	4.40992756471812e-12	4.39406451592417e-11
"CXXC1_E"	"CXXC1_E"	920	-6.89776143341421	5.28283642060583e-12	5.22623460181362e-11
"ZNF200_E"	"ZNF200_E"	249	-6.87749363515997	6.09147436723036e-12	5.98346950256316e-11
"NFKBIB_E"	"NFKBIB_E"	812	-6.85581434417597	7.09074167389734e-12	6.91596987207592e-11
"ZNF71_E"	"ZNF71_E"	263	-6.85352369396978	7.20527110690397e-12	6.97853180633706e-11
"ZBTB17_E"	"ZBTB17_E"	1183	-6.84369253250482	7.71774775935391e-12	7.42297267132303e-11
"ZKSCAN2_E"	"ZKSCAN2_E"	197	-6.79849477614226	1.05717845710413e-11	1.00978769868222e-10
"ZNF431_E"	"ZNF431_E"	322	6.78722852614045	1.14308072493651e-11	1.08436082468292e-10
"SMARCA5_E"	"SMARCA5_E"	1780	6.78071100584978	1.19585877795207e-11	1.12636974853404e-10
"ZNF837_E"	"ZNF837_E"	366	-6.77977524971717	1.20362976738655e-11	1.12636974853404e-10
"CSRNP1_E"	"CSRNP1_E"	155	-6.74431295732362	1.5375281474556e-11	1.42917884847383e-10
"ZNF444_E"	"ZNF444_E"	550	-6.7367332905299	1.61987121610237e-11	1.49568108953452e-10
"ZBED5_E"	"ZBED5_E"	390	-6.69393319597345	2.17250625457994e-11	1.99266302158491e-10
"SALL2_E"	"SALL2_E"	635	-6.68930912147575	2.24226641288071e-11	2.04311775121039e-10
"MXD4_E"	"MXD4_E"	600	-6.64533721487452	3.02523647475596e-11	2.73853105721373e-10
"ZNF408_E"	"ZNF408_E"	451	-6.63317714391787	3.28537124378155e-11	2.95470076145289e-10
"ZNF700_E"	"ZNF700_E"	501	-6.60617737097317	3.94370358642807e-11	3.52388997884057e-10
"IRX4_E"	"IRX4_E"	176	-6.5991645629455	4.13481148811823e-11	3.67097045579728e-10
"ZNFX1_E"	"ZNFX1_E"	642	-6.54606650184149	5.90722838324338e-11	5.21115370114145e-10
