"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"CSRNP1_E"	"CSRNP1_E"	155	12.6044788225365	1.99486893272062e-36	4.45627979325493e-35
"ZNF263_B"	"ZNF263_B"	312	-12.5344195817429	4.83891140912753e-36	1.063792428832e-34
"ZNF480_E"	"ZNF480_E"	217	-12.4940404539499	8.04612156643595e-36	1.74123099523653e-34
"ZNF276_E"	"ZNF276_E"	791	12.4559583293017	1.29783075632389e-35	2.76537784232091e-34
"ZNF664_E"	"ZNF664_E"	692	-12.1819334081753	3.87974098026355e-34	8.14157766312882e-33
"ZNF414_E"	"ZNF414_E"	727	-12.1146804784923	8.83075955248879e-34	1.82546298211895e-32
"ZNF469_E"	"ZNF469_E"	501	12.0348934530445	2.3293455579197e-33	4.74432882017468e-32
"PRDM4_E"	"PRDM4_E"	740	-11.8477959351763	2.20925228709574e-32	4.43451364873566e-31
"TBX2_E"	"TBX2_E"	952	11.6025599328014	3.99933090187311e-31	7.91296185584895e-30
"ZNF142_E"	"ZNF142_E"	530	11.5472679069109	7.62045150958911e-31	1.48652469588464e-29
"FOXP4_E"	"FOXP4_E"	306	-11.5048785186152	1.24664760168532e-30	2.3980651782419e-29
"ZFP91_E"	"ZFP91_E"	1031	-11.3904769541591	4.66429536966954e-30	8.84938231094838e-29
"ZBTB24_E"	"ZBTB24_E"	638	-11.3255325735504	9.80809357049647e-30	1.83570399934292e-28
"ZNF28_E"	"ZNF28_E"	397	-11.2417708251691	2.54230782144427e-29	4.69479511026708e-28
"NFKBIZ_E"	"NFKBIZ_E"	292	11.1342041201859	8.55053568905203e-29	1.55822262228119e-27
"BNC2_E"	"BNC2_E"	712	11.0823111487614	1.52874645861281e-28	2.74975824049187e-27
"TADA2A_E"	"TADA2A_E"	330	-11.0648351739683	1.85804153982115e-28	3.29921478545165e-27
"OSR2_E"	"OSR2_E"	515	10.9970218271589	3.94961313551848e-28	6.92432176290265e-27
"PRDM16_E"	"PRDM16_E"	514	10.9144365447208	9.83371781625681e-28	1.70246239693946e-26
"MYNN_D"	"MYNN_D"	474	10.9042249448445	1.10026893568195e-27	1.88132404434507e-26
"ZNF215_E"	"ZNF215_E"	299	-10.890320154475	1.28188836760866e-27	2.16514071846096e-26
"E2F8_E"	"E2F8_E"	712	-10.8314953244763	2.4413553939067e-27	4.07382797657925e-26
"ZGPAT_E"	"ZGPAT_E"	588	-10.8178856926456	2.8323594890022e-27	4.6700213003191e-26
"L3MBTL1_E"	"L3MBTL1_E"	673	10.7943799896805	3.65923943175374e-27	5.96240777997521e-26
"NFXL1_E"	"NFXL1_E"	465	-10.7912913522773	3.78434165324509e-27	6.09455022063308e-26
"TSHZ2_E"	"TSHZ2_E"	554	10.7638606778251	5.09883065540061e-27	8.11710397440212e-26
"MLXIP_E"	"MLXIP_E"	727	10.7189589613869	8.2931486490985e-27	1.30522850897744e-25
"ZFHX3_E"	"ZFHX3_E"	450	10.6829635784684	1.22303715029229e-26	1.90326567770205e-25
"HAND2_E"	"HAND2_E"	399	10.6133452326523	2.58331037752764e-26	3.97542763652865e-25
"ZNF180_E"	"ZNF180_E"	308	-10.5589471174006	4.61812522788529e-26	7.02868509958366e-25
"PPP1R13L_E"	"PPP1R13L_E"	619	10.2890805391702	7.89264214996531e-25	1.18818580192413e-23
"ZNF684_E"	"ZNF684_E"	226	-10.2432129720429	1.26949078914499e-24	1.89058574512452e-23
"ZFHX4_E"	"ZFHX4_E"	380	10.1209925124947	4.45871054814737e-24	6.5694830948767e-23
"ZNF184_E"	"ZNF184_E"	269	-10.1010558347931	5.46505837820378e-24	7.96747984611815e-23
"THAP5_E"	"THAP5_E"	331	-10.0921476237332	5.98456254013035e-24	8.63397824800056e-23
"ZKSCAN5_E"	"ZKSCAN5_E"	383	-10.0518227738249	9.01836363293611e-24	1.28767357026974e-22
"CASZ1_E"	"CASZ1_E"	272	9.99477379015267	1.60653614028714e-23	2.27046179009969e-22
"ZFPM2_E"	"ZFPM2_E"	660	9.94575438191865	2.63172395835416e-23	3.68175523466718e-22
"ZNF513_E"	"ZNF513_E"	779	-9.87748608056335	5.21241227780042e-23	7.21919100475358e-22
"TBX18_E"	"TBX18_E"	376	-9.8424856707977	7.38629694158117e-23	1.01287339248415e-21
"ZBTB40_E"	"ZBTB40_E"	360	9.80778653748946	1.04229723940693e-22	1.41527615350844e-21
"HLX_E"	"HLX_E"	349	9.75571478025044	1.74367962887004e-22	2.34465658833496e-21
"ZNF408_E"	"ZNF408_E"	451	-9.7144408759974	2.61681232726059e-22	3.4848894935153e-21
"ZNF672_E"	"ZNF672_E"	538	-9.71257973551257	2.66505010092539e-22	3.51532799026825e-21
"TFAP2E_E"	"TFAP2E_E"	298	9.68078286356778	3.63918529537918e-22	4.75497323971714e-21
"PLAGL1_E"	"PLAGL1_E"	480	9.58927786326607	8.87036627720563e-22	1.14817357887194e-20
"ELMSAN1_E"	"ELMSAN1_E"	199	9.57512093901336	1.01738166296143e-21	1.3046977807422e-20
"ZHX1_D"	"ZHX1_D"	480	-9.55643807229121	1.21879306829556e-21	1.54864990788014e-20
"FIZ1_E"	"FIZ1_E"	721	9.52935384030866	1.58265226062284e-21	1.98716678748443e-20
"ZNF516_E"	"ZNF516_E"	267	9.52870311000504	1.59260298491532e-21	1.98716678748443e-20
"GMEB2_E"	"GMEB2_E"	622	9.5210559193575	1.71428213636171e-21	2.11989353469729e-20
"HMGXB4_E"	"HMGXB4_E"	592	-9.50885684543065	1.92769172582316e-21	2.36270180554432e-20
"ZSCAN16_E"	"ZSCAN16_E"	171	-9.39126774086624	5.92823639377531e-21	7.2022871977007e-20
"FOXF1_E"	"FOXF1_E"	194	9.36659749128349	7.49084118908711e-21	9.02157830163969e-20
"ZNF569_E"	"ZNF569_E"	300	-9.36300494458069	7.75005484219481e-21	9.25329823831019e-20
"MYC_AA"	"MYC_AA"	147	-9.3296587996532	1.06212267630046e-20	1.24985925065154e-19
"ZFP1_E"	"ZFP1_E"	383	-9.32938577538394	1.06486203304608e-20	1.24985925065154e-19
"ZNF268_E"	"ZNF268_E"	300	9.2924512871313	1.50775141401089e-20	1.75481992302948e-19
"ZNF92_D"	"ZNF92_D"	441	9.28214709309197	1.66097152461253e-20	1.9170379679903e-19
"ZFP69_E"	"ZFP69_E"	166	-9.26291487613684	1.98925950864713e-20	2.27696233014568e-19
"PRDM14_B"	"PRDM14_B"	194	9.15811975816881	5.28093896725917e-20	5.99516431938848e-19
"ETV2_E"	"ETV2_E"	989	-9.15647127050404	5.3622065841793e-20	6.03793180413685e-19
"SCX_E"	"SCX_E"	287	9.08467687174342	1.04007158885572e-19	1.16169286335902e-18
"ZNF93_E"	"ZNF93_E"	58	9.08236913173729	1.06236780831856e-19	1.17710353161697e-18
"ZNF3_E"	"ZNF3_E"	436	-9.07602917903682	1.12608181655879e-19	1.23779628248724e-18
"ZNF853_E"	"ZNF853_E"	509	9.02825042498571	1.74438268011096e-19	1.90233859208951e-18
"HIC2_E"	"HIC2_E"	550	-9.02086970874836	1.8660191060269e-19	2.01909098581817e-18
"ZNF467_E"	"ZNF467_E"	568	9.01231640116409	2.01749296726431e-19	2.16606803074501e-18
"TSC22D2_E"	"TSC22D2_E"	293	9.0096026215834	2.06804467398867e-19	2.20326297959563e-18
"ZNF213_E"	"ZNF213_E"	457	-8.95795629764655	3.30751528683841e-19	3.49687684906199e-18
"ZC3H6_E"	"ZC3H6_E"	500	-8.94261079311495	3.80082454309235e-19	3.98798635771432e-18
"JDP2_E"	"JDP2_E"	498	8.9320484279255	4.18192346699693e-19	4.35486015172236e-18
"ZNF33B_E"	"ZNF33B_E"	476	-8.87101891743235	7.24796390807411e-19	7.49136568110645e-18
