,VCT_CCC,EVT_1,EVT_2,eEVT,iEVT,GC,Cluster
FLT4,-0.8689121051990425,-0.331550774009062,-0.010932696806185768,2.1590481591718333,-0.5843583028407553,-0.36329428031678807,6
TGFB1,-1.1381751813341787,1.4672187038466629,0.7653557133636103,-0.8335283025781476,0.656095178202334,-0.9169661115002823,5
HEBP1,0.2611002901366533,-0.24711388955273722,-0.8658465448779853,-1.1960117095751768,0.13126085995121498,1.9166109939180298,2
WNT4,0.4064911346671289,-0.36291832149008524,0.9936814382928152,-1.1979075375515018,1.3585608236331446,-1.1979075375515018,4
EREG,0.9309745046520923,0.08049171517661571,0.9062465492796081,-1.3556697985366448,0.7936268279649739,-1.3556697985366448,4
EPHB4,2.2321400104057063,-0.5008121506161205,-0.4648382083162619,-0.47108667643546387,-0.47646696462040067,-0.3189360104174599,1
CCR1,-1.6198680682836772,1.4687245747438695,0.63180681567147,0.5433845058504144,-0.5052410542061472,-0.518806773775927,5
FPR3,0.022296502302490254,-0.1785727720684815,1.1757701656876243,-1.1803394003199779,1.3411849047183235,-1.1803394003199779,4
JAM2,-0.828509544532173,-0.686776871203352,-0.34993958310387335,-0.9138414476399261,1.2829090907406027,1.4961583557387224,2
CEACAM1,0.32436502301427256,-0.7156793216889514,-0.061370907879761925,-0.3404343759254131,1.969520240782377,-1.1764006583025233,4
ESAM,-1.360205541910726,-0.9772519081041493,-0.3093683969597789,0.4146617443926814,1.5829268510553773,0.6492372515265964,0
CD24,1.1031077747940157,1.4399518810582874,-0.021541308382714775,-0.26135981218897,-0.9217999651034436,-1.3383585701771752,7
FGFR2,2.1085341496282863,-0.5874254843478778,-0.10225011127713027,-0.1136466064433173,-0.24403817662075739,-1.0611737709392033,1
IGF1R,0.7468780552577988,-1.724613232204989,-0.38325668340970565,1.4962037153312167,0.12374454137279428,-0.25895639634711365,6
CCL3,0.6194831339123997,0.21678100302624892,0.39755204420417906,1.1590298497731184,-0.4202166127615353,-1.9726294181544104,3
CHRM5,-0.9046530984051504,-0.38904762634779816,-0.38979763700865205,2.0750165302375563,0.3022196699670003,-0.6937378384429564,6
CD93,-0.41001864447515723,-0.5174289253868481,-0.16645869605023808,2.1317468098647647,-0.042715188970742446,-0.9951253549817796,6
ADORA3,-0.020005811397112973,0.08370685034967817,-0.722535623559909,-0.722535623559909,2.1039058317271615,-0.722535623559909,4
BST1,1.3710603481462325,1.2762845508474494,-0.03272976614207849,-1.05928048727771,-0.49605415829618354,-1.05928048727771,7
EGFR,0.5520839700664223,-1.1068215455880677,-0.6546144447330365,-1.0838028807181468,0.801816010658965,1.491338890313863,2
HBEGF,1.2687774316521967,0.6420066205714025,0.7501079556890784,-1.3063393231958025,-0.04821336152107207,-1.3063393231958025,7
EFNB2,-0.6450115924344513,-0.6039372853073428,0.0775401692680288,-0.4983732025760946,-0.5012874866956515,2.171069397745512,2
CCL8,-0.31056104885089264,0.6924778611832972,1.170252055325352,-1.2535350236271183,0.9549011795964804,-1.2535350236271183,4
HSD3B1,-0.9115709861241967,-0.33399372522496124,-0.5691899293079314,-0.6267187179854896,0.3960134162847619,2.0454599423578164,2
