Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
COX15,-0.0622816878722514,0.345427886028341,0.981352056941436,0.049069,0.096538,0.052632,0.147443
NEK5,-0.0329053113592051,0.345549040048458,0.981352056941436,0,0.025608,0,0.037269
LINC00598,-0.0344946498498118,0.345603009955679,0.981352056941436,0,0.024517,0,0.03346
SYT7,-0.0366344627998497,0.345698462846032,0.981352056941436,0,0.026451,0,0.034276
RCHY1,0.0622649494650454,0.345804587159484,0.981352056941436,0.169562,0.102131,0.157895,0.163493
GOLPH3,-0.147809874644101,0.345893407630241,0.981352056941436,0.753908,0.81073,0.526316,0.669478
DNTTIP2,-0.0448800833679918,0.345933797175666,0.981352056941436,0,0.063456,0,0.119695
ZNF79,-0.0339313351940457,0.345984044607284,0.981352056941436,0,0.02606,0,0.040533
NPIPA1,-0.0405918565716108,0.346030092110001,0.981352056941436,0,0.041014,0,0.067737
OSCP1,-0.0314496207780043,0.34609560685833,0.981352056941436,0,0.025882,0,0.043526
BBOX1,-0.0573545123810939,0.34629660151203,0.981352056941436,0.044371,0.071867,0.052632,0.088411
RIPK1,-0.087153082520021,0.346377158480872,0.981352056941436,0.157325,0.197014,0.157895,0.257073
IRAK2,-0.0358706461721124,0.346422093501276,0.981352056941436,0,0.026383,0,0.035909
RAPGEFL1,-0.0279455070753577,0.346461015840756,0.981352056941436,0,0.020259,0,0.0321
TRIM60,-0.0378338410893816,0.346601855332335,0.981352056941436,0,0.040109,0,0.075082
AC096751.2,-0.0284146058918606,0.346606682677483,0.981352056941436,0,0.022496,0,0.042437
HMGXB3,0.0988993991247972,0.346649287167266,0.981352056941436,0.431154,0.272601,0.315789,0.333243
MIEF2,-0.0383453160197312,0.346729363936611,0.981352056941436,0,0.045072,0,0.089499
THAP9,-0.0329078950122727,0.346786087557802,0.981352056941436,0,0.026814,0,0.042982
AL024508.1,-0.0327966022959662,0.346821977263277,0.981352056941436,0,0.023282,0,0.030196
PURB,-0.0766430219052035,0.346844994306057,0.981352056941436,0.07348,0.159927,0.052632,0.232318
AC011997.1,-0.0345530220991288,0.346955985220311,0.981352056941436,0,0.024488,0,0.033188
AC016831.5,-0.0427718798116763,0.346978126446655,0.981352056941436,0,0.061525,0,0.116159
RPP38,-0.0673893686192426,0.347004241489942,0.981352056941436,0.04864,0.118965,0.052632,0.186072
IL1RAPL2,0.09337948475671,0.347189952565857,0.981352056941436,0.354588,0.184777,0.210526,0.191513
CCT4,-0.0969536136311489,0.347205384784494,0.981352056941436,0.110597,0.290695,0.105263,0.359086
MRPL28,-0.0632884445749765,0.347341023490844,0.981352056941436,0,0.137044,0,0.210827
DSCR8,0.087642958919803,0.347368089485708,0.981352056941436,0.218631,0.279025,0.210526,0.32753
PCDH1,-0.0411150722456382,0.347396645609414,0.981352056941436,0,0.039966,0,0.063112
GTF2E1,-0.0345261346349406,0.347586697260715,0.981352056941436,0,0.036197,0,0.073993
Z99289.1,-0.0325745665136556,0.347588808528886,0.981352056941436,0,0.023089,0,0.028836
ARG2,-0.0369468044732045,0.347609614407908,0.981352056941436,0,0.028132,0,0.035092
PANK4,-0.0365328989610288,0.347896332822022,0.981352056941436,0,0.034737,0,0.059848
LIG1,-0.065057254012227,0.347932985883107,0.981352056941436,0.04864,0.10317,0.052632,0.1537
PPWD1,0.0755285808879859,0.347934675926388,0.981352056941436,0.271421,0.158791,0.157895,0.224701
TARBP1,-0.156892111299161,0.347978519344122,0.981352056941436,0.835249,0.794765,0.473684,0.605005
STX7,0.11062150271775,0.348085637807513,0.981352056941436,0.510587,0.36111,0.263158,0.426279
ARMC6,0.0481766885506585,0.348149474272546,0.981352056941436,0.102218,0.056315,0.052632,0.099021
IGF2-1,-0.137239530108781,0.348164317100629,0.981352056941436,0,0.399243,0,0.288901
ANKS1B,-0.0875907673964615,0.348207622988488,0.981352056941436,0.14415,0.164006,0.105263,0.172198
SIL1,-0.146962357684025,0.348214175584201,0.981352056941436,0.72143,0.758981,0.526316,0.644178
PTPRK,-0.102744018721469,0.348219234961391,0.981352056941436,0.206063,0.225199,0.157895,0.226333
ACTN1,-0.174302334325757,0.348251546654274,0.981352056941436,1.150537,1.216754,0.631579,0.77938
LDLRAD2,0.070674023354806,0.348265702097959,0.981352056941436,0.210584,0.112339,0.105263,0.144723
ZNF526,-0.0364907524581822,0.348322041640273,0.981352056941436,0,0.035547,0,0.064472
TSPYL2,-0.0475007748065614,0.348381597443893,0.981352056941436,0,0.062929,0,0.107182
SLC37A1,-0.0844118635007291,0.348443367336697,0.981352056941436,0.154595,0.188752,0.157895,0.241839
ZBTB4,-0.0416073508540575,0.348510133348364,0.981352056941436,0,0.037548,0,0.058487
DNAJC24,-0.0619246198002082,0.348573588394568,0.981352056941436,0.064122,0.094718,0.052632,0.131665
ATG16L1,0.0585673968185275,0.348617097120894,0.981352056941436,0.162777,0.086766,0.105263,0.134113
SLC36A1,0.0739120798665978,0.348657248570188,0.981352056941436,0.242898,0.142063,0.210526,0.198313
ALG10B,-0.0376402954321712,0.348714539060962,0.981352056941436,0,0.035979,0,0.062024
POC1B,0.0626487263997937,0.348871669028114,0.981352056941436,0.18109,0.092266,0.157895,0.127584
CORIN,0.036516583474646,0.348986541510943,0.981352056941436,0.074076,0.026888,0.052632,0.035637
CNKSR1,-0.0763673000979128,0.34903616635936,0.981352056941436,0.097709,0.160789,0.105263,0.231502
COPRS,0.0547599779470677,0.349057950557253,0.981352056941436,0.102218,0.09608,0.052632,0.163765
HADHB,0.0985678976605039,0.349122522544082,0.981352056941436,0.384091,0.280661,0.263158,0.362894
CXorf38,-0.055061602506461,0.349246614355297,0.981352056941436,0.036521,0.078643,0.052632,0.12568
ELMO3,-0.0488789756572564,0.34926097465557,0.981352056941436,0,0.063474,0,0.10691
TRMT12,0.0256986611183768,0.349315028531184,0.981352056941436,0.044371,0.018959,0.052632,0.038085
CERS6,0.0747559277487503,0.349487828425999,0.981352056941436,0.224123,0.109813,0.157895,0.123232
TXK,-0.0379831153593891,0.349490221617894,0.981352056941436,0,0.027589,0,0.031556
MRPS36,-0.0802293672859939,0.349516510061385,0.981352056941436,0.036521,0.228887,0.052632,0.300598
AL122035.1,-0.0287181554354288,0.349695199164178,0.981352056941436,0,0.020289,0,0.03074
GALNT18,-0.0347806484591606,0.349800583490042,0.981352056941436,0,0.025184,0,0.0321
BAHD1,-0.0662033944895322,0.3499190239151,0.981352056941436,0.071027,0.125184,0.052632,0.194505
Z68871.1,-0.0313215311423006,0.349941778133509,0.981352056941436,0,0.023014,0,0.036997
SLC2A9,-0.100343834532313,0.350028516370868,0.981352056941436,0.236012,0.24424,0.157895,0.259249
CDC42EP1,0.0955361230004993,0.350049383194173,0.981352056941436,0.229385,0.297132,0.210526,0.322089
AL355581.1,-0.0320767397043059,0.350072634367833,0.981352056941436,0,0.022661,0,0.028292
GAS8,-0.0351913326839827,0.350126885969116,0.981352056941436,0,0.027999,0,0.040805
ZNF652,0.128137797153172,0.350161036184406,0.981352056941436,0.778851,0.506544,0.526316,0.479869
SLC25A25-AS1,0.0302349319891221,0.350162474074426,0.981352056941436,0.053951,0.019615,0.052632,0.027476
AC092894.1,-0.0305453737079523,0.350171579169051,0.981352056941436,0,0.021774,0,0.032916
STX1A,-0.035464695639389,0.350176517551112,0.981352056941436,0,0.031787,0,0.050326
TM6SF1,0.0225957254044076,0.350188346078605,0.981352056941436,0.036521,0.010274,0.052632,0.012514
MAP2K6,-0.03658837456117,0.350200176752573,0.981352056941436,0,0.027708,0,0.038629
AC138123.1,-0.0345758644833121,0.350267000509241,0.981352056941436,0,0.024528,0,0.031556
P4HA1,-0.126950319456796,0.350305146980999,0.981352056941436,0.320344,0.472998,0.210526,0.481774
VGLL3,0.165279786744718,0.350389669770194,0.981352056941436,2.807099,2.298173,1,0.937976
ZNF75A,-0.0592164002719641,0.350433692302281,0.981352056941436,0.04864,0.092123,0.052632,0.141458
MCCC1,0.064523690765365,0.350458273912944,0.981352056941436,0.19936,0.100225,0.105263,0.138194
EVI5L,-0.112728656645004,0.350536636295228,0.981352056941436,0.297057,0.335633,0.210526,0.369695
SLC25A19,-0.0524187326075533,0.350568102716426,0.981352056941436,0,0.084903,0,0.143362
UBE2S,-0.0659676373268865,0.350611293497755,0.981352056941436,0,0.138441,0,0.206746
PUS7L,0.0688848212594474,0.350643483691373,0.981352056941436,0.203999,0.13323,0.157895,0.204842
ARFIP2,-0.0688733279913729,0.350719253630199,0.981352056941436,0.04864,0.156246,0.052632,0.247552
MECP2,-0.111387259944277,0.350758345590302,0.981352056941436,0.314514,0.345778,0.263158,0.385201
SLC25A32,-0.0681650239941115,0.350820912979221,0.981352056941436,0.085161,0.131753,0.105263,0.201034
ZNF114,-0.0323071103997766,0.350912734143699,0.981352056941436,0,0.026463,0,0.041349
CACYBP,-0.0692566509000335,0.350936198412703,0.981352056941436,0,0.160363,0,0.227421
BMP2K,0.123513539321212,0.351113345126587,0.981352056941436,0.678658,0.431792,0.473684,0.426279
METTL15,-0.128470171314598,0.351113540033916,0.981352056941436,0.570059,0.514775,0.368421,0.448041
SEC24B-AS1,-0.0332080605893489,0.351124158651801,0.981352056941436,0,0.024637,0,0.035365
TPD52L2,0.0958329356772404,0.351133931838774,0.981352056941436,0.343392,0.279998,0.263158,0.367519
DLST,-0.0696106070214603,0.351164278988034,0.981352056941436,0.074014,0.134264,0.052632,0.202394
ZNF18,-0.032572469913964,0.351169424606528,0.981352056941436,0,0.0267,0,0.046518
LATS2-AS1,-0.031875237879911,0.351189740934181,0.981352056941436,0,0.023907,0,0.033188
PAXBP1,-0.101953672159416,0.351245755116086,0.981352056941436,0.270843,0.288414,0.157895,0.326442
N4BP3,-0.129710898117982,0.351330111435241,0.981352056941436,0.413722,0.53907,0.368421,0.537541
GAS1,0.0539034462330783,0.351446221513616,0.981352056941436,0.111826,0.061667,0.105263,0.086235
AKT3,-0.156826117593158,0.351462829869662,0.981352056941436,0.779168,0.695692,0.526316,0.510337
VKORC1,-0.0813115201359735,0.351507556564149,0.981352056941436,0,0.281032,0,0.300054
TTN,-0.0567455963248552,0.35168868276739,0.981352056941436,0.044371,0.072832,0.052632,0.093036
PRMT3,-0.0956013378755392,0.351711824052343,0.981352056941436,0.23092,0.241582,0.157895,0.274755
AL450384.2,-0.0556856366056547,0.351716388032643,0.981352056941436,0.04864,0.074795,0.052632,0.102013
PSTK,0.0328792739714888,0.351750915534886,0.981352056941436,0.063885,0.023551,0.052632,0.034004
EYA3,-0.104726929886562,0.351873923966675,0.981352056941436,0.327165,0.319218,0.210526,0.34222
NKD1,-0.0395606507216915,0.351875946403214,0.981352056941436,0,0.029763,0,0.036997
LCMT1-AS2,0.0780792624417267,0.351892569401749,0.981352056941436,0.24304,0.121051,0.157895,0.130577
ABCA10,-0.0297366336309363,0.351916241049704,0.981352056941436,0,0.021107,0,0.030196
AC145350.2,-0.0336938381172117,0.351967324803427,0.981352056941436,0,0.023804,0,0.026931
