"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF227_E"	"ZNF227_E"	217	-10.0811681208414	6.69256918535343e-24	1.51954234782205e-22
"ZSCAN5A_E"	"ZSCAN5A_E"	476	10.0318561939804	1.10420953554132e-23	2.46666162374955e-22
"PURA_E"	"PURA_E"	440	-9.99038509553428	1.67928076270203e-23	3.6917521529243e-22
"ZNF33B_E"	"ZNF33B_E"	475	-9.96457580930021	2.17801617786193e-23	4.71336313490434e-22
"NFX1_E"	"NFX1_E"	618	-9.94803509484102	2.57211429936656e-23	5.48058200711183e-22
"TSHZ3_E"	"TSHZ3_E"	900	9.93612192206007	2.89893984534936e-23	6.08338134213463e-22
"ZNF529_E"	"ZNF529_E"	435	-9.68203357295086	3.5949304400816e-22	7.43131143210898e-21
"KDM2A_E"	"KDM2A_E"	600	-9.68004257500827	3.66563307950494e-22	7.46603208105049e-21
"AEBP2_E"	"AEBP2_E"	726	-9.62579448511803	6.2224188052058e-22	1.24899276017537e-20
"ZNF254_E"	"ZNF254_E"	186	-9.61440993806417	6.95067190710452e-22	1.37524008447711e-20
"POGZ_E"	"POGZ_E"	769	-9.54988168205403	1.29844494733524e-21	2.53288204515396e-20
"ZNF621_E"	"ZNF621_E"	305	-9.518148700826	1.76291550455843e-21	3.39116385251864e-20
"RBAK_E"	"RBAK_E"	285	-9.49834602094495	2.13250367688157e-21	4.04591451024791e-20
"ZNF585A_E"	"ZNF585A_E"	240	-9.47265220044642	2.72826825830891e-21	5.10628586183491e-20
"ZNF26_E"	"ZNF26_E"	514	-9.45508836763717	3.22749239388739e-21	5.96010262071204e-20
"L3MBTL1_E"	"L3MBTL1_E"	662	-9.42811030377856	4.17543330690323e-21	7.60917780271182e-20
"ZBED5_E"	"ZBED5_E"	390	-9.40040000043084	5.43560315123174e-21	9.7770264473454e-20
"ZFP62_E"	"ZFP62_E"	395	-9.36082585053914	7.91158502259963e-21	1.4048134943975e-19
"IRF6_E"	"IRF6_E"	499	-9.29709471938258	1.44335625668606e-20	2.53044103229138e-19
"ZNF548_E"	"ZNF548_E"	202	-9.17281920207914	4.60806909045748e-20	7.97771961285451e-19
"RC3H2_E"	"RC3H2_E"	886	-9.15373725485515	5.499722647177e-20	9.40384674856808e-19
"MEIS3_E"	"MEIS3_E"	952	9.15148317091618	5.61571622551073e-20	9.48508167357606e-19
"ZNF726_E"	"ZNF726_E"	174	-9.11872790446053	7.60112608686275e-20	1.26838067834999e-18
"ZNF787_E"	"ZNF787_E"	660	9.11475086903783	7.88514271131347e-20	1.30010983990109e-18
"ZKSCAN8_E"	"ZKSCAN8_E"	401	-9.09613940235972	9.35998258529865e-20	1.52512657419278e-18
"PURB_E"	"PURB_E"	448	-9.06816858060382	1.21034191460771e-19	1.94921343224614e-18
"ZNF7_E"	"ZNF7_E"	376	-9.05924515777178	1.31356403086793e-19	2.09113354339321e-18
"ZNF678_E"	"ZNF678_E"	350	-8.97869149147933	2.74005904123019e-19	4.3124792864816e-18
"ZFP14_E"	"ZFP14_E"	399	-8.97367157693784	2.86791501226241e-19	4.46299133930723e-18
"ZBTB42_E"	"ZBTB42_E"	599	8.96548429567095	3.08920301275375e-19	4.75394019184883e-18
"ZNF131_E"	"ZNF131_E"	658	-8.95618683765384	3.36100260742606e-19	5.11537210031329e-18
"IKZF2_E"	"IKZF2_E"	184	-8.95183142715145	3.49632595571001e-19	5.26349070506343e-18
"ZNF343_E"	"ZNF343_E"	360	-8.92763620077739	4.35208139433059e-19	6.4813255173633e-18
"PHTF1_E"	"PHTF1_E"	578	8.88745668852046	6.25235807516841e-19	9.21225099373217e-18
"ZFP30_E"	"ZFP30_E"	177	-8.80200309622419	1.34395474956073e-18	1.95934455593853e-17
"ZNF525_E"	"ZNF525_E"	170	-8.78113630750499	1.61831278894058e-18	2.33475334654448e-17
"ZNF345_E"	"ZNF345_E"	299	-8.72368288757907	2.69296587405078e-18	3.84511106758797e-17
"ZNF93_E"	"ZNF93_E"	58	8.72174471089713	2.73947421810606e-18	3.87160386946622e-17
"NFKBIE_E"	"NFKBIE_E"	649	8.6325591035279	5.99943254955319e-18	8.39314553649613e-17
"ZNF558_E"	"ZNF558_E"	320	-8.61704981765898	6.87012486733831e-18	9.51512294126356e-17
"NFXL1_E"	"NFXL1_E"	465	-8.60886126775922	7.37898846967572e-18	1.0118711911387e-16
"ZNF283_E"	"ZNF283_E"	220	-8.58091590380271	9.4120675846674e-18	1.27801113772199e-16
"ZNF606_E"	"ZNF606_E"	254	8.54552009278127	1.27958696347449e-17	1.72060965476909e-16
"ZNF616_E"	"ZNF616_E"	258	-8.5407618420246	1.33339777767142e-17	1.77572684814895e-16
"MIER3_E"	"MIER3_E"	477	-8.53550245900883	1.39547638903583e-17	1.84069980839488e-16
"ZNF891_E"	"ZNF891_E"	243	-8.51316602508227	1.69247472486316e-17	2.21139386220328e-16
"ZNF580_E"	"ZNF580_E"	464	8.50690773648822	1.78633569840117e-17	2.31221957222956e-16
"ZNF675_E"	"ZNF675_E"	361	-8.49180649202931	2.03449565346718e-17	2.60905229634448e-16
"PRDM10_E"	"PRDM10_E"	221	-8.44243267757622	3.10800435234047e-17	3.94916149357023e-16
"LYAR_E"	"LYAR_E"	1032	8.42072221664171	3.74170486115923e-17	4.71114657518685e-16
"ZNF420_E"	"ZNF420_E"	180	-8.41511825705768	3.92498751185602e-17	4.89739432785639e-16
"ZNF595_E"	"ZNF595_E"	85	-8.37951024191032	5.3148391120249e-17	6.57236800906651e-16
"ZNF160_E"	"ZNF160_E"	198	-8.36730971368907	5.8948609571494e-17	7.2251171908424e-16
"CSRNP1_E"	"CSRNP1_E"	150	-8.35970449591436	6.28755484640831e-17	7.63882759848729e-16
"ZBTB34_E"	"ZBTB34_E"	246	-8.35685671659547	6.44114545159307e-17	7.757379522136e-16
"ZNF567_E"	"ZNF567_E"	131	-8.34671291504634	7.01890513218776e-17	8.38033069662074e-16
"ZNF16_E"	"ZNF16_E"	298	-8.3106069412584	9.52138139104588e-17	1.12710369458107e-15
"ZNF568_E"	"ZNF568_E"	169	8.30507066674012	9.97600557272457e-17	1.17091251849352e-15
